C_NL1_G23_W	C_NL2_G23_W	C_NL3_G23_W	C_PT1_G23_W	C_PT2_G23_W	C_PT3_G23_W	W_PT1_G23_W	W_PT2_G23_W	W_PT3_G23_W	W_NL1_G23_W	W_NL2_G23_W	W_NL3_G23_W
gene-LOC117896247	996.633148510603	1038.12588441068	835.285307809711	546.748586886075	571.973246499941	630.758677036301	725.853008186871	602.320125164324	537.96579369458	936.966143112372	640.969808454117	761.044387846733
gene-LOC117896269	3505.53990887165	2520.86743644746	5092.34582459237	5693.5635717427	5556.61029597932	4908.48782566169	5364.91071200424	6331.4529954479	5242.01434519972	5933.26789262439	4256.95519929027	4411.18170823444
gene-LOC117896229	824.413309964292	751.710675265506	777.394246872405	784.177471502692	958.865570457854	786.33170643955	569.944325062806	872.749569115653	698.725103138468	898.670524184073	929.40622225847	768.233741038268
gene-LOC117896259	3123.39529671268	3047.16830812578	2735.35262928774	2526.58386777285	2396.64109867983	3251.15881854953	3323.64272169778	3089.13634052095	3192.07047117995	3046.62923918464	2955.78648812842	2797.68544196289
gene-LOC117896250	749.003439831588	829.259919618894	630.59905663852	741.610539997721	760.191133830818	634.991956747954	632.927303013587	676.073609878323	598.907231261544	854.417808978039	738.946622032104	748.719782375531
gene-LOC117896349	12.2286275890872	10.3398992471184	10.3376894530905	9.45931811221582	3.13696478884794	19.0497587024386	9.29257051732836	17.0200349339997	10.5071444080973	28.0834538807523	19.2290942536235	19.5139586627367
gene-LOC117896235	1407.31122504411	1471.36766286494	1311.85279159718	1659.16439688266	1526.65619723933	1575.83837266284	873.501628628866	1441.97518190831	1566.6152312473	1574.37544483005	1694.90730778367	1514.89942250193
gene-LOC117896220	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117896321	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117896241	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117896328	278.201277651733	218.171874114198	263.611081053807	178.781112320879	207.039676063964	277.279821113273	330.402507282786	246.790506542996	305.75790227563	302.109882656578	213.351379099728	329.683196354658
gene-LOC117896163	1593.79779577769	1731.93312389233	1464.85059550292	1060.38956037939	918.085028202831	1074.19472683196	1526.04658051237	925.700788910319	995.02657544681	1083.34050879387	1173.89042062597	1440.95178967472
gene-LOC117896204	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117896351	45.8573534590768	45.4955566873208	31.0130683592715	40.675067882528	34.5066126773274	38.0995174048773	50.5928839276766	38.7678573496661	38.8764343099598	29.7854813886767	31.1328192677714	32.8656145898724
gene-LOC117896199	1307.44409973323	1203.56427236458	999.65457011385	866.473539078969	726.730176083107	904.863538365835	956.102255449562	637.305752528657	868.940842549643	858.67287774785	823.188368286074	876.074038911287
gene-LOC117896273	5014.75636382482	5546.3219561543	4636.45371971108	4495.06796692496	4442.9877959383	4271.3792290579	4660.7403683578	4541.51265488893	4005.32344836667	4316.34176009623	4466.64389377027	4222.20442434267
gene-LOC117896187	32984.6848169644	35584.7632589579	30256.3494913052	23554.6480312286	18612.6577471645	24829.2438287729	35236.3948938739	19253.441740339	21177.14955452	21170.6691573174	22617.9931980359	25327.0642433204
gene-LOC117896179	3315.9961812408	3844.37454007861	3036.17939237268	2301.45209670211	1797.48082400987	2280.67944465307	3291.63497880476	2049.96865205064	2145.55888813346	2108.81208231831	2143.58617370156	2496.75965837437
gene-LOC117896121	8287.95234850382	9746.38903033378	9216.05014743017	6648.00876926528	5530.46892273892	6958.45352602966	11718.9639301863	5696.03835791191	6637.36312259504	6106.87469843268	6444.49358842868	7150.32527420912
gene-LOC117896368	0	0	0	0	0	0	0	0	0	1.70202750792438	0	0
gene-LOC117896337	0	2.06797984942367	2.0675378906181	0	1.04565492961598	2.11663985582651	2.06501567051741	0.945557496333319	4.2028577632389	3.40405501584876	0.915671154934454	7.18935319153459
gene-LOC117892736	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117896357	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117896212	97.8290207126972	76.515254428676	51.6884472654524	94.5931811221582	116.067697187374	105.831992791326	84.665642491214	61.4612372616657	65.144295330203	75.740224102635	60.4342962256739	63.6771282678778
gene-LOC117896170	0	0	1.03376894530905	0	0	0	0	0	0	0	0	0
gene-LOC117903771	1.0190522990906	3.10196977413551	9.30392050778144	7.56745448977266	9.41089436654383	7.4082394953928	8.26006268206965	6.61890247433323	2.10142888161945	3.40405501584876	4.57835577467227	6.16230273560108
gene-LOC117903770	4589.81155510404	3811.28686248783	4257.06051678266	4790.19869202609	4251.63294381858	4675.65744152077	3617.90745474651	4432.7735428106	5238.86220187729	4718.02025196638	5178.12038115434	4964.7619039826
gene-LOC117903767	3191.67180075175	3649.98443423279	3015.50401346649	2716.71616182838	2535.71320431875	2602.4087027387	2862.11171933714	2328.90811346896	2390.37535284213	2336.88376838017	2636.21725505629	2817.19940062563
gene-LOC117903769	5570.1398668292	5343.65993091078	5256.71508689651	4353.17819524172	3672.34011281132	4498.91801355926	6281.77766971397	4117.9028965316	4362.56635824198	4446.54686445245	3827.50542762602	4158.52729607479
gene-LOC117892081	8509.08669740648	11778.1792323925	9021.70158571207	4713.57821531714	3406.74376068887	4496.80137370343	9976.09070426963	3711.31317310828	4455.02922903324	3632.12670191063	4502.35506881271	5571.74872343931
gene-LOC117892148	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117892154	2.03810459818119	4.13595969884735	7.23638261716334	3.78372724488633	2.09130985923196	2.11663985582651	8.26006268206965	4.72778748166659	9.45642996728753	2.55304126188657	14.6507384789513	5.13525227966757
gene-LOC117892142	2584.31663049375	3075.086036093	2735.35262928774	2150.10300690666	2117.45123247236	1974.82498548614	2496.60394565555	1875.9860727253	1963.78528987338	1964.13974414474	2303.82862581509	2201.99617752145
gene-LOC117892062	10033.588936846	12214.5229806209	9670.90848336615	5983.96463778773	4250.58728888896	5259.85004172889	9322.51324455086	4269.19209594494	4884.77143532441	4875.45779644939	5398.79712949354	6375.92923043525
gene-LOC117892133	4415.55361195955	4750.14971412618	4262.22936150921	4126.15456054854	3569.86592970896	3528.4386396628	3502.26657719753	3509.90942638928	3609.20410418141	3712.97300853704	3899.84344886584	4067.11980549671
gene-LOC117903522	3889.7226256288	3720.29574911319	4098.89386815038	4593.444875292	4619.7034790434	4379.32786170506	3798.59632591678	4474.37807264927	5091.76218016393	4293.36438873925	4036.27845095107	4426.58746507344
gene-LOC117903520	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117903516	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117903523	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117903521	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117903524	13861.1493722303	12696.3622855367	16091.6474026806	17030.5563292334	16768.1224513219	17959.689176688	16030.7166502267	19677.0514986964	20325.0201430233	16168.4103115277	16005.9317882542	16142.152015907
gene-LOC117903517	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117903526	1.0190522990906	2.06797984942367	13.4389962890176	2.83779543366475	0	7.4082394953928	10.3250783525871	7.56445997066655	3.15214332242918	2.55304126188657	0.915671154934454	7.18935319153459
gene-LOC117892802	2.03810459818119	6.20393954827102	1.03376894530905	3.78372724488633	4.18261971846392	9.52487935121931	1.03250783525871	3.78222998533328	5.25357220404863	5.95709627773533	4.57835577467227	1.02705045593351
gene-LOC117903525	90.695654619063	117.874851417149	107.511970312141	88.9175902548287	85.7437042285104	94.1904735842799	152.811159618289	83.2090596773321	108.223587403402	69.7831278248996	89.7357731835765	83.1910869306146
gene-LOC117903519	5871.77934736001	6043.67110994069	6166.43175876847	7133.27178842195	7148.09709885484	6795.47225713102	5842.96183972902	7586.20779308222	6756.09385440654	6571.52820809604	7420.59903958881	6257.81842800289
gene-LOC117903518	767.346381215219	654.515622342593	677.118659177427	713.232585661073	721.501901435027	714.365951341448	614.342161978931	634.469080039657	721.840820836282	714.000539574278	605.258633411674	757.963236478933
gene-LOC117901432	47095.5020024719	39627.6638645812	46313.8825187907	57231.7123743394	64320.3260305382	51737.0279959675	31931.3373132108	61612.5264610791	53842.8108048536	55316.7450212963	57393.3523201366	50064.601524935
gene-LOC117903149	623.660007043445	563.524508967951	510.68185898267	752.96172173238	767.51071833813	699.549472350663	424.360720291329	610.830142631324	655.645811065269	650.174508027113	699.572762369923	687.09675501952
gene-LOC117903154	1847.54181825125	1771.22474103138	1760.50851386131	1417.00585320993	1188.90965497337	1647.80412776094	2423.29588935218	1395.64286458798	1556.1080868392	1343.7507175063	1242.56575724605	1294.08357447623
gene-LOC117903153	5.09526149545298	5.16994962355919	12.4052273437086	2.83779543366475	7.31958450731187	11.6415192070458	12.3900940231045	7.56445997066655	6.30428664485835	3.40405501584876	1.83134230986891	5.13525227966757
gene-LOC117892819	4088.43782395147	3733.73761813444	4068.91456873642	4355.07005886417	4073.87160578386	4701.05711979069	4137.25889588164	4349.56448313327	4940.45930068733	4486.54451088867	4166.30375495176	4343.39637814283
gene-LOC117903150	1278.9106353587	1496.18342105803	1412.12837929216	984.715015481667	804.108640874689	1108.06096452518	1797.59614118541	997.563158631652	1100.09801952778	940.37019812822	922.080853018995	1083.53823100986
gene-LOC117903152	98.8480730117878	130.282730513692	90.9716671871963	60.5396359181813	35.5522676069433	70.9074351701882	173.461316323463	83.2090596773321	73.5500108566808	77.4422516105593	51.2775846763294	51.3525227966757
gene-LOC117892835	0	0	0	0	0	3.17495978373977	2.06501567051741	1.89111499266664	0	0.85101375396219	0	0
gene-LOC117892851	0	0	0	0	0	0	2.06501567051741	0	0	0	0	0
gene-LOC117893038	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117893078	0	0	2.0675378906181	0	1.04565492961598	0	0	0	0	0	0	0
gene-LOC117893086	1.0190522990906	5.16994962355919	1.03376894530905	2.83779543366475	0	5.29159963956628	2.06501567051741	2.83667248899996	0	5.10608252377314	0.915671154934454	6.16230273560108
gene-LOC117903095	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117897365	0	0	0	0	0	0	0	0	0	0.85101375396219	0	0
gene-LOC117892447	2.03810459818119	0	1.03376894530905	2.83779543366475	5.2282746480799	2.11663985582651	1.03250783525871	0	0	0	0	0
gene-LOC117889658	113.114805199056	153.030508857352	124.052273437086	112.565885535368	82.6067394396625	140.756550412463	145.583604771478	118.194687041665	144.998592831742	147.225379435459	162.989465578333	117.08375197642
gene-LOC117889739	2953.21356276455	2757.65112920647	3648.17060799563	3395.89520228548	3750.76423253252	3529.49695959071	2854.88416449032	4164.23521385194	3880.28842991032	4082.31297775663	3113.28192677714	3611.10940306223
gene-LOC117893126	0	0	0	0.945931811221582	0	0	0	0	0	0	0	0
gene-LOC117889699	0	0	0	0	0	1.05831992791326	0	0	0	0	0	0
gene-LOC117893141	0	0	0	0.945931811221582	0	0	0	0	0	0	0	0
gene-LOC117889729	1.0190522990906	2.06797984942367	2.0675378906181	0	3.13696478884794	13.7581590628723	2.06501567051741	5.67334497799991	6.30428664485835	3.40405501584876	0	0
gene-LOC117893150	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117889708	0	0	0	0	0	0	0	0	0	0.85101375396219	0.915671154934454	0
gene-LOC117889644	0	1.03398992471184	1.03376894530905	1.89186362244316	0	0	0	2.83667248899996	0	0	0	0
gene-LOC117889719	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117889743	87.6384977217913	103.398992471184	109.579508202759	111.619953724147	90.9719788765903	84.6655942330606	106.348307031647	84.1546171736654	121.882875133928	94.4625266898031	82.4104039441008	67.7853300916119
gene-LOC117889675	1.0190522990906	1.03398992471184	0	0	0	0	0	0	0	0	0	0
gene-LOC117891408	256.80117937083	291.585158768738	406.271195506456	528.775882472865	380.618394380217	439.202770084002	278.777115519851	612.721257623991	699.775817579277	325.938267767519	452.34155053762	365.629962312331
gene-LOC117893162	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117893172	1.0190522990906	8.2719193976947	1.03376894530905	0	12.5478591553918	4.23327971165303	0	18.9111499266664	0	0.85101375396219	6.40969808454118	0
gene-LOC117893198	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117897981	0	0	0	0	0	0	0	0.945557496333319	0	0	0	0
gene-LOC117896890	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117895175	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117896757	0	0	0	0	0	0	0	0.945557496333319	0	0	0	0
gene-LOC117894638	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117894973	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117898618	236.420133389018	200.594045394096	224.327861132064	209.05093027997	197.62878169742	274.104861329534	320.077428930199	261.919426484329	271.084325728909	252.751084926771	207.857352170121	174.598577508697
gene-LOC117898339	4641.78322235766	4624.00294331134	4583.73150350032	4415.60969478235	3931.66253535609	4326.41186530939	5162.53917629353	3595.95515855561	4648.36068614223	4501.01174470603	4300.90741472713	4605.29424440587
gene-LOC117894747	0	2.06797984942367	1.03376894530905	8.51338630099424	0	0	0	0	0	0	0	0
gene-LOC117893217	0	0	2.0675378906181	1.89186362244316	0	4.23327971165303	4.13003134103483	0	0	0.85101375396219	1.83134230986891	2.05410091186703
gene-LOC117893239	0	6.20393954827102	3.10130683592715	0.945931811221582	0	0	0	0.945557496333319	0	2.55304126188657	1.83134230986891	0
gene-LOC117903334	0	5.16994962355919	0	0	0	4.23327971165303	1.03250783525871	0.945557496333319	0	4.25506876981095	1.83134230986891	0
gene-LOC117893254	0	0	0	0	2.09130985923196	0	0	0	0	0	0	0
gene-LOC117903338	281.258434549004	417.731929583582	433.149188084491	338.643588417326	409.896732409464	420.153011381563	453.270939678572	510.601048019992	396.119344185267	408.486601901851	452.34155053762	425.198888756474
gene-LOC117903333	2912.45147080092	3053.37224767406	2975.18702459944	2671.31143488975	2562.90023248877	2244.69656710402	2316.94758232054	2440.4838980363	2145.55888813346	2524.10679425186	2799.20672063462	2810.01004743409
gene-LOC117893463	1873.01812572852	2019.38232296222	1675.73946034597	2016.72662152441	2077.71634514695	1745.16956112896	1273.08216087399	1741.71690824597	1904.94528118803	1846.69984609795	2107.87499865911	2014.04594408562
gene-LOC117903336	2168.54329246479	2407.12854472916	2482.07923768703	3040.22484126617	3138.01044377756	2537.85118713599	1900.84692471128	2891.51482378729	2775.9875526193	2484.9601615696	2875.20742649418	2713.46730457634
gene-LOC117903339	399.468501243514	271.939350199213	176.774489647847	244.050407295168	317.879098603258	307.971099022758	201.339027875448	283.667248899996	386.662914217979	330.19333653733	380.003529297798	226.978150761306
gene-LOC117903335	7062.03243269783	6824.33350309813	5777.73463533227	7834.20726053714	8093.36915522769	6776.42249842858	4183.72174846828	6815.57843357056	7008.26532020087	7368.92809555861	7769.46974961884	7147.24412284132
gene-LOC117903340	2603.67862417647	2607.72259012325	2405.58033573416	3260.62695328079	3359.68928885615	2935.77948003137	2030.94291195388	3207.33102756262	2794.90041255387	3009.18463401031	3075.73940942483	2962.01351491225
gene-LOC117903341	1290.12021064869	1371.0706401679	1065.81578261363	1188.09035489431	1228.64454229878	1219.18455695607	856.981503264727	1137.50566808898	1232.48803906981	1190.5682417931	1307.5784092464	1297.16472584403
gene-LOC117903342	469.783109880765	526.300871678325	538.593620506014	456.885064820024	272.915936629771	342.895656643895	510.058870617801	345.128486161661	315.214332242918	312.322047704124	266.460306085926	361.521760488597
gene-LOC117903364	753.07964902795	688.637289858084	904.547827145418	907.148606961498	1016.37659158673	964.129454328977	917.89946554499	1140.34234057798	1044.41015416487	1142.91147157122	811.284643271926	830.883818850212
gene-LOC117903397	2245.99126719567	2039.02813153174	2527.56507128062	2836.84950185353	2692.56144376115	3893.55901479287	2823.90892943256	3131.68642785595	3732.13769375615	3309.59248915896	2930.14769579025	2851.09206567143
gene-LOC117903388	1454.18763080228	1448.61988452128	1506.20135331528	1708.35285106618	2023.34228880692	1641.45420819346	1231.78184746364	1736.04356326797	1877.62670572698	1600.75687120288	1899.10197533406	1625.82087174275
gene-LOC117903372	1547.94044231862	1487.91150166033	1467.95190233885	1586.32764741859	1614.49121132707	1357.82446751271	1241.07441798097	1434.41072193764	1377.48663190155	1720.74981051155	1655.53344812149	1574.46834894608
gene-LOC117896339	1814.93214468035	1234.58397010593	1361.47370097202	1723.48776004572	1862.31142964606	1878.51787204603	1146.08369713716	1453.32187186431	1457.34092940309	1859.46505240739	1377.16941702142	1324.89508815423
gene-LOC117897140	221.134348902659	189.220156222266	174.706951757229	233.645157371731	227.952774656284	224.36382471761	209.599090557517	237.334931579663	276.337897932958	249.347029910922	283.858058029681	252.654412159644
gene-LOC117899488	92.7337592172442	154.064498782064	41.3507578123619	67.1611585967323	98.2915633839022	47.6243967560966	83.6331346559552	70.9168122249989	101.919300758543	62.1240040392399	52.1932558312639	60.5959769000773
gene-LOC117895602	897.785075498815	668.991481288559	735.009720114734	664.044131477551	1133.48994370372	739.765629611367	614.342161978931	850.056189203654	736.550823007618	1127.5932239999	1079.57629166772	869.911736175686
gene-LOC117897945	0	0	0	0	1.04565492961598	2.11663985582651	0	0	0	0	0	0
gene-LOC117898690	600.221804164361	693.807239481643	709.165496482007	710.394790227408	904.491514117823	659.333315089959	431.588275138139	727.133714680322	648.290809979601	728.467773391635	807.621958652188	820.613314290877
