C_PT1_G23_C	C_PT2_G23_C	C_PT3_G23_C	C_NL1_G23_C	C_NL2_G23_C	C_NL3_G23_C	C_NL1_G23_W	C_NL2_G23_W	C_NL3_G23_W	C_PT1_G23_W	C_PT2_G23_W	C_PT3_G23_W
gene-LOC117896133	1588.27239517286	1474.86478315113	1408.76237903461	2207.21838087829	2320.82780485109	2449.22175049444	2323.36965602193	2795.49129669517	2657.04634603849	1670.16271012698	1242.82374601319	1499.80972974956
gene-LOC117892719	0	0	1.9011638043652	0	0.93884619937342	0	2.00031825744462	1.00125046443237	0	0.919186962095201	2.02414290881626	2.07442562897587
gene-LOC117892729	0	0	0	1.11138891282895	0	0	0	0	0	0.919186962095201	0	0
gene-LOC117896254	11.5855413440991	7.79173847702485	7.60465521746079	10.0025002154605	8.44961579436078	15.1811265526515	11.0017504159454	17.0212578953502	17.8925679867911	11.0302435451424	9.10864308967318	13.4837665883432
gene-LOC117896346	429.71826076295	593.285229750607	518.067136689517	570.142512281249	518.243102054128	582.786580437899	566.090066856827	545.681503115639	486.081430307826	449.482424464553	510.084013021698	479.192320293427
gene-LOC117896247	495.018584702418	581.04106928671	616.927654516507	978.022243289473	823.368116850489	881.348735973378	978.155627890419	1005.2554662901	803.177496295958	531.290064091026	553.603085561248	618.17883743481
gene-LOC117896269	4564.70328957506	2127.14460422778	5372.68891113605	4439.99870675164	2687.9166688061	3386.23461716087	3440.54740280475	2441.04863228611	4896.59943905184	5532.58632485101	5378.14770872481	4810.59303359505
gene-LOC117896229	903.672224839733	969.514887641235	1169.2157396846	861.326407442433	727.6058045144	937.856262586025	809.128735136349	727.90908764233	747.511729225941	762.005991576921	928.069523692257	770.649121164537
gene-LOC117896259	2530.91416817002	2425.45687734816	2468.66119996821	2887.3883955296	2873.80821628204	2390.18403612302	3065.48772953388	2950.68511868218	2630.2074940583	2455.14837575628	2319.66777350344	3186.31776610694
gene-LOC117896250	653.003239394678	883.805764393962	818.451017779218	679.058625738486	728.544650713774	715.199739813803	735.116959610898	803.002872474757	606.359248441256	720.642578282637	735.775947354712	622.327688692762
gene-LOC117896349	6.31938618769044	10.0179494704605	6.6540733152782	8.89111130263157	24.4100011837089	4.21697959795875	12.0019095446677	10.0125046443237	9.9403155482173	9.19186962095201	3.03621436322439	18.6698306607829
gene-LOC117896235	1663.05179839387	1565.02632838528	1972.45744702889	1389.23614103618	1191.39582700487	1541.72774101372	1381.21975676551	1424.77941088726	1261.42604306878	1612.25393151498	1477.62432343587	1544.40988077254
gene-LOC117896220	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117896321	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117896241	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117896328	192.741278724558	241.54389278777	185.363470925607	202.272782134868	291.981168005133	193.137665586511	273.043442141191	211.263847995229	253.478046479541	173.726335835993	200.39014797281	271.749757395839
gene-LOC117896163	1075.34888293866	1209.94567493229	966.741794519703	1479.25864297533	1686.16777407466	1790.52953729328	1564.24887732169	1677.09452792421	1408.54271318239	1030.40858450872	888.598736970339	1052.77100670526
gene-LOC117896204	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117896351	36.8630860948609	38.9586923851243	22.8139656523824	46.6783343388157	38.4926941743102	40.483004140404	45.0071607925039	44.0550204350241	29.8209466446519	39.5250393700936	33.3983579954683	37.3396613215657
gene-LOC117896199	883.660835245379	815.906329094174	902.102225171287	1131.39391325987	1020.52581871891	1087.98073627336	1283.20416215072	1165.45554059927	961.228513512613	841.975257279204	703.389660813651	886.816956387186
gene-LOC117896273	4833.2772025519	4679.49550820178	4659.7524844991	5904.80929386019	4835.05792677311	5046.88118283703	4921.78307244249	5370.70749121521	4458.23152337546	4367.97644387639	4300.29160978015	4186.19091927331
gene-LOC117896187	20751.8110093441	22520.3504095953	22478.4102409119	31940.2059657911	33224.8281496259	34872.7344832796	32373.1506784837	34458.0347334399	29093.3155465224	22888.6745431326	18014.8718884647	24334.0498407015
gene-LOC117896179	2291.83072406907	2008.04231607898	2195.8441940418	3035.20312093585	3044.678224568	2961.16307368663	3254.5178048624	3722.64922675954	2919.47067651142	2236.38187877762	1739.75083012758	2235.1936152215
gene-LOC117896121	6658.52657976316	7578.02222165503	6492.47439190715	8968.9085265296	10177.0928012079	8201.18192211017	8134.29419389855	9437.78687773948	8861.79131123573	6460.04596960507	5352.84592236461	6819.67425525818
gene-LOC117896368	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117896337	0	3.33931649015351	0	2.22277782565789	6.57192339561394	0	0	2.00250092886473	1.98806310964346	0	1.01207145440813	2.07442562897587
gene-LOC117892736	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117896357	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117896212	57.9277067204957	64.5601188096345	55.1337503265908	72.2402793338815	58.208464361152	85.1829878787667	96.0152763573417	74.0925343679951	49.7015777410865	91.9186962095201	112.339931439303	103.721281448794
gene-LOC117896170	1.05323103128174	0	0	0	0	1.6867918391835	0	0	0.99403155482173	0	0	0
gene-LOC117903771	8.42584825025392	5.56552748358918	0	4.44555565131579	4.6942309968671	4.21697959795875	1.00015912872231	3.0037513932971	8.94628399339557	7.35349569676161	9.10864308967318	7.26048970141556
gene-LOC117903770	4013.86346021471	4065.06127401354	4727.24379955407	3756.49452536184	3711.25902612313	4249.87203882282	4504.71671576528	3690.6092118977	4093.42194275589	4654.7627760501	4115.08253362346	4582.4062144077
gene-LOC117903767	2696.27144008125	2635.83381622784	2929.69342252677	3085.21562201315	2924.5059110482	3525.39494389351	3132.49839115827	3534.41413944625	2899.59004541499	2639.90495513742	2454.27327693972	2550.50631082584
gene-LOC117903769	3254.48388666058	4077.30543447743	4193.01677052745	4949.0148288273	5035.03216723965	4332.52483894282	5466.86979759615	5174.46240018647	5054.6504562685	4230.09839956211	3554.39494788136	4409.19167438822
gene-LOC117892081	4680.55870301605	4447.96956488447	4675.91237683621	8264.28795579604	9423.19930311101	9118.79668262599	8351.32872483129	11405.2440403491	8674.91337892924	4580.30863212038	3297.32879846169	4407.11724875924
gene-LOC117892148	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117892154	2.10646206256348	3.33931649015351	1.9011638043652	0	15.9603853893481	3.373583678367	2.00031825744462	4.00500185772946	6.95822088375211	3.6767478483808	2.02414290881626	2.07442562897587
gene-LOC117892142	2150.69776587731	2236.22894290613	2635.01303285017	2402.82282953618	2530.19050731137	2810.19520407971	2536.40355043978	2977.71888122186	2630.2074940583	2089.31196484239	2049.44469517647	1935.43911183449
gene-LOC117892062	5958.1279439608	5587.78959352354	6221.55854978511	9332.33270102466	9682.32085413808	10700.1640318605	9847.56678139986	11827.7717363395	9299.16519535729	5814.77672221424	4114.07046216905	5154.94768800505
gene-LOC117892133	3305.0389761621	4109.58549388225	4405.94711661635	4597.81593237335	3839.88095543729	4959.16800719949	4333.68950475377	4599.74463360229	4098.39210052999	4009.49352865926	3455.21194534936	3458.06752350278
gene-LOC117903522	5139.76743265489	3711.09372605727	4325.14765493083	3500.87507541118	4344.98021070019	3699.13450332941	3817.60739433306	3602.49917102765	3941.33511486816	4463.57188793429	4471.33168557513	4291.98662635108
gene-LOC117903520	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117903516	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117903523	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117903521	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117903524	15309.7662707114	12169.5823956161	14272.0366793695	13313.3277867779	13340.0656468969	12579.2501407109	13604.1644688809	12294.354452765	15473.0951823551	16549.042065562	16229.5778428888	17601.5014618603
gene-LOC117903517	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117903526	7.37261721897218	1.11310549671784	0	4.44555565131579	0	14.3377306330597	1.00015912872231	2.00250092886473	12.9224102126825	2.7575608862856	0	7.26048970141556
gene-LOC117892802	9.47907928153566	4.45242198687134	4.752909510913	1.11138891282895	3.75538479749368	0	2.00031825744462	6.00750278659419	0.99403155482173	3.6767478483808	4.04828581763253	9.33491533039143
gene-LOC117903525	72.67294115844	100.179494704605	72.2442245658775	71.1288904210526	100.456543332956	70.0018613261152	89.0141624562856	114.14255294529	103.37928170146	86.4035744369489	82.9898592614668	92.3119404894263
gene-LOC117903519	7076.65929918201	5637.87934087584	6555.21279745121	5901.4751271217	5706.30719979164	5432.31311809046	5762.91689969795	5852.30896460718	5929.39822451162	6931.58888115991	6918.52046233399	6659.94348182704
gene-LOC117903518	650.896777332115	793.644219159817	960.087721204425	821.316406580591	601.800413798362	834.11856447624	753.119823927899	633.791543985688	651.090668408233	693.066969419781	698.329303541611	700.118649779357
gene-LOC117901432	54685.8616062105	52476.2455372657	48701.1625945211	50318.1330283305	40105.6319448337	45599.8871845671	46222.3541339016	38372.9240493704	44533.6076875684	55613.5687676459	62254.539303553	50705.1856490573
gene-LOC117903149	763.592497679261	870.448498433348	885.942332834183	496.790844034539	571.757335418413	721.103511250946	612.097386778054	545.681503115639	491.051588081935	731.67282182778	742.860447535569	685.597670376526
gene-LOC117903154	1451.35236110624	1759.8197903109	1548.49791865545	1962.71282005592	2061.70625382403	1563.6560349231	1813.28850037355	1715.14204557264	1692.83573786141	1376.94206921861	1150.72524366205	1614.94035215772
gene-LOC117903153	4.21292412512696	4.45242198687134	2.8517457065478	4.44555565131579	8.44961579436078	4.21697959795875	5.00079564361155	5.00625232216183	11.9283786578608	2.7575608862856	7.08450018085692	11.4093409593673
gene-LOC117892819	4202.39181481414	4409.01087249935	4604.61873417251	4064.34925421546	3741.30210450308	3824.80049534858	4012.63842443391	3615.51542706527	3912.50819977833	4231.9367734863	3943.03038637408	4607.29932195541
gene-LOC117903150	889.98022143307	1006.24736903292	838.413237725053	961.351409597038	1301.24083233156	1007.85812391214	1255.1997065465	1448.80942203363	1357.84710388648	956.873627541104	778.282948439853	1085.96181676887
gene-LOC117903152	43.1824722825513	87.935334240709	68.4418969571472	74.4630571595394	97.6400047348356	74.2188409240739	97.015435486064	126.157558518478	87.4747768243123	58.8279655740928	34.4104294498765	69.4932585706918
gene-LOC117892835	0	0	0	0	0	0.843395919591749	0	0	0	0	0	3.11163844346381
gene-LOC117892851	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117893038	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117893078	0	0	0	0	0	0	0	0	1.98806310964346	0	1.01207145440813	0
gene-LOC117893086	6.31938618769044	1.11310549671784	6.6540733152782	2.22277782565789	13.1438467912279	1.6867918391835	1.00015912872231	5.00625232216183	0.99403155482173	2.7575608862856	0	5.18606407243968
gene-LOC117903095	1.05323103128174	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117897365	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117892447	3.15969309384522	1.11310549671784	0	0	0	2.53018775877525	2.00031825744462	0	0.99403155482173	2.7575608862856	5.06035727204066	2.07442562897587
gene-LOC117889658	92.6843307527931	100.179494704605	100.761681631356	88.9111130263157	101.395389532329	83.4961960395832	111.017663288176	148.18506873599	119.283786578608	109.383248489329	79.9536448982424	137.949304326896
gene-LOC117889739	2940.62103933862	3192.38656458675	3537.11525802145	3094.10673331579	3125.41899771411	3053.09322892213	2898.46115503725	2670.33498864112	3507.93735696589	3299.88119392177	3630.30030696197	3459.10473631727
gene-LOC117893126	0	0	0	0	0	0	0	0	0	0.919186962095201	0	0
gene-LOC117889699	0	0	0	0	0	0	0	0	0	0	0	1.03721281448794
gene-LOC117893141	0	0	0	0	0	0	0	0	0	0.919186962095201	0	0
gene-LOC117889729	2.10646206256348	0	0.950581902182599	1.11138891282895	1.87769239874684	0	1.00015912872231	2.00250092886473	1.98806310964346	0	3.03621436322439	13.4837665883432
gene-LOC117893150	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117889708	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117889644	0	1.11310549671784	1.9011638043652	3.33416673848684	6.57192339561394	2.53018775877525	0	1.00125046443237	0.99403155482173	1.8383739241904	0	0
gene-LOC117889719	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117889743	68.4600170333131	70.1256462932237	91.2558626095295	52.2352789029605	117.355774921677	96.9905307530512	86.0136850701187	100.125046443237	105.367344811103	108.464061527234	88.0502165335075	82.9770251590349
gene-LOC117889675	0	0	0.950581902182599	4.44555565131579	0.93884619937342	0	1.00015912872231	1.00125046443237	0	0	0	0
gene-LOC117891408	411.81333323116	217.055571859978	340.308320981371	185.601948442434	279.776167413279	151.811265526515	252.040100438022	282.352630969927	390.65440104494	513.825511811217	368.39400940456	430.443318012494
gene-LOC117893162	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117893172	0	12.2441604638962	0	1.11138891282895	7.51076959498736	4.21697959795875	1.00015912872231	8.01000371545893	0.99403155482173	0	12.1448574528976	4.14885125795175
gene-LOC117893198	0	2.22621099343567	0	0	0	0	0	0	0	0	0	0
gene-LOC117897981	2.10646206256348	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117896890	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117895175	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117896757	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117894638	0	0	0	0	0.93884619937342	0	0	0	0	0	0	0
gene-LOC117894973	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117898618	126.387723753809	213.716255369825	142.58728532739	137.812225190789	159.603853893481	150.967869606923	232.036917863576	194.242590099879	215.704847396316	203.140318623039	191.281504883137	268.638118952376
gene-LOC117898339	4747.96548901808	4705.09693462629	4885.04039531638	4963.46288469407	5479.10641954328	4861.33408052684	4555.72483133012	4477.59207694154	4407.53591407955	4290.7647390604	3805.38866857457	4240.12598562668
gene-LOC117894747	3.15969309384522	1.11310549671784	0	0	0	0	0	2.00250092886473	0.99403155482173	8.27268265885681	0	0
gene-LOC117893217	1.05323103128174	0	0.950581902182599	0	1.87769239874684	0	0	0	1.98806310964346	1.8383739241904	0	4.14885125795175
gene-LOC117893239	0	0	0	0	2.81653859812026	0	0	6.00750278659419	2.98209466446519	0.919186962095201	0	0
gene-LOC117903334	1.05323103128174	0	2.8517457065478	1.11138891282895	0	0	0	5.00625232216183	0	0	0	4.14885125795175
gene-LOC117893254	0	0	0	0	0	0	0	0	0	0	2.02414290881626	0
gene-LOC117903338	523.455822547024	331.705438021915	296.581553480971	336.750840587171	475.995023082324	308.68290657058	276.043919527358	404.505187630676	416.499221470305	329.068932430082	396.732010127988	411.773487351711
gene-LOC117903333	2971.16473924579	2825.06175066987	3017.14695752757	3155.23312352138	2517.04666052014	3300.20823336251	2858.45478988836	2956.69262146878	2860.82281477694	2595.78398095685	2480.58713475433	2199.92837952891
gene-LOC117893463	2151.75099690859	2047.0010084641	2257.63201768367	1449.25114232895	1716.21085245461	1980.29361920143	1838.29247859161	1955.44215703641	1611.32515036603	1959.70660318697	2010.98597990896	1710.36393109061
gene-LOC117903336	2981.6970495586	2743.80504940947	2940.14982345078	2214.99810326809	1975.33240348167	2631.39526912626	2128.33862592108	2330.91108119855	2386.66976312697	2954.26689617398	3037.2264346788	2487.23632914207
gene-LOC117903339	239.083444100955	242.656998284488	367.875196144666	268.956116904605	218.751164454007	216.75275133508	392.062378459145	263.328872145712	169.979395874516	237.150236220562	307.669722140072	301.82892901599
gene-LOC117903335	7939.25551380175	8562.00748075359	9553.34811693512	7073.99043015624	6072.45721754728	7739.00095817389	6931.10276204561	6608.25306525361	5555.64235989865	7612.70642007245	7833.43305711894	6641.27365116626
gene-LOC117903340	3215.51433850315	3341.54270114694	3103.64991062619	2629.54616775329	2366.83126862039	2807.66501632093	2555.4065738855	2525.15367129843	2313.11142807017	3168.43745834216	3251.78558301333	2877.22834738954
gene-LOC117903341	1070.08272778225	1232.20778486664	1472.45136648085	1114.72307956743	1162.29159482429	1318.2278223219	1266.20145696244	1327.65811583732	1024.8465330212	1154.49882439157	1189.18395892955	1194.8691622901
gene-LOC117903342	433.931184888077	384.021396367653	325.099010546449	514.573066639802	408.398096727438	538.086596699536	461.073358340985	509.636486396074	517.890440062122	443.967302691982	264.150649600522	336.056951894091
gene-LOC117903364	801.508814805404	763.590370748435	961.038303106608	664.61056987171	585.840028409014	588.690351875041	739.117596125787	666.832809311956	869.777610469014	881.500296649297	983.733453684704	944.90087399851
gene-LOC117903397	2157.017152065	2363.12296953197	2549.46066165373	2430.60755235691	2598.72627986563	1968.48607632714	2204.35071970397	1974.46591586063	2430.40715153913	2756.64169932351	2606.08399510094	3815.90594450112
gene-LOC117903388	1942.15802168353	1837.73717508115	1798.50095892948	1159.17863608059	1385.73699027517	1477.62965112474	1427.22707668674	1402.75190066974	1448.30397537526	1660.05165354393	1958.35826427973	1608.71707527079
gene-LOC117903372	1810.50414277331	1569.47875037215	1853.63470925607	1635.96447968421	1492.76545700374	1702.81636165574	1519.24171652919	1440.79941831817	1411.52480784686	1541.47653543365	1562.63832560616	1330.74404098802
gene-LOC117896339	1786.27982905383	1804.34401017961	2596.03917486068	1720.43003705921	1024.2812035164	1609.19941458106	1781.28340825443	1195.49305453224	1309.13955770022	1674.75864493746	1802.49926030088	1841.05274571609
gene-LOC117897140	209.592975225066	250.448736761513	212.930346088902	216.720838001644	202.790779064659	199.884832943245	217.034530932741	183.228834991123	167.991332764872	227.039179637515	220.631577060973	219.889116671443
gene-LOC117899488	104.269872096892	122.441604638962	115.970992066277	95.5794465032894	86.3738503423546	99.5207185118264	91.0144807137302	149.186319200423	39.7612621928692	65.2622743087592	95.1347167143644	46.6745766519571
gene-LOC117895602	867.862369776153	783.626269689356	1508.57347876379	1034.70307784375	750.138113299362	984.243038163571	881.140192404355	647.809050487741	706.75643547825	645.269247390831	1097.08545657841	725.011757327068
