C_PT1_G23_C	C_PT2_G23_C	C_PT3_G23_C	C_PT1_G23_W	C_PT2_G23_W	C_PT3_G23_W
gene-LOC117894121	298.156496586982	356.646674685294	382.13259729514	440.831317085817	370.342469112822	541.128395537834
gene-LOC117894133	3704.180363848	3279.6224794455	3300.0674300391	4335.74834500042	4483.89848967177	3955.41506381876
gene-LOC117894126	418.247307712295	508.248777991886	488.795822268298	489.812574539797	421.353828494753	656.866926666
gene-LOC117894125	1211.26076738462	1346.96832793987	1162.16539905537	1229.97379828882	965.134919506142	1389.87762381106
gene-LOC117894128	3067.49201176121	2902.25321509959	2460.67422481555	2402.80279621467	2233.27731374096	2853.86851755507
gene-LOC117894127	912.069005184484	832.175574265685	967.389075191338	882.569694494856	665.188126340385	837.58147526963
gene-LOC117894140	18.6347810366864	14.1786139783144	7.42005043291535	19.0482667876588	16.323635002218	23.3507562802442
gene-LOC117894123	1665.74237155713	1626.17795705129	1706.61159957053	1649.94272794054	1605.8375933432	1535.05841285779
gene-LOC117894135	917.245333250231	969.599063593964	977.591644536597	972.368666493818	985.539463258914	919.816747387012
gene-LOC117894136	577.678212137278	592.229799248056	510.12846726293	554.213857488548	527.457456009171	499.503134342616
gene-LOC117894124	4651.44839987955	4221.95497769655	4102.36038309807	4028.25489542822	3743.21355144613	4276.23415010386
gene-LOC117894145	1999.09789899119	2356.92190824134	2282.59301442558	2306.65440195315	2446.50479595743	2127.96457232139
gene-LOC117894132	65.2217336284024	57.8051185269742	54.7228719427507	75.2860068274132	65.2945400088722	79.1895212982195
gene-LOC117894138	1142.93323691677	1534.56229749911	1313.34892662602	1459.46006006395	1228.35353391691	1410.18262927214
gene-LOC117894129	2017.73268002788	2406.00172585859	2322.4757855025	2254.95196352951	2265.92458374539	2184.81858761242
gene-LOC117894144	868.587849432216	829.994249038252	902.463633903329	903.432081928958	998.802416698217	888.343988922335
gene-LOC117894139	1618.12015335227	1486.57314249558	1444.12731550615	1570.12141949701	1692.55690429248	1369.57261834998
gene-LOC117894142	951.409098484156	906.340631998407	1090.74741363856	858.986126091088	843.727884177145	777.681709159438
gene-LOC117894134	4149.34457750217	3877.30559176214	4529.94078929482	3796.95451300665	3307.57654232443	3384.84441036236
gene-LOC117895102	3203.11180708376	3072.39658283936	3437.33836304803	3337.98198945639	2202.6704981118	3314.79214152163
gene-LOC117895110	2290.00753628613	2510.70533677537	2234.36268661163	2186.92243928787	2551.58819628421	2370.60938758132
gene-LOC117895108	3672.08712984037	3227.27067398711	3421.57075587809	3684.47903292714	3635.06946955643	3482.30843657555
gene-LOC117895109	1923.5235092313	1750.51349501497	1981.1534655884	2095.30934664246	2212.87276998818	1857.907999689
gene-LOC117895111	1723.71724589349	1634.90325796103	1737.21930760631	1651.75684858698	1734.38621898567	1477.18914729371
gene-LOC117895106	1641.9312624547	1686.1644008057	1707.53910587464	1860.38072292801	1587.4735039657	1830.49624231654
gene-LOC117895112	2666.84421947245	2306.75142801039	2546.93231109819	2300.3049796906	2505.67797284047	2182.78808706631
gene-LOC117895104	4631.77835322972	4421.54623600667	4836.94537595669	4194.24693457781	3849.31717896054	3590.94021579234
gene-LOC117895115	833.388818585142	734.015939031201	661.31199483358	603.195114942527	909.022424186017	772.605457794168
gene-LOC117895117	482.433775727548	420.995768894567	379.350078382797	383.686516722841	584.590178516934	411.176360586909
gene-LOC117895105	108.702889380671	94.887647393335	108.518237581387	220.415658542908	167.317258772735	207.111055703036
gene-LOC117895118	19208.3181863711	19411.6131989262	19229.9882032042	16537.5238129807	13724.0961281148	22529.4188093435
gene-LOC117895114	0	0	0	0	0	0
gene-LOC117895113	651.182070670875	463.53161082951	505.490935742358	836.309618010542	794.756979170491	634.53142065881
gene-LOC117895103	24310.1071279706	23649.9281158285	28243.4944665882	21032.0077145449	19748.5376711209	21042.0771593192
gene-LOC117893704	5.17632806574622	4.36265045486598	1.85501260822884	3.62824129288738	5.10113593819314	6.09150163832458
gene-LOC117893705	27.9521715550296	25.0852401154794	20.4051386905172	12.6988445251058	13.2629534393022	17.2592546419196
gene-LOC117894716	3943.32672048547	3869.67095346612	4072.68018136641	3711.69084262379	3982.9669405412	3763.53276221154
gene-LOC117894718	747.461772693754	658.760218684763	681.717133524097	741.068284072248	842.707656989507	846.718727727117
gene-LOC117894714	6390.69462997029	6915.89163357629	7153.85612363451	6590.70030852993	6497.82695807042	6958.52537151278
gene-LOC117894722	1695.76507433846	1452.76260147037	1430.21472094443	1554.70139400224	1650.7275895993	1280.23059432122
gene-LOC117894715	18722.7786138041	27974.4053792144	24108.6713628461	28197.7842679975	21650.2411488793	24923.378953205
gene-LOC117894720	444.128948041026	387.185227869356	393.262672944513	428.132472560711	510.113593819314	382.749352941394
gene-LOC117894721	2674.0910787645	2746.28846133813	2810.34410146669	2703.0397632011	3080.06587948102	2638.6354596676
gene-LOC117894723	46.586952591716	49.0798176172422	47.3028215098353	41.7247748682049	52.03158656957	36.5490098299475
gene-LOC117894719	644.970476991979	520.246066742768	522.186049216417	546.957374902773	537.659727885557	681.232933219299
gene-LOC117894613	1069.42937838317	804.909008922773	823.625598053603	977.81102843315	1089.60263639805	1118.80580090561
gene-LOC117893706	14.4937185840894	22.9039148880464	16.6951134740595	17.2341461412151	21.4247709404112	35.5337595568934
gene-LOC117893080	1471.11243628508	1664.35114853137	1330.04404010008	1344.26339901478	1212.02989891469	1606.12593197158
gene-LOC117898568	1.03526561314924	0	0	0	0	1.0152502730541
gene-LOC117898569	7.24685929204471	3.27198784114948	11.130075649373	6.34942226255292	1.02022718763863	8.12200218443277
gene-LOC117897922	66.2569992415516	102.52228568935	84.4030736744121	68.9365845648603	46.9304506313769	79.1895212982195
gene-LOC117898168	132.513998483103	151.602103306593	193.848817559913	168.713220119263	309.128837854504	329.956338742581
gene-LOC117898167	265.027996966207	244.308425472495	256.919246239694	201.36739175525	157.114986896349	251.782067717416
gene-LOC117897875	736.073850949113	808.180996763922	810.640509796002	482.556091954022	463.183143187937	587.829908098322
gene-LOC117897874	0	0	0	0	0	0
gene-LOC117897335	62.1159367889547	43.6265045486598	76.9830232414967	104.311937170512	121.407035328997	259.904069901849
gene-LOC117897334	78.6801865993426	53.4424680721082	63.9979349838949	62.5871623023073	44.8899962560996	59.8997661101917
gene-LOC117896983	1.03526561314924	2.18132522743299	0	0.907060323221846	3.06068156291588	0
gene-LOC117897971	28.9874371681788	25.0852401154794	13.9125945617163	24.4906287269898	30.6068156291588	25.3812568263524
gene-LOC117897970	815.789303161605	753.647866078098	689.137183957013	675.759940800275	836.586293863675	613.211164924674
gene-LOC117898746	36997.2872171146	40284.7143002324	37652.1184155248	38924.6796504191	43374.9588824563	38179.5017684724
gene-LOC117898749	993.854988623275	774.370455738711	870.928419563439	854.450824474979	827.404249174927	729.964946325895
gene-LOC117898748	1172.95593969809	821.26894812852	1027.67698495878	993.231053927921	1024.30809638918	828.444222812143
gene-LOC117898744	2837.66304564208	2671.03274099169	2779.73639343091	2385.56865007345	2562.81069534823	2291.4198662831
gene-LOC117898745	1191.59072073478	855.079489153732	996.141770618885	780.071877970787	925.346059188235	758.39195397141
gene-LOC117898752	4730.1285864789	4842.54200490124	5075.3144961141	5002.43768256848	4954.22322317318	4455.93344843443
gene-LOC117898751	3808.74219077607	3720.25017538696	3837.09358012135	3544.79174315097	3753.41582332251	3463.01868138752
gene-LOC117898750	2877.00313894175	2951.33303271683	3099.72606835039	2722.08802998876	2969.88134321605	2621.37620502568
gene-LOC117898753	6955.94965474977	6593.05549991621	7439.52806530175	6068.23356235415	5750.00042953131	5970.68685583114
gene-LOC117898755	0	14.1786139783144	7.42005043291535	0.907060323221846	12.2427262516635	3.04575081916229
gene-LOC117898754	10.3526561314924	22.9039148880464	30.6077080357758	9.9776635554403	31.6270428167975	10.152502730541
gene-LOC117898757	0	2.18132522743299	0	1.81412064644369	1.02022718763863	4.06100109221639
gene-LOC117896945	1.03526561314924	33.8105410252113	25.0426702110893	9.07060323221846	20.4045437527726	11.1677530035951
gene-LOC117896551	0	5.45331306858247	2.78251891234325	0.907060323221846	8.16181750110902	3.04575081916229
gene-LOC117896546	303.332824652729	352.284024230428	343.177332522335	372.801792844179	464.203370375576	498.487884069561
gene-LOC117896545	31.0579683944773	34.9012036389278	31.5352143398902	37.1894732520957	32.6472700044361	29.4422579185688
gene-LOC117896550	671.88738293386	531.152692879933	649.254412880093	778.257757324344	765.170390728971	566.509652364186
gene-LOC117896552	31.0579683944773	43.6265045486598	45.4478089016065	20.8623874341024	58.1529496954018	36.5490098299475
gene-LOC117896548	339.567121112952	431.902395031732	342.24982621822	500.697298418459	477.466323814878	474.121877516263
gene-LOC117896547	0	17.4506018194639	8.34755673702976	6.34942226255292	19.3843165651339	13.1982535497033
gene-LOC117896549	3.10579683944773	6.54397568229897	5.56503782468651	8.16354290899661	10.2022718763863	5.07625136527048
gene-LOC117899716	449.305276106772	222.495173198165	543.518694211049	613.172778497968	368.302014737545	576.662155094727
gene-LOC117898570	373.730886346877	441.71835855518	424.797887284404	403.641843833721	437.677463496971	446.710120143802
gene-LOC117899715	3832.5532998785	4493.52996851196	4030.01489137715	4543.46515901822	3659.55492205976	4718.88326915544
gene-LOC117897125	170.818826169625	323.926796273799	204.978893209286	204.088572724915	378.504286613931	276.148074270714
gene-LOC117897126	144.937185840894	153.783428534026	487.868315964184	153.293194624492	177.519530649121	551.280898268374
gene-LOC117897847	448.270010493623	624.949677659551	485.085797051841	506.13966035779	503.992230693482	612.19591465162
gene-LOC117898172	12.4231873577909	4.36265045486598	1.85501260822884	1.81412064644369	1.02022718763863	0
gene-LOC117896928	24.8463747155819	94.887647393335	50.0853404221786	25.3976890502117	141.811579081769	79.1895212982195
gene-LOC117897651	92.1386395702828	170.143367739773	168.806147348824	158.735556563823	118.346353766081	225.385560618009
gene-LOC117896667	0	4.36265045486598	0	0	3.06068156291588	0
gene-LOC117897221	2490.84906523708	2508.52401154794	2281.66550812147	3445.01510759657	2902.5463488319	3500.58294149053
gene-LOC117896748	1396.57331213833	995.774966323159	1144.54277927719	1809.58534482758	1512.99691926809	1259.92558886013
gene-LOC117896554	9.3173905183432	1.09066261371649	2.78251891234325	12.6988445251058	22.4449981280498	18.2745049149737
gene-LOC117896553	9.3173905183432	1.09066261371649	2.78251891234325	5.44236193933107	2.04045437527726	5.07625136527048
gene-LOC117897503	242.252153476923	187.593969559237	122.430832143103	224.043899835796	169.357713148012	128.93678467787
gene-LOC117897505	4.14106245259698	1.09066261371649	1.85501260822884	5.44236193933107	7.14159031347039	1.0152502730541
gene-LOC117897502	1366.550609357	1688.34572603313	1740.92933282276	1529.30370495203	1576.25100490168	1463.99089374401
gene-LOC117897301	4294.28176334307	3953.65197472229	4331.45444021433	3439.57274565724	3232.07973043917	3780.79201685346
gene-LOC117896416	890.32842730835	946.695148705917	1037.87955430403	1004.11577780658	813.121068547986	1061.95178561459
gene-LOC117899468	3590.30114640158	3233.81464966941	3111.78365030387	2996.92730792498	3083.12656104393	2849.80751646285
gene-LOC117899469	91.1033739571335	88.3436717110361	79.76554215384	175.062642381816	109.164309077333	118.784281947329
gene-LOC117899472	7.24685929204471	13.0879513645979	21.3326449946316	9.07060323221846	16.323635002218	21.320255734136
gene-LOC117899467	1518.73465448994	821.26894812852	833.828167398862	815.447230576439	768.231072291887	723.873444687571
gene-LOC117899470	3445.36396056069	3513.02427878083	2917.93483274396	2393.73219298245	3224.9381401257	2098.52231440282
gene-LOC117897804	2.07053122629849	1.09066261371649	0	0	0	0
gene-LOC117897805	0	0	0	0	0	1.0152502730541
gene-LOC117897806	1.03526561314924	0	0	0	1.02022718763863	0
gene-LOC117897315	8.28212490519395	1.09066261371649	0	0	0	0
gene-LOC117898608	0	0	1.85501260822884	0	0	0
gene-LOC117898017	1.03526561314924	2.18132522743299	0	0	0	0
gene-LOC117898915	5662.90290392637	5454.40373119619	5607.70311467577	5143.93909299109	4606.3257521884	4776.75253471953
gene-LOC117898913	16585.990388264	16295.5901115381	15985.571151412	15890.7898025235	15630.9007418114	15471.3989110714
gene-LOC117899253	2433.90945651387	1877.03035820609	3016.25050098009	2482.62410465819	1771.11439774066	2649.80321267119
gene-LOC117899252	3145.1369327474	3246.902601034	3773.09564513745	3758.85797943133	3797.28559239097	3474.18643439112
gene-LOC117899251	2442.19158141907	1921.74752536846	3519.88642411422	2706.66800449399	1748.66939961261	2780.77049789517
gene-LOC117899249	2232.03266194977	1555.28488715972	3251.83710222515	2258.5802048224	1371.18534018632	2535.07993181608
gene-LOC117899254	88147.6906315924	100060.660170192	98163.5572022536	102310.055037162	116042.680776393	93914.7112585962
gene-LOC117899250	8152.7167035503	10444.1851889491	11093.9029035126	10252.5028333765	9677.87510194002	11717.0034013173
gene-LOC117896875	363.378230215385	362.099987753876	309.787105574216	530.63028908478	521.336092883339	442.649119051586
gene-LOC117896874	3595.47747446733	4223.04564031027	4025.37735985658	3015.97557471264	3595.28060923852	2901.58528038861
gene-LOC117898626	0	1.09066261371649	0	0	0	0
gene-LOC117897751	1777.55105777725	1961.01137946226	1828.11492540952	2059.93399403681	2201.65027092416	2028.47004556209
gene-LOC117897430	527.985462706115	677.301483117943	653.891944400665	703.878810820152	629.480174773033	720.827693868409
gene-LOC117897431	932.774317447469	1040.49213348554	967.389075191338	919.759167746951	1043.69241295432	834.535724450467
gene-LOC117896134	60553.7209787125	62790.5373342723	59915.0522331832	58421.9412980726	64550.7943890836	59784.0275790635
gene-LOC117896135	916.210067637081	478.800887421541	580.618946375626	474.392549045025	446.859508185719	490.365881885129
gene-LOC117896907	12807.2709002693	10839.0050551145	13354.2357666394	10180.845067842	9475.87011878757	9450.96479186059
gene-LOC117896395	26110.4340292371	25028.5256595661	22471.6227360841	24377.2461865871	22930.6262693658	24139.6057424073
gene-LOC117897624	561.11396232689	655.488230843613	644.616881359521	607.730416558637	639.68244664942	529.960642534238
gene-LOC117897625	1113.94579974859	1138.65176872002	1098.16746407147	1200.0408076225	1259.98057673371	1148.24805882418
gene-LOC117899604	1185.37912705588	1213.90748906646	1162.16539905537	1347.89164030766	942.689921378092	1123.88205227088
gene-LOC117899605	2349.01767623564	2732.10984735982	2508.9045526295	2800.09521778584	2187.36709029722	2322.89262474777
gene-LOC117899606	22.7758434892834	32.7198784114948	31.5352143398902	25.3976890502117	40.8090875055451	28.4270076455147
gene-LOC117899572	5439.28553148613	5848.13293474784	5154.15253196382	5765.27541439805	5311.3027388467	5194.02039694476
gene-LOC117897826	6041.81011833899	5920.11666725313	6942.38468629642	5762.55423342838	4745.07664970726	5906.72608862873
gene-LOC117896916	0	0	0	0	0	0
gene-LOC117897828	12.4231873577909	19.6319270468969	25.9701765152037	18.1412064644369	12.2427262516635	8.12200218443277
gene-LOC117897827	2099.51866346667	2120.24812106487	2215.81256052935	2240.43899835796	2107.78936966141	2009.18029037406
gene-LOC117897830	3387.38908622433	3306.88904478841	3553.27665106234	3423.24565983925	3124.95587573712	3174.68760384016
gene-LOC117897831	6.21159367889547	7.63463829601546	2.78251891234325	14.5129651715495	28.5663612538816	14.2135038227574
gene-LOC117897144	2827.31038951059	2958.96767101285	2848.37185993538	2605.98430861636	3184.12905262016	2433.55490451067
gene-LOC117897143	1930.77036852334	1628.35928227873	1827.1874191054	1561.95787658802	1599.71623021737	1541.14991449612
gene-LOC117897754	867.552583819067	889.98069279266	834.755673702976	838.123738656985	884.53697168269	837.58147526963
gene-LOC117897937	2102.62446030612	2109.3414949277	2265.89790095152	2242.2531190044	2546.48706034601	2629.49820721011
