W_NL1_G23_C	W_NL2_G23_C_edited	W_NL3_G23_C	W_NL1_G23_W	W_NL2_G23_W	W_NL3_G23_W
gene-LOC117903358	744.249197607509	1137.2306262831	839.282868505783	1223.37840643187	1313.85094960165	1040.70019611059
gene-LOC117903361	3689.03098392357	4549.90541837895	3618.41765006738	5436.08806117038	5857.75392607011	4986.1252902398
gene-LOC117893606	3974.83589221679	3584.68461024585	3690.80862524848	3805.54374391222	3548.40821850106	4116.62252898723
gene-LOC117903357	7764.64201721485	6008.54867629089	7119.19996546549	14166.1765510347	9288.92621368364	11904.9795161135
gene-LOC117893643	2.47807723953665	0.982913246571387	0	4.70168488252066	1.01065457661665	0
gene-LOC117903356	337.844530323497	303.720193190559	308.792753506845	390.239845249215	341.601246896428	244.406864238093
gene-LOC117903355	1607.44610271278	645.774002997401	570.078929551098	1316.47176710578	801.449079257004	574.412445905195
gene-LOC117903360	0	0	0	0	0	0
gene-LOC117893652	0	0	6.78665392322735	21.627750459595	3.03196372984995	9.01039130831678
gene-LOC117902052	0	0.982913246571387	1.13110898720456	0	1.01065457661665	0
gene-LOC117901983	12635.7158443974	9143.05901960704	9664.19518667575	7084.49878098213	7482.88648526968	9186.09393882896
gene-LOC117891241	9.91230895814662	11.7949589588566	5.65554493602279	13.1647176710578	9.09589118954986	10.1366902218564
gene-Trnaq-uug	0	0	0	0	0	0
gene-LOC117891230	0	0	0	0	0	0
gene-LOC117898844	1.65205149302444	4.91456623285694	1.13110898720456	0	2.0213091532333	4.50519565415839
gene-LOC117898826	6.60820597209775	0.982913246571387	3.39332696161368	0	3.03196372984995	0
gene-LOC117898835	0	0.982913246571387	0	0	0	1.1262989135396
gene-LOC117898818	243.677595221104	182.821863862278	220.566252504889	244.487613891074	200.109606170097	296.216614260914
gene-LOC117903833	275.892599335081	239.830832163418	228.484015415321	218.158178548958	210.216151936263	216.249391399603
gene-LOC117903834	2099.75744763406	2146.68253051191	2388.90218097603	2400.68030101505	2211.31221363723	2579.22451200568
gene-LOC117903838	1970.89743117815	1773.17549681478	1858.41206597709	1920.16810602144	1920.24369557164	1768.28929425717
gene-LOC117903837	479.094932977087	444.276787450267	358.561548943845	398.702878037752	375.963502501394	277.069532730741
gene-LOC117903840	69578.6267059637	70721.5910040579	69410.5029998078	74252.7690126722	79513.248815315	64048.1140173427
gene-LOC117903835	23305.4904120957	27107.7644271923	24868.5621926794	23977.6525638788	25450.3035483605	21195.8192539017
gene-LOC117903836	56.1697507628308	57.9918815477118	62.2109942962507	52.6588706842314	37.3942193348161	72.0831304665342
gene-LOC117903839	43.7793645651476	43.248182849141	64.4732122706599	74.2866211438264	63.671238326849	54.0623478499007
gene-LOC117892679	225.505028797836	256.540357355132	192.288527824775	198.411102042372	168.779314294981	144.166260933068
gene-LOC117889915	212.28861685364	212.30926125942	174.190784029502	143.871557405132	135.427713266631	130.650673970593
gene-LOC117889865	30854.5397094709	28620.4679136657	29378.293724664	23573.3076639821	21405.6639327407	23120.6640971409
gene-LOC117903652	1.65205149302444	0	1.13110898720456	0	0	0
gene-LOC117889907	1124.22104100313	1241.41943041966	1251.00653984824	1079.50684902674	1206.72156448028	1047.45798959183
gene-LOC117889886	2771.31637954849	2752.15709039988	2906.95009711572	2087.54808783917	2251.7383967019	2638.91835442328
gene-LOC117889875	4201.99297250765	4349.39111607839	4286.90306150528	4393.2543542273	4331.66551537897	4505.19565415839
gene-LOC117889900	1737.95817066171	1506.80600699394	1835.789886233	1840.23946301859	1625.13255919957	1808.83605514459
gene-LOC117893662	108.209372793101	139.573681013137	98.4064818867966	87.4513388148842	111.172003427832	96.8617065644054
gene-LOC117889922	951.581659982075	639.876523517973	963.704857098284	619.682067516223	687.245112099323	976.501158038831
gene-LOC117890041	379.145817649108	411.840650313411	479.590210574733	601.815664962644	562.934599175475	613.83290787908
gene-LOC117890067	59.4738537488797	98.2913246571387	85.9642830275465	94.0336976504131	87.9269481656486	83.3461196019302
gene-LOC117890050	2390.51851040636	1951.0827944442	2101.60049822607	1757.48980908622	1767.63485450252	2035.22213676605
gene-LOC117889967	5439.37954078296	4711.10319081666	5175.95472544806	4846.49677690229	4596.45701445253	4388.06056715027
gene-LOC117890016	1861.03600689203	1496.97687452822	1627.66583258736	1493.25511868856	1489.70484593294	1793.06787035504
gene-LOC117889975	11846.8612564782	11448.9734960635	11380.0875202651	10229.9259673884	9573.93080428953	10443.0435263391
gene-LOC117890075	6762.67278669553	5987.90749811289	5567.31843502084	4681.93780601407	4107.30019937007	5080.73439897712
gene-LOC117890031	2.47807723953665	0.982913246571387	5.65554493602279	3.76134790601653	2.0213091532333	16.894483703094
gene-LOC117893674	0	0	0	0	0	0
gene-LOC117890053	7882.7636989661	7893.77628321481	7377.09281454813	8201.61910906903	8435.93375101918	7638.55923162555
gene-Trnar-ucg	0	1.96582649314277	0	0	0	0
gene-Trnas-cga	0.826025746512218	1.96582649314277	3.39332696161368	0	0	0
gene-Trnas-aga	0	0	0	0	0	0
gene-Trnas-aga-2	1.65205149302444	0	0	1.88067395300826	1.01065457661665	1.1262989135396
gene-LOC117893695	0.826025746512218	0	0	0	0	0
gene-Trnas-aga-3	1.65205149302444	0	0	0	0	0
gene-LOC117893707	0	0	0	0	0	1.1262989135396
gene-LOC117893717	0	0	0	0	0	0
gene-LOC117893723	0	0.982913246571387	0	0	0	0
gene-Trnas-aga-4	0	0	1.13110898720456	0	1.01065457661665	0
gene-Trnas-cga-2	0	0	1.13110898720456	0	0	0
gene-Trnas-cga-3	4.95615447907331	11.7949589588566	11.3110898720456	22.5680874360992	4.0426183064666	9.01039130831678
gene-Trnar-ucg-2	2.47807723953665	4.91456623285694	0	0	0	2.25259782707919
gene-Trnas-aga-5	0	0	1.13110898720456	0	4.0426183064666	0
gene-Trnas-aga-6	0	0	0	0	1.01065457661665	0
gene-LOC117893725	0	0	0	0	0	0
gene-LOC117903155	0	0.982913246571387	0	0	0	0
gene-LOC117893760	0	0	0	0	0	0
gene-LOC117890174	1.65205149302444	2.94873973971416	4.52443594881824	5.64202185902479	13.1385094960165	0
gene-LOC117893780	0	0	0	0	0	0
gene-LOC117893933	0	0	0	0	0	0
gene-LOC117903087	0	0	0	0	0	0
gene-LOC117903091	0	0	0	0	0	0
gene-LOC117893940	0	0	0	0	1.01065457661665	0
gene-LOC117903082	126176.258805488	100239.458711843	114514.604973577	91448.7113020033	94621.5240811573	101638.340256727
gene-LOC117903088	783.072407693583	993.725292283673	754.449694465441	1015.56393462446	933.844828793785	778.272549255862
gene-LOC117903092	4.13012873256109	0	0	0	1.01065457661665	1.1262989135396
gene-LOC117903085	2004.76448678515	1840.99651082821	1994.14514444164	1466.92568334645	1803.00776468411	1834.740930156
gene-LOC117903086	0	0	0	0	0	0
gene-LOC117903090	0	0	0	0	0	0
gene-LOC117903093	0	0	0	0	0	0
gene-LOC117903084	0	0	0	0	0	0
gene-LOC117890205	1191.95515221713	1161.80345744738	1082.47130075476	963.845400916735	926.770246757469	914.554717794153
gene-LOC117894707	3247.10720953953	3499.17115779414	3082.27199013242	2826.65295137142	3206.80697160463	3063.5330448277
gene-LOC117889756	1528.97365679412	1344.62532130966	1351.67523970945	1704.83093840199	1325.97880452105	1279.47556578098
gene-LOC117903743	4408.49940913571	4002.42274003869	3919.2926406638	3627.82005535294	3378.61824962946	4009.62413220097
gene-LOC117903444	5.78218022558553	8.84621921914249	1.13110898720456	3.76134790601653	10.1065457661665	6.75779348123758
gene-LOC117903447	11.5643604511711	0.982913246571387	2.26221797440912	0	2.0213091532333	2.25259782707919
gene-LOC117893979	0	1.96582649314277	3.39332696161368	0	0	0
gene-LOC117903446	4.95615447907331	7.8633059725711	5.65554493602279	12.2243806945537	7.07458203631656	12.3892880489356
gene-LOC117903442	20.6506436628055	20.6411781779991	18.0977437952729	30.0907832481322	20.213091532333	37.1678641468067
gene-LOC117903443	6856.83972179792	8273.18079639137	7649.69008046443	7886.60622194015	6726.91686196043	6639.53209531593
gene-LOC117903445	0	0	1.13110898720456	2.82101092951239	1.01065457661665	3.37889674061879
gene-LOC117903439	462.574418046842	398.079864861412	484.114646523551	330.998615729454	319.366846210862	375.057538208686
gene-LOC117903441	0	0	0	0	0	0
gene-Trnap-cgg	0	0	0	0	0	0
gene-Trnaq-cug	0	0	0	0	0	0
gene-LOC117901976	389.058126607255	443.293874203696	440.001396022573	465.466803369545	410.32575810636	473.045543686631
gene-LOC117901984	0	4.91456623285694	1.13110898720456	0	7.07458203631656	2.25259782707919
gene-LOC117901993	4.13012873256109	8.84621921914249	13.5733078464547	2.82101092951239	10.1065457661665	0
gene-LOC117889630	870.631136823878	807.95468868168	902.624971789238	672.340938200454	730.703258893839	881.892049301505
gene-LOC117889633	48.7355190442209	81.5817994654251	73.5220841682963	46.0765118487024	73.7777840930155	93.4828098237866
gene-LOC117889632	3111.63898711153	2981.17587685102	3225.9228315074	2828.53362532443	3314.94701130261	3003.83920241011
gene-LOC117894451	1147.34976190547	1433.08751350108	1218.20437921931	1435.89456312181	1502.84335542896	1434.90481584945
gene-LOC117894443	2724.2329119973	1958.94610041677	1904.78753445248	2355.54412614285	1940.45678710397	2029.59064219835
gene-LOC117901954	872.283188316902	699.834231558828	794.0385090176	600.87532798614	610.435364276457	710.694614443486
gene-LOC117901930	12109.5374438691	12292.3130616218	12213.7148438348	7633.65557526054	7913.42533490838	8265.90772646711
gene-LOC117889590	1937.03037557115	1818.38950615707	1896.86977154205	1634.30566516418	1745.40045381696	1856.14060951326
gene-LOC117889591	23.9547466488543	121.881242574852	73.5220841682963	57.360555566752	102.076112238282	182.460423993415
gene-LOC117889588	61.9519309884164	56.0260550545691	30.5399426545231	35.732805107157	40.426183064666	41.6730598009651
gene-LOC117889589	1627.27072062907	1535.31049114451	1874.24759179795	1615.4989256341	1752.47503585327	1710.84804966665
gene-LOC117889852	5.78218022558553	5.89747947942832	5.65554493602279	10.3437067415454	2.0213091532333	12.3892880489356
gene-LOC117903512	4420.88979533339	3790.11347877927	4204.33210543935	3418.12490959252	4003.20277797855	4488.3011704553
gene-LOC117897289	2297.17760105048	2005.14302300563	2368.54221920635	1511.12152124214	1985.93624305172	1957.50751173182
gene-LOC117902986	4.13012873256109	14.7436986985708	7.91776291043191	15.9857286005702	19.2024369557164	2.25259782707919
gene-LOC117893990	0	0	0	0	0	0
gene-LOC117897487	2.47807723953665	3.93165298628555	1.13110898720456	0	1.01065457661665	2.25259782707919
gene-LOC117897493	1622.31456615	1125.43566732424	1230.64657807856	1276.03727711611	1105.65610681862	1172.47716899472
gene-LOC117897691	2774.62048253454	2173.22118816934	2242.98912162664	1872.21092021973	2061.73533629797	2070.13740308578
gene-LOC117897757	1481.06416349641	1441.93373272023	1232.90879605297	1540.27196751377	1322.9468407912	1345.92720167982
gene-LOC117897748	1479.41211200338	1499.92561426794	1351.67523970945	1733.04104769711	1589.75964901799	1732.2477290239
gene-LOC117897734	4757.90829991038	3908.06306836784	4479.19158933005	6002.17092102587	4390.28348082273	4297.9566540671
gene-LOC117897766	23.9547466488543	51.1114888217121	24.8843977185003	25.3890983656115	29.3089827218829	37.1678641468067
gene-LOC117897711	72.6902656930752	94.3596716708532	97.2753728995921	115.661448110008	101.065457661665	110.377293526881
gene-LOC117897701	3129.81155353479	2476.9413813599	2820.98581408817	3197.14572011405	2465.99716694463	3170.53144161397
gene-LOC117897727	0	0	0	0	0	0
gene-LOC117893999	0	5.89747947942832	5.65554493602279	3.76134790601653	5.05327288308325	1.1262989135396
gene-LOC117897845	1773.47727776173	1991.38223755363	1775.84110991116	1706.711612355	2095.08693732632	1980.03349000261
gene-LOC117903699	2027.06718194098	1921.59539704706	1781.49665484718	1802.62598395842	1761.57092704282	1767.16299534363
gene-LOC117903698	5821.0034356716	6202.18258586545	5346.75218251595	6357.61829814443	5948.71283796561	5513.23318177633
gene-LOC117903697	742.597146114484	694.919665325971	807.611816864055	594.292969150611	526.551034417275	675.779348123758
gene-LOC117903696	868.979085330854	788.296423750253	784.989637119964	993.936184164867	905.546500648519	1023.80571240749
gene-LOC117903695	1486.84634372199	1492.06230829537	1471.57279235313	1672.85948120085	1510.92859204189	1384.22136474017
gene-LOC117903694	368.407482944449	404.960257587412	341.594914135777	416.56928059133	422.45361302576	396.457217565938
gene-LOC117903693	158.596943330346	125.812895561138	107.455353784433	82.7496539323636	67.7138566333156	110.377293526881
gene-LOC117892190	2303.78580702258	1437.01916648737	1804.11883459127	1458.46265055791	1674.65463345379	1555.41879959818
gene-LOC117892177	1163.0442510892	1933.39035600592	1910.4430793885	2757.06801511011	3110.79478682605	2832.64176755209
gene-LOC117903313	21.4766694093177	24.5728311642847	13.5733078464547	32.9117941776446	25.2663644154163	23.6522771843315
gene-LOC117903315	3399.92197264429	3538.48768765699	3703.25082410773	3088.06663083957	3332.1281391051	3396.91752323543
gene-LOC117903311	314.715809421155	288.976494491988	328.021606289322	315.012887128884	305.217682138229	277.069532730741
gene-LOC117903314	0	0	0	0	0	0
gene-LOC117903308	0	0	0	0	0	0
gene-LOC117903317	1177.91271452642	1164.75219718709	1269.10428364351	1224.31874340838	1184.48716379471	1135.30930484791
gene-LOC117903309	0	0	0	0	0	0
gene-LOC117903312	2098.10539614103	1947.15114145792	2137.79598581662	1921.10844299794	1876.78554877712	2034.09583785251
gene-LOC117903310	524.526349035259	610.389126120832	424.16587020171	544.455109395892	620.541910042624	513.592304574056
gene-LOC117903316	1884.16472779437	1820.35533265021	1788.28330877041	2199.44818804316	1870.72162131742	1921.46594649855
gene-LOC117902874	54.5176992698064	45.2140093422838	31.6710516417276	167.379981817735	70.7458203631656	40.5467608874255
gene-LOC117901234	2427.68966899941	1690.61078410279	1626.53472360016	1527.10724984271	1492.73680966279	1540.77691372217
gene-LOC117901135	3500.69711371878	3741.95072969727	3332.24707630463	3186.8020133725	3522.13119950903	3196.43631662538
gene-LOC117901207	692.209575577239	679.193053380829	634.552141821757	728.761156790702	772.140096535121	571.033549164576
gene-LOC117901176	983.796664096052	1214.88077276223	1266.84206566911	1042.83370694308	1079.37908782658	1251.31809294249
gene-LOC117901197	219.72284857225	203.463042040277	264.679503005867	176.783351582777	146.544913609414	243.280565324553
gene-LOC117901224	161.075020569883	191.668083081421	212.648489594457	246.368287844082	247.610371271079	342.394869716038
gene-LOC117901152	25995.0302427395	28641.1090918437	25978.1801091271	23411.5697040234	25082.425282472	22047.3012325376
gene-LOC117901146	2.47807723953665	4.91456623285694	4.52443594881824	13.1647176710578	8.08523661293321	1.1262989135396
gene-LOC117894137	21.4766694093177	6.88039272599971	3.39332696161368	42.3151639426859	15.1598186492498	30.4100706655691
gene-LOC117901080	4016.1371795424	2960.53469867302	3664.79311854277	2469.32490029985	2805.57710468782	2930.62977303003
gene-LOC117901186	0.826025746512218	3.93165298628555	4.52443594881824	1.88067395300826	0	9.01039130831678
gene-LOC117901216	1484.36826648246	1380.9931114328	1430.85286881377	1187.64560132472	1379.54349708173	1206.26613640091
gene-LOC117897400	0	1.96582649314277	0	0	0	0
gene-LOC117894148	0	0.982913246571387	0	0	0	0
gene-LOC117894188	0	0	1.13110898720456	1.88067395300826	0	0
gene-LOC117897408	0	0.982913246571387	0	1.88067395300826	0	0
gene-LOC117897394	330.410298604887	283.07901501256	287.301682749958	317.833898058396	263.780844496946	289.458820779677
gene-LOC117903499	281.674779560666	190.685169834849	165.141912131866	312.191876199372	258.727571613863	233.143875102697
gene-LOC117903493	34807.0729065319	26987.8490111106	28578.5996707104	28471.5229745921	26700.4832596353	26409.4569246765
gene-LOC117903492	6523.9513459535	4678.6670536798	5479.09193401888	3892.9950827271	4389.27282624611	4910.66326303264
gene-LOC117903497	0.826025746512218	7.8633059725711	2.26221797440912	2.82101092951239	1.01065457661665	3.37889674061879
gene-LOC117903496	200.724256402469	240.81374540999	316.710516417276	268.936375280182	430.538849638693	273.690635990122
gene-LOC117903494	2644.93444033212	2809.16605870102	2922.78562293658	2654.57128467116	2578.17982494908	2820.25247950315
gene-LOC117903498	0	0	0	0	0	0
gene-LOC117894215	4.13012873256109	0.982913246571387	3.39332696161368	0.940336976504131	8.08523661293321	3.37889674061879
gene-LOC117899965	5498.02736878532	4806.44577573408	4524.43594881824	4987.54732337791	4607.57421479531	4445.50181174079
gene-LOC117899973	1055.66090404261	959.323328653674	996.507017727216	925.291584880065	973.260357281835	845.850484068238
gene-LOC117890221	1854.42780091993	1963.86066664963	1930.80304115818	2420.42737752163	2192.10977668152	2132.08384333046
gene-LOC117890213	5683.88316175057	7358.0885638334	7006.08906674504	7249.99808884685	6634.94729548831	6382.7359430289
gene-LOC117897071	1271.2536238823	1203.08581380338	1194.45109048801	1268.51458130407	1273.42476653698	1246.81289728833
gene-LOC117897123	21.4766694093177	23.5899179177133	11.3110898720456	70.5252732378099	44.4688013711326	21.3996793572523
gene-LOC117897107	18.998592169781	14.7436986985708	9.04887189763647	25.3890983656115	9.09589118954986	32.6626684926483
gene-LOC117897113	48.7355190442209	31.4532238902844	33.9332696161368	28.2101092951239	35.3729101815828	28.1574728384899
