W_PT1_G23_C	W_PT2_G23_C	W_PT3_G23_C	W_PT1_G23_W	W_PT2_G23_W	W_PT3_G23_W
gene-LOC117900945	1619.38024976591	1263.34590121536	1471.99801763742	1984.45840123455	1073.56629288263	1398.32367319567
gene-LOC117900514	2214.3435152797	2080.10871128559	2401.95139003663	3842.76800452737	1922.27069309476	2100.24899531365
gene-LOC117901941	6339.88674437672	6007.88770569449	6525.08719860219	6716.6284349477	4629.56808228258	5956.96938723434
gene-LOC117901942	323.17916765097	506.844905853861	539.47571327026	726.150643614138	941.236064010169	1135.23985167743
gene-LOC117901943	0	0	0	0	0	0
gene-Trnae-cuc-9	0	0	0	0	0	0
gene-Trnae-cuc-10	0	0	0	0	0	0
gene-Trnad-guc-6	0	0	0	0	0	0
gene-Trnad-guc-7	0	0	0	0	0	0
gene-Trnad-guc-8	0	0	0	0	0	0
gene-Trnad-guc-9	0	0	0	0	0	0
gene-Trnad-guc-10	0	0	0.85631065598454	0	0	1.10539420805982
gene-Trnad-guc-11	0	0	0	0	0	0
gene-LOC117901946	238.682188507725	297.004658207358	238.910673019687	425.089646845649	431.814431057519	446.579260056165
gene-LOC117901944	53.1372755436906	41.9680495293006	17.1262131196908	49.8234748173204	32.8338161864012	54.1643161949309
gene-LOC117901945	1877.22670158448	1150.35499863647	845.178617456741	3573.50922572739	2052.61099371351	2115.72451422649
gene-LOC117901939	347.570048228402	387.397380270467	239.766983675671	954.066539055072	684.535319280123	507.375941499455
gene-LOC117901938	3216.98292758769	3111.01618433866	3479.19019526519	5719.09886466901	2676.45350125513	2906.08137298925
gene-LOC117901940	16.550954677543	5.38051917042315	14.5572811517372	9.54066539055072	12.9345336491884	9.94854787253833
gene-LOC117901610	2100.22903829243	2125.30507231714	1972.93975138838	1313.43160209915	2319.26137971216	1985.28799767543
gene-LOC117900934	0	0	0	0	0	0
gene-Trnae-cuc-11	0	0	0	0	0	1.10539420805982
gene-LOC117901362	14.8087489220121	9.68493450676167	4.2815532799227	2.12014786456683	5.96978476116386	7.73775945641871
gene-LOC117900975	195.127044619454	258.264920180311	188.388344316599	411.308685725964	150.239583155957	222.184235820023
gene-LOC117901527	81.012567632184	116.21921408114	100.188346750191	167.491681300779	96.5115203054824	127.120333926879
gene-LOC117901536	1.74220575553084	0	1.71262131196908	0	0	0
gene-LOC117901538	19.1642633108392	15.0654536771848	5.13786393590724	32.8622919007858	28.8539596789587	12.159336288658
gene-LOC117901532	4689.14679101125	3919.17016373622	6575.60952730528	3671.03602749746	5128.04510983976	6074.14117328868
gene-LOC117901534	0.871102877765419	1.07610383408463	0.85631065598454	0	1.98992825372129	1.10539420805982
gene-LOC117901529	1999.18110447164	1988.6398853884	1756.29315542429	1348.4140418645	1808.84478263265	1508.86309400165
gene-LOC117901533	1665.54870228748	1534.52406740468	1341.83879792777	1780.92420623613	2241.65417781703	1739.89048348615
gene-LOC117901531	1239.57939506019	1149.27889480238	1203.11647165828	931.80498647712	1095.45550367357	1049.01910344876
gene-LOC117901530	792.703618766531	774.794760540934	649.939787892266	1100.35674171018	852.684256719572	841.204992333519
gene-LOC117901535	0	0	1.71262131196908	1.06007393228341	0	0
gene-LOC117901526	8735.41965823162	8224.66160390883	9979.44438484383	9879.88904888141	7896.03531076607	8412.04992333519
gene-LOC117901528	378.929751827957	440.126468140614	391.333969784935	753.712565853507	336.297874878898	428.892952727208
gene-LOC117902572	312.725933117785	398.158418611313	614.8310509969	286.219961716522	295.504345677611	540.53776774125
gene-LOC117902573	104614.22900236	110269.435982486	94894.6342748947	47000.4979356497	91143.6888410693	71245.9728920793
gene-LOC117902568	692.526787823508	794.164629554457	629.388332148637	1361.1349290519	616.877758653599	680.922832164846
gene-LOC117902571	10700.6277504704	9333.04855301599	9133.4094567311	6855.49812007683	10075.0067485909	9528.49807347561
gene-LOC117901356	30.4886007217897	58.10960704057	17.1262131196908	37.1025876299195	36.8136726938438	23.2132783692561
gene-LOC117901355	0	0	0	0	0	0
gene-LOC117901354	1398.1201188135	1085.78876859139	1050.69317489303	1831.80775498574	1855.6080965951	2229.58011765665
gene-LOC117900680	1171.63337059449	1047.04903056435	1419.76306762237	1938.87522214636	1054.66197447228	1124.18590959683
gene-LOC117900464	3158.61903477741	2566.50764429184	2787.29118522968	1161.84102978262	2056.59085022095	1942.1776235611
gene-LOC117900455	2248.31652751255	2441.67959953803	2358.27954658142	2852.65895177466	2084.44984577305	1798.47637651332
gene-LOC117900466	2036.63852821555	1751.89704188978	2143.3455719293	1430.03973465032	1891.42680516208	1974.23405559483
gene-LOC117900465	11.3243374109504	1.07610383408463	0.85631065598454	5.30036966141707	4.97482063430322	2.21078841611963
gene-LOC117900457	5899.97979110518	4907.03348342591	5998.4561451717	6250.195904743	4224.61768265029	5351.21336121756
gene-LOC117900462	21.7775719441355	10.7610383408463	13.7009704957526	12.720887187401	13.929497776049	22.1078841611963
gene-LOC117900461	266.557480596218	203.383624641995	172.118441852893	240.636782628335	292.519453297029	219.973447403903
gene-LOC117900460	3448.69629307329	3359.59617001221	3469.77077804936	3012.73011554946	3288.35643927443	3585.89881094604
gene-LOC117900459	2249.18763039031	2123.15286464897	2153.62129980112	2389.40664336681	1944.1599038857	2015.13364129304
gene-LOC117900456	3940.86941901076	3673.81848956493	4126.5610511895	4930.40385905015	3184.88017008092	3407.93034344841
gene-LOC117900458	2561.9135635081	2777.42399577243	2589.48342369725	2963.96671466442	2576.95708856907	2862.97099887492
gene-LOC117901816	75.7859503655915	86.0883067267704	71.9300951027013	91.1663581763735	72.632381260827	91.7477192689646
gene-LOC117900713	9.58213165541961	12.9132460090156	2.56893196795362	29.6820701039356	6.96474888802451	19.8970957450767
gene-LOC117900247	139.376460442467	211.992455314672	202.945625468336	253.357669815736	239.786354573415	303.983407216449
gene-LOC117900248	15.6798517997775	0	3.42524262393816	24.3817004425185	0	22.1078841611963
gene-LOC117900917	45.2973496438018	0	0	36.042513697636	0	25.4240667853757
gene-LOC117901802	1310.13872815919	1437.67472233707	1533.65238486831	2750.89185427546	1297.43322142628	1413.7991921085
gene-LOC117901008	2.61330863329626	4.30441533633852	1.71262131196908	0	0	1.10539420805982
gene-LOC117901805	0	0	0.85631065598454	1.06007393228341	0	0
gene-LOC117901803	237.811085629959	290.54803520285	344.236883705785	413.428833590531	303.464058692496	434.419923767507
gene-LOC117901804	250.877628796441	309.917904216373	369.069892729337	445.231051559033	432.80939518438	457.633202136763
gene-LOC117901807	2158.59293110271	1995.0965083929	1684.36306032159	1599.65156381567	1517.32029346248	1368.47802957805
gene-LOC117901801	4069.79264492004	4263.5233906433	4414.2814316003	4555.13768702183	4047.5140680691	4391.73118862164
gene-LOC117901808	1067.10102526264	944.819166326305	851.172792048633	604.242141401545	990.984270353201	883.209972239792
gene-LOC117902843	0	0	0	0	0	0
gene-LOC117902840	9.58213165541961	10.7610383408463	7.70679590386086	7.42051752598389	0	4.42157683223926
gene-LOC117902839	5.22661726659251	4.30441533633852	5.13786393590724	7.42051752598389	3.97985650744258	4.42157683223926
gene-LOC117901809	150.700797853417	278.710893027919	122.452423805789	98.5868757023574	234.811533939112	107.223238181802
gene-LOC117902842	0	0	0	0	0	0
gene-LOC117902841	0	0	0	0	0	0
gene-LOC117902838	0	0	0	0	0	0
gene-LOC117901812	1955.62596058337	1732.52717287625	1831.64849315093	998.589644210975	1538.21454012656	1511.07388241777
gene-LOC117901810	1319.72085981461	1174.02928298633	1216.81744215403	856.539737284998	1088.49075478554	1142.97761113385
gene-LOC117901811	1.74220575553084	9.68493450676167	6.85048524787632	5.30036966141707	6.96474888802451	8.84315366447852
gene-LOC117901671	0.871102877765419	0	5.13786393590724	5.30036966141707	0	4.42157683223926
gene-LOC117900996	0	0	0	0	0.994964126860644	0
gene-LOC117900999	9.58213165541961	2.15220766816926	8.5631065598454	5.30036966141707	0	11.0539420805981
gene-LOC117900998	3.48441151106168	0	1.71262131196908	0	5.96978476116386	1.10539420805982
gene-LOC117900997	5.22661726659251	1.07610383408463	1.71262131196908	0	1.98992825372129	1.10539420805982
gene-LOC117901194	2565.39797501916	2496.56089507634	2549.23682286598	2316.26154203926	2829.67797679167	3191.27307866869
gene-LOC117901193	2357.20438723322	2042.44507709263	2194.72421128838	1689.75784805976	2432.68729017427	2424.12949827517
gene-LOC117900990	1837.15596920727	1301.00953540832	1135.4679298355	1432.15988251489	1872.52248675173	1832.74359696317
gene-LOC117900991	313.597035995551	255.036608678057	115.601938557913	349.824397653526	313.413699961103	244.292119981219
gene-LOC117900992	233.455571241132	187.242067130726	291.145623034744	396.467650673996	498.477027557183	687.555197413205
gene-LOC117900411	21.7775719441355	8.60883067267704	7.70679590386086	45.5831790881868	25.8690672983767	8.84315366447852
gene-LOC117900841	1837.15596920727	1750.82093805569	1414.62520368646	2467.85211435579	1938.19011912453	1821.68965488258
gene-LOC117900842	8.71102877765419	2.15220766816926	2.56893196795362	12.720887187401	4.97482063430322	6.63236524835889
gene-LOC117900359	876.329495032012	827.52384841108	691.899010035508	541.697779396824	631.802220556509	743.930302024256
gene-LOC117900357	1373.72923823607	1585.10094760666	1455.72811517372	2134.98889961879	1613.83181376796	1708.93944566047
gene-LOC117900358	825.805528121617	760.805410697833	622.537846900761	832.158036842479	1056.651902726	959.482172595919
gene-LOC117900356	74.914847487826	41.9680495293006	46.2407754231652	133.56931546771	70.6424530071057	82.9045656044861
gene-LOC117900418	26.1330863329626	26.9025958521157	10.2757278718145	24.3817004425185	31.8388520595406	33.1618262417945
gene-LOC117901608	1512.23459580077	1116.99577977985	1391.50481597488	1272.0887187401	1565.07857155179	1364.05645274581
gene-LOC117901478	520.919520903721	806.001771729388	1589.31257750731	1222.26524392278	1856.60306072196	2463.92368976533
gene-LOC117901366	2434.73254335435	3997.7257436244	4612.94550378872	5460.44082519186	5842.4293529257	6404.65404149857
gene-LOC117900119	11.3243374109504	19.3698690135233	23.1203877115826	22.2615525779517	18.9043184103522	18.7917015370169
gene-LOC117900118	194.255941741688	242.123362669042	248.330090235517	391.167281012579	447.73385708729	484.162663130199
gene-LOC117900122	2881.60831964801	2626.76945900058	2534.67954171424	1862.54989902196	2736.15134886677	2415.2863446107
gene-LOC117900121	2188.21042894673	1920.84534384106	1918.13586940537	1637.81422537787	1787.95053596858	1904.59422048706
gene-LOC117900117	600.189882780374	610.150873925985	636.238817396513	462.192234475568	620.857615161042	526.167643036472
gene-LOC117900421	1760.49891596391	1876.72508664359	1829.93587183896	1879.51108193849	2347.12037526426	2639.68136884684
gene-LOC117900419	3019.24257433494	2811.85931846314	2767.59604014203	2112.72734704084	2784.90459108294	2644.10294567908
gene-LOC117900059	2733.52083042788	3080.8852769843	3086.99991482427	5445.59979013989	2523.22902571859	2862.97099887492
gene-LOC117901523	13386.2379226212	11968.4268426893	12083.3996665978	8309.91955516967	11704.7579883886	10827.3362679459
gene-LOC117902236	1358.04938643629	1826.14820644162	1409.48733975055	2510.25507164712	2850.57222345574	3019.93697641941
gene-LOC117902237	3350.2616678858	2919.4697018716	2845.52030983663	2062.90387222352	3105.28303993207	2888.3950656603
gene-LOC117902234	2814.53339806007	2510.55024491944	2609.17856878489	1752.30221006448	2524.22398984545	2320.22244271755
gene-LOC117902235	1155.95351879471	1351.5864156103	1317.86209956021	1606.01200740937	1297.43322142628	1487.86060404851
gene-LOC117902232	2059.28720303745	1984.33547005206	1911.28538415749	1792.58501949125	1591.94260297703	1812.8465012181
gene-LOC117902231	2399.01732536596	2420.15752285633	3035.62127546519	5008.84933003913	2134.19805211608	2332.38177900621
gene-LOC117900566	1516.59011018959	1373.10849229199	1405.20578647063	609.542511062962	1056.651902726	1043.49213240847
gene-LOC117900559	5241.42601551453	6963.46791036164	5461.5493638694	5802.8447053194	3078.41900850683	4159.59840492908
gene-LOC117900565	1092.36300871784	1047.04903056435	1141.46210442739	1759.72272759047	956.160525913079	917.477192689646
gene-LOC117900562	949.502136764307	982.482800519267	953.930070766777	795.05544921256	853.679220846432	840.099598125459
gene-LOC117900563	2009.63433900482	1812.15885659852	1838.49897839881	1274.20886660466	1647.66059408123	1480.12284459209
gene-LOC117900567	2025.3141908046	1808.93054509626	1740.87956361657	1012.37060533066	1732.23254486438	1770.84152131182
gene-LOC117900564	892.009346831789	836.132679083757	860.592209264463	572.439923433043	795.971301488515	872.156030159194
gene-LOC117900569	5788.47862275121	5365.45371674596	5308.26975644816	4544.53694769899	6393.6394792065	5711.57187304506
gene-LOC117901367	6.96882302212335	13.9893498431002	8.5631065598454	38.1626615622029	19.8992825372129	27.6348552014954
gene-LOC117900561	21.7775719441355	21.5220766816926	20.551455743629	27.5619222393687	9.94964126860644	14.3701247047776
gene-LOC117900560	10.453234533185	12.9132460090156	9.41941721582994	10.6007393228341	7.95971301488515	14.3701247047776
gene-LOC117901368	246.522114407614	312.070111884543	286.007759098836	275.619222393687	323.363341229709	294.034859343911
gene-LOC117900557	5125.56933277173	4995.27399782085	5989.03672795587	6830.05634570203	4022.63996489758	4837.20505446975
gene-LOC117900367	6.96882302212335	5.38051917042315	0	6.36044359370048	3.97985650744258	5.52697104029907
gene-LOC117901245	4.3555143888271	2.15220766816926	9.41941721582994	6.36044359370048	3.97985650744258	2.21078841611963
gene-LOC117901649	514.821800759363	475.637894665406	432.436881272193	469.612752001552	357.192121542971	349.304569746902
gene-LOC117901392	8262.410795605	7586.53203029664	7492.71823986472	7333.59146353665	8050.25475042947	7837.24493514409
gene-LOC117901909	369.347620172538	346.505434575251	395.615523064857	413.428833590531	487.532422161715	426.682164311089
gene-LOC117902769	592.349956880485	474.561790831322	484.67183128725	665.726429473983	579.069121832895	590.280507103941
gene-LOC117902772	3879.02111468941	4824.1734882014	3790.88727404356	5167.86041988164	5108.14582730255	5101.39427019605
gene-LOC117902771	5383.41578459029	5674.29551712825	4928.92413584701	6484.47224377764	7712.96191142371	6841.2847536822
gene-LOC117902770	3688.24958445878	3378.96603902574	3322.48534522001	4592.24027465175	4271.38099661274	4915.688043242
gene-LOC117902406	124.567711520455	135.589083094663	152.423296765248	172.792050962196	145.264762521654	159.176765960613
gene-LOC117902404	379.800854705723	342.201019238912	359.650475513507	356.184841247227	472.607960258806	402.363491733773
gene-LOC117902405	5775.41207958473	6374.83911311735	7766.73764977978	7082.35394158548	5158.88899777244	6445.55362719678
gene-LOC117902403	1399.86232456903	1435.5225146689	1509.67568650074	1830.74768105345	1233.7555173072	1647.03737000912
gene-LOC117902407	0	1.07610383408463	0.85631065598454	1.06007393228341	0	0
gene-Trnae-cuc-12	7.83992589988877	4.30441533633852	0.85631065598454	1.06007393228341	3.97985650744258	0
gene-LOC117901878	0	0	0	0	0	1.10539420805982
gene-LOC117901874	3768.3910492132	3706.10160458747	4375.747452081	5855.84840193357	3875.38527412221	5418.64240790921
gene-LOC117901877	0	0	0	0	0	0
gene-LOC117901879	0	0	0	0	0	0
gene-LOC117901876	0	0	0	0	0	0
gene-LOC117901875	0	0	0	0	0	0
gene-LOC117901856	86.2391848987765	89.3166182290243	76.211648382624	184.452864217314	87.5568431637367	137.068881799417
gene-LOC117901579	1148.11359289482	1137.44175262745	1019.86599127759	1084.45563272593	916.361960838653	1104.28881385176
gene-LOC117900415	10468.043282107	10131.5175979068	10096.7589447137	6399.66632919496	8796.47784557495	8716.03333055164
gene-LOC117900416	0	0	0	0	0	0
gene-LOC117901927	62244.656130728	76982.3160827463	63575.0720322602	70901.9848868438	81474.6274562375	72124.7612874868
gene-LOC117901934	177.704987064145	111.914798744802	86.4873762544385	67.8447316661384	93.5266279249005	101.696267141503
gene-LOC117901932	1416.41327924657	1394.63056897368	833.190268272957	678.447316661384	1218.83105540429	746.141090440375
gene-LOC117901929	2655.99267430676	3079.80917315021	2557.79992942582	3147.35950494945	3259.50247959547	3344.922873589
gene-LOC117901931	821.45001373279	1040.59240755984	622.537846900761	546.998149058241	899.447570682022	599.12366076842
gene-LOC117901926	6061.13382349179	6974.22894870249	6160.29885915278	7485.18203585318	5844.41928117942	6139.35943156421
gene-LOC117901928	1635.93120444346	1802.47392209176	1553.34752995596	1152.30036439207	1725.26779597636	1641.51039896883
gene-LOC117901933	0	0	0.85631065598454	0	1.98992825372129	0
gene-LOC117900965	0	0	0	0	0	0
gene-LOC117901369	0.871102877765419	1.07610383408463	0	0	0	0
gene-LOC117900981	0	0	0	0	0	0
gene-LOC117901370	0	1.07610383408463	0	0	0	0
gene-LOC117901373	0	0	0	0	2.98489238058193	0
gene-LOC117901775	0.871102877765419	4.30441533633852	2.56893196795362	5.30036966141707	4.97482063430322	2.21078841611963
gene-LOC117900696	0.871102877765419	0	0	0	0.994964126860644	0
gene-LOC117901165	192.513735986158	277.634789193835	234.629119739764	510.955635360605	234.811533939112	238.76514894092
gene-LOC117900808	550.537018747745	669.33658480064	601.130080501147	973.147869836173	561.159767549403	743.930302024256
gene-LOC117900809	0	0	0	0	0	0
gene-LOC117902432	7224.05616530862	7454.17125870423	7042.29883481686	8619.46114339643	6532.93445696699	6916.45155983026
gene-Trnag-gcc-10	0	0	0	1.06007393228341	0	0
gene-LOC117901374	0.871102877765419	0	0	0	1.98992825372129	0
gene-LOC117902434	0	0	0	0	0	0
gene-LOC117901829	33.1019093550859	26.9025958521157	40.2466008312734	62.5443620047214	26.8640314252374	25.4240667853757
gene-Trnar-ucu-3	3.48441151106168	5.38051917042315	5.13786393590724	1.06007393228341	0	2.21078841611963
gene-LOC117900512	3126.38822830009	2916.24139036935	2886.62322132388	2293.99998946131	3412.72695513201	2943.66477606329
gene-LOC117900511	1190.79763390533	1091.16928776181	1290.4601585687	1558.30868045662	940.241099883308	971.641508884577
gene-LOC117900379	2938.23000670276	2840.91412198342	2919.1630262513	2138.16912141564	3240.59816118512	2919.34610348597
gene-LOC117900381	19902.0874483065	19106.2235741726	16854.7626417437	14789.0914292859	18718.2601186293	16860.5778555364
gene-LOC117901343	3472.21607077296	3320.85643198517	2747.0445843984	2796.47503336364	3018.72116089519	3147.05731034629
gene-LOC117901341	60.9772014435793	61.3379185428239	47.9533967351342	118.728280415742	43.7784215818683	54.1643161949309
gene-LOC117900756	12.1954402887159	21.5220766816926	32.5398049274125	32.8622919007858	17.9093542834916	40.8995856982132
gene-LOC117900382	29.6174978440242	30.1309073543696	22.264077055598	42.4029572913365	45.7683498355896	53.0589219868711
gene-Trnaq-cug-3	0	0	0	0	0	0
gene-Trnaq-cug-4	0	1.07610383408463	4.2815532799227	0	0	0
gene-LOC117902684	1736.97913826425	1630.29730863821	1839.35528905479	1993.9990666251	1620.79656265599	1656.98591788166
gene-Trnaq-cug-5	0	1.07610383408463	3.42524262393816	0	0	1.10539420805982
gene-Trnaq-cug-6	0	0	0	0	0	0
gene-LOC117902685	0	0	0	0	0	0
gene-Trnaq-cug-7	0	0	0	0	0	2.21078841611963
gene-LOC117902682	142.860871953529	128.056356256071	223.497081211965	156.890941977945	107.45612570095	139.279670215537
gene-LOC117902683	6438.32136956421	6302.74015623368	6666.37845683964	6933.9435910658	5318.08325807014	6354.91130213588
gene-LOC117901764	863.26295186553	866.263586438127	1184.27763722662	618.02310252123	792.986409107933	1110.92117910011
gene-LOC117901107	0	0	0	0	0.994964126860644	0
gene-LOC117901668	47.0395553993326	50.5768802019776	35.1087368953661	103.887245363774	34.8237444401225	51.9535277788113
gene-LOC117901670	0	0	2.56893196795362	0	0	0
gene-LOC117901669	0	0	0	0	0	0
gene-LOC117900678	0	0	0	1.06007393228341	0	0
gene-LOC117900216	18368.0752805616	25436.9424300925	22812.9721860841	35328.023867277	20374.8753898523	22774.4368686564
gene-LOC117901636	7770.23766966754	7050.6323209225	7763.31240715584	7275.28739726106	6263.29917858775	6812.54450427264
gene-LOC117901641	1132.43374109504	926.525401146866	1021.57861258956	771.733822702325	964.120238927964	1120.86972697265
gene-LOC117901638	2915.58133188086	2551.44219061466	2442.19799086791	2141.34934321249	2439.6520390623	1969.81247876259
gene-LOC117901639	7551.59084734842	7036.6429710794	7065.41922252844	5245.24581693833	6930.92010771124	6946.29720344788
gene-LOC117901642	25.2619834551972	0	0	18.021256848818	0	11.0539420805981
gene-LOC117901640	1120.23830080633	1149.27889480238	1493.40578403704	2458.31144896523	856.664113227014	980.484662549056
gene-LOC117900049	417.258278449636	383.092964934128	458.126200951729	387.987059215729	341.272695513201	428.892952727208
gene-LOC117900054	1089.74970008454	2002.6292352315	1406.9184077826	2363.96486899201	3353.02910752037	3564.8963209929
gene-LOC117900048	545.310401481152	491.779452176676	594.279595253271	695.408499577919	697.469852929311	823.518685004562
gene-LOC117900052	10393.1284346192	9308.29816483205	8948.44635503844	5024.75043902338	8285.06628436858	7644.90634294168
gene-LOC117900053	834.516556899271	668.260480966555	775.817454321993	365.725506637777	719.359063720245	649.971794339171
gene-LOC117900050	823.192219488321	990.01552735786	1176.57084132276	573.499997365326	1051.6770820917	1032.43819032787
gene-LOC117900937	162.896238142133	151.730640605933	152.423296765248	107.067467160625	137.305049506769	155.860583336434
gene-LOC117900936	614.998631702386	651.042819621201	563.452411637827	543.817927261391	683.540355153262	494.111211002737
gene-LOC117900935	2036.63852821555	2031.68403875178	2008.90479893973	1534.98705394638	2033.70667530316	1924.49131623214
gene-LOC117902427	7285.90446962997	7619.89124915326	7085.97067827207	7118.39645528312	7028.42659214359	6902.08143512548
gene-LOC117902430	1583.66503177753	1568.95939009539	1604.72616931503	2133.92882568651	1616.81670614855	1459.12035463896
gene-LOC117902429	0	0	0	0	0	0
gene-LOC117902426	0	0	0	0	0	0
gene-LOC117902431	0	0	0	0	0	0
gene-LOC117901345	706.464433867755	873.79631327672	714.163087091106	1080.2153369968	607.923081511853	644.444823298872
gene-LOC117901103	820.578910855025	621.988016100916	602.842701813116	451.591495152734	508.426668825789	538.32697932513
gene-LOC117901104	274.397406496107	236.742843498619	183.250480380692	122.968576144876	144.269798394793	166.914525417032
gene-LOC117900844	0	5.38051917042315	1.71262131196908	1.06007393228341	2.98489238058193	2.21078841611963
gene-LOC117900397	8216.24234308343	7680.153063862	6802.53185114119	7514.86410595711	8349.73895261452	10663.737925153
gene-LOC117900308	2977.4296362022	2896.87152135582	3328.47951981191	3488.70331114471	2853.55711583633	2688.31871400147
gene-LOC117901385	9.58213165541961	9.68493450676167	4.2815532799227	16.9611829165346	8.95467714174579	8.84315366447852
gene-LOC117901387	0.871102877765419	0	1.71262131196908	5.30036966141707	1.98992825372129	2.21078841611963
gene-Trnag-gcc-11	1.74220575553084	0	0	0	0	0
gene-LOC117902321	2915.58133188086	2917.31749420343	2958.55331642659	3625.45284840927	3109.26289643951	3899.83076603503
gene-LOC117902320	4906.92251045261	5036.16594351607	5194.38043920222	7114.15615955399	5570.80414629274	6059.77104858391
gene-LOC117902323	0	0	0	0	0	0
gene-LOC117902325	0	0	0	0	0	0
gene-LOC117902326	0	0	0	0	0	0
gene-LOC117902324	0	0	0	0	0	0
gene-LOC117901815	1.74220575553084	0	0.85631065598454	2.12014786456683	1.98992825372129	0
gene-LOC117901218	506.981874859474	496.083867513014	577.15338213358	824.737519316495	970.090023689128	837.88880970934
gene-LOC117901219	0	0	0	0	0	0
gene-LOC117901902	999.155000796936	1133.13733729112	868.299005168323	630.743989708631	1025.80801479332	854.469722830237
gene-LOC117901813	369.347620172538	309.917904216373	395.615523064857	492.934378511787	406.940327886003	407.890462774072
gene-LOC117901834	653.327158324064	754.348787693326	727.864057586859	896.822546711767	985.014485592037	687.555197413205
gene-LOC117901281	69.6882302212335	72.0989568836702	67.6485418227787	61.484288072438	147.254690775375	32.0564320337346
gene-LOC117901280	77.5281561211223	69.9467492155009	93.3378615023149	150.530498384245	79.5971301488515	148.122823880015
gene-LOC117901279	209.935793541466	174.32882112171	258.605818107331	298.940848903922	239.786354573415	292.929465135851
gene-LOC117901278	296.174978440243	299.156865875527	358.794164857522	378.446393825178	403.955435505421	451.000836888405
gene-LOC117902540	1234.3527777936	1410.77212648495	1652.67956605016	1876.33086014164	1090.48068303927	1288.88964659774
gene-LOC117902541	292.690566929181	290.54803520285	443.568919799992	391.167281012579	284.559740282144	345.988387122722
gene-LOC117901391	4.3555143888271	13.9893498431002	17.1262131196908	11.6608132551175	19.8992825372129	11.0539420805981
gene-LOC117902539	3639.46782330392	3495.18525310688	4181.36493317251	6016.97963964065	3280.39672625954	3498.57266850931
gene-LOC117900714	830.161042510444	1112.69136444351	952.217449454808	999.649718143258	795.971301488515	858.891299662476
gene-LOC117900718	0	0	0	0	0	0
gene-LOC117900715	2926.03456641404	2519.15907559212	2440.48536955594	1987.6386230314	2529.19881047976	2471.66144922175
gene-LOC117901393	0	0	0	0	0	0
gene-LOC117900716	0	0	0	2.12014786456683	0	0
gene-LOC117900909	0	0	0	3.18022179685024	0	0
gene-LOC117901447	1.74220575553084	0	0	2.12014786456683	0	3.31618262417944
gene-LOC117901290	325.792476284267	304.53738504595	350.231058297677	757.95286158264	323.363341229709	454.317019512584
gene-LOC117900371	375.445340316896	691.934765316417	470.114550135512	1090.81607631963	1180.02745445672	738.403330983956
gene-LOC117900287	16.550954677543	32.2831150225389	19.6951450876444	29.6820701039356	19.8992825372129	13.2647304967178
gene-LOC117900290	286.592846784823	369.103615091028	225.209702523934	644.524950828315	829.800081801777	826.834867628742
gene-LOC117901394	4.3555143888271	5.38051917042315	5.99417459189178	27.5619222393687	4.97482063430322	11.0539420805981
gene-LOC117900288	317.081447506613	403.538937781736	561.739790325858	354.06469338266	422.859753915774	449.895442680345
gene-LOC117900291	0	0	0	2.12014786456683	0	1.10539420805982
gene-LOC117900289	0	0	0	0	0	0
gene-LOC117901541	15.6798517997775	11.8371421749309	22.264077055598	9.54066539055072	12.9345336491884	11.0539420805981
gene-LOC117901542	562.732459036461	557.421786055838	549.751441142075	470.672825933835	577.079193579173	517.324489371993
gene-LOC117901543	2644.66833689581	2534.2245292693	2351.42906133355	1551.94823686292	2593.8714787257	2121.25148526679
gene-LOC117900475	10036.8473576132	10174.5617512702	10320.2560259257	8528.29478522006	9193.46853219235	10132.0433110763
gene-LOC117901395	2.61330863329626	20.445972847608	6.85048524787632	18.021256848818	39.7985650744258	22.1078841611963
gene-LOC117900202	316.210344628847	391.701795606805	281.726205818914	507.775413563755	428.829538676937	446.579260056165
gene-LOC117900086	6255.38976523347	4555.14752968024	5066.79015146052	4214.85395475885	4204.71840011308	4151.86064547267
gene-LOC117900088	2989.62507649092	3127.15774184993	3031.33972218527	2659.72549609908	3529.1377579747	3388.03324770333
gene-LOC117900089	1.74220575553084	4.30441533633852	0.85631065598454	2.12014786456683	0.994964126860644	3.31618262417944
gene-LOC117900090	658.553775590657	772.642552872764	781.811628913885	802.475966738544	957.155490039939	739.508725192016
gene-LOC117901209	6951.40096456804	6756.85597421739	7188.72795699021	6093.30496276506	6637.40569028735	6843.49554209832
gene-LOC117901215	3008.78933980176	2853.82736799244	2911.45623034744	1911.31329990699	2557.05780603185	2509.24485229578
gene-LOC117901212	1980.88794403856	1772.34301473739	2062.85237026676	2127.56838209281	1875.50737913231	2291.482193308
gene-LOC117901213	23241.8958816591	23318.0939807798	23348.1663460745	23541.0618142178	24371.6462874515	27303.2369390774
gene-LOC117901210	1865.03126129576	1690.55912334695	1668.94946851387	2310.96117237784	1968.03904293035	1781.89546339242
gene-LOC117901211	15854.9434782084	17260.7054987175	18944.160642346	20355.5396477061	22082.2338315451	23326.0285784782
gene-LOC117901214	8907.02692515141	8995.15194911342	9382.5958576226	10738.548934031	8471.12457609152	10134.2540994924
gene-LOC117900694	5.22661726659251	4.30441533633852	3.42524262393816	0	8.95467714174579	7.73775945641871
gene-LOC117901664	59.2349956880485	50.5768802019776	95.9067934702685	87.9861363795233	136.310085379908	197.865563242707
gene-LOC117901663	1128.07822670622	1169.72486764999	1634.69704227449	1860.42975115739	2466.51607048754	2685.00253137729
