C_NL1_G23_C	C_NL2_G23_C	C_NL3_G23_C	C_NL1_G23_W	C_NL2_G23_W	C_NL3_G23_W
gene-LOC117900813	485.839537710074	567.049472301948	651.988046446094	700.683402768569	634.503084583966	588.830036156601
gene-LOC117900815	3784.07414582635	3391.65256044083	3599.76954556378	3368.35774925122	3009.87380946635	3594.96232600872
gene-LOC117900811	65.0066987076859	40.6417710523581	55.3411604410478	40.6193276967286	46.1821865361748	42.3544411972292
gene-LOC117900055	2414.37159937142	2440.44158557255	1948.18178865126	2133.53018727067	2612.30542102449	2189.00148529094
gene-LOC117901761	206.424780106862	231.271030512228	234.335226242562	256.917247681808	221.875287489014	433.874763483811
gene-LOC117901275	37.635457146555	33.8681425436317	6.0529394232396	11.1703151166004	23.0910932680874	26.8589139299502
gene-LOC117901276	177.913070147351	186.758614597741	70.9058618150925	64.9909243147658	138.546559608524	272.72127990411
gene-LOC117901288	1.14046839838045	1.93532243106467	0	4.06193276967286	3.01188173062009	5.16517575575966
gene-LOC117900862	1.14046839838045	0	0	1.01548319241822	0	1.03303515115193
gene-LOC117901832	3146.55231113167	2166.5934615769	1819.34064949945	1942.61934709605	1286.07349897478	2235.48806709278
gene-LOC117901831	4.56187359352182	10.6442733708557	4.32352815945686	9.13934873176394	3.01188173062009	14.462492116127
gene-LOC117901880	1149.5921455675	1218.28547035521	543.899842459673	705.76081873066	595.348622085905	1275.79841167264
gene-LOC117901496	201.86290651334	214.820789848178	158.241130636121	248.793382142463	281.108961524542	243.796295671856
gene-LOC117900660	0	0	0	1.01548319241822	0	2.06607030230386
gene-LOC117901181	3966.54908956722	3649.05044377243	4420.37519022869	3971.55476554764	3872.27594500057	4235.44411972292
gene-LOC117900534	0	0	0	0	0	0
gene-LOC117900439	3.42140519514136	0.967661215532335	0.864705631891371	3.04644957725465	7.02772403811355	4.13214060460773
gene-LOC117901921	0	0	0	0	0	0
gene-LOC117900452	15.9665575773264	7.74128972425868	4.32352815945686	2.03096638483643	4.01584230749346	5.16517575575966
gene-LOC117901282	0	0	0	0	0	0
gene-LOC117900481	0	0	0	0	0	0
gene-LOC117901769	15.9665575773264	17.417901879582	10.3764675826965	18.2786974635279	37.1465413443145	19.6276678718867
gene-LOC117900749	35.3545203497941	60.9626565785371	49.2882210178082	9.13934873176394	43.1703048055547	26.8589139299502
gene-LOC117900467	264.588668424265	208.047161339452	399.494001933814	155.368928439987	254.002025948961	211.772205986146
gene-LOC117901963	0	0	1.72941126378274	0	0	2.06607030230386
gene-LOC117901285	1.14046839838045	0.967661215532335	0	0	0	0
gene-LOC117901903	3285.68945573409	3618.0852848754	2916.6520963696	3246.49976616103	2999.83420369761	4084.62098765474
gene-LOC117901380	6684.28528290784	5600.82311550115	6663.42159935491	6880.91411182583	6383.18134776085	5902.76285368214
gene-LOC117901379	541.722489230716	932.825411773171	627.776288753136	546.329957521	644.5426903527	701.430867632162
gene-LOC117901382	272.571947212929	296.104331952894	350.205780916005	343.233319037357	325.28322690697	293.381982927149
gene-LOC117901384	45.6187359352182	24.1915303883084	38.9117534351117	35.5419117346375	41.1623836518079	19.6276678718867
gene-LOC117901378	6514.35549154916	5996.59655265388	7152.84498700542	6055.32627638982	6751.63487947338	6470.9321868157
gene-LOC117901381	4719.25823249832	4917.65429733533	6000.19237969423	5957.83988991767	4620.22657477122	4576.34571960306
gene-LOC117901377	4045.24140905547	3860.00058875848	4251.75759200987	4068.02566882737	3977.69180557227	3915.20322286582
gene-LOC117900521	7.98327878866318	23.223869172776	6.91764505513097	9.13934873176394	19.0752509605939	15.495527267279
gene-LOC117900524	1.14046839838045	1.93532243106467	1.72941126378274	3.04644957725465	1.00396057687336	0
gene-LOC117900523	464.170638140845	540.922619482575	479.911625699711	462.044852550288	594.344661509032	561.971122226651
gene-LOC117900522	950.010175850919	870.895093979101	1048.02322585234	899.718108482539	938.703139376596	867.749526967623
gene-LOC117901027	13165.567190904	10962.6339107658	12359.2375966234	12569.6509557527	11136.9346792562	10190.8917661138
gene-LOC117901028	12.545152382185	5.80596729319401	2.59411689567411	9.13934873176394	7.02772403811355	3.0991054534558
gene-LOC117902652	5248.43556934685	5261.1740288493	5243.57495178928	5374.95253746961	5879.19313817042	5581.48892167389
gene-LOC117902653	3818.28819777776	4073.85371739113	4096.97528390132	4222.37911407494	3756.82047866013	4288.12891243167
gene-LOC117902700	1078.88310486791	1170.87007079413	1211.45259027981	1072.35025119364	1342.29529127969	1175.5940020109
gene-LOC117902701	1269.34132739745	1324.72820406377	1054.07616527558	1057.11800330736	775.057565346237	1040.26639721
gene-LOC117902699	1676.48854561927	1925.64581890935	1791.67006927892	1624.77310786914	1989.84986336301	2084.6649350246
gene-LOC117902703	171.070259757068	317.392878694606	435.811638473251	368.620398847812	310.22381825387	276.853420508718
gene-LOC117900006	984.224227802332	991.852745920643	1189.83494948253	1118.04699485246	867.421938418587	1178.69310746435
gene-LOC117900004	2870.5589587236	2499.46891972002	3068.84028758248	2944.90125801282	2778.96287678547	2338.79158220797
gene-LOC117900003	3965.40862116884	4779.2787435142	3741.58126919396	3981.70959747182	4172.4601574857	3974.08622648148
gene-LOC117900005	1157.57542435616	986.046778627449	1329.05255621704	1124.13989400696	951.754626875949	1098.1163656745
gene-LOC117901646	1722.10728155449	1904.35727216763	1878.14063246806	1493.77577604719	1460.76263935075	1872.89272903845
gene-LOC117900280	71.8495090979686	65.8009626561988	49.2882210178082	79.2076890086208	71.2812009580089	81.6097769410026
gene-LOC117900279	499.525158490639	649.300675622197	515.364556607257	347.29525180703	564.225844202831	519.616681029422
gene-LOC117900282	0	0	0	0	0	0
gene-LOC117900281	5.70234199190227	7.74128972425868	6.0529394232396	1.01548319241822	7.02772403811355	1.03303515115193
gene-LOC117900286	0	0	0	0	0	0
gene-LOC117900285	1.14046839838045	1.93532243106467	0	0	0	0
gene-LOC117901286	14.8260891789459	11.611934586388	18.1588182697188	9.13934873176394	18.0712903837206	35.1231951391657
gene-LOC117900349	1.14046839838045	0	1.72941126378274	0	0	0
gene-LOC117901386	12.545152382185	14.514918232985	8.64705631891371	4.06193276967286	5.01980288436682	5.16517575575966
gene-LOC117901916	10.2642155854241	3.87064486212934	21.6176407972843	2.03096638483643	7.02772403811355	1.03303515115193
gene-LOC117900252	34.2140519514136	53.2213668542784	44.0999872264599	54.8360923905836	65.2574374967687	55.7838981622043
gene-LOC117901757	29.6521783578918	42.5770934834227	12.1058788464792	22.3406302332007	32.1267384599477	28.9249842322541
gene-LOC117901758	456.187359352182	298.039654383959	327.72343448683	163.492793979333	115.455466340437	292.348947775997
gene-LOC117901759	17.1070259757068	20.320885526179	10.3764675826965	10.1548319241822	7.02772403811355	11.3633866626713
gene-LOC117901287	143.699018195937	272.880462780118	363.176365394376	180.756008250442	189.748549029066	223.135592648817
gene-LOC117900446	70.7090406995882	62.8979790096018	35.4529309075462	53.8206091981654	35.1386201905678	47.5196169529889
gene-LOC117900447	0	0	0	0	1.00396057687336	2.06607030230386
gene-LOC117900443	589.622161962695	1284.08643301141	472.99398064458	719.977583424515	657.594177852054	774.776363363949
gene-LOC117900441	452.76595415704	522.537056387461	347.611664020331	333.078487113175	415.639678825573	445.238150146483
gene-LOC117901289	7.98327878866318	19.3532243106467	13.8352901102619	5.07741596209108	14.0554480762271	13.4294569649751
gene-LOC117900444	239.498363659895	386.096824997402	189.37053338421	201.065672098807	217.85944518152	376.024795019303
gene-LOC117900442	1468.92329711403	2502.37190336662	1461.35251789642	1627.8195574464	2007.92115374673	2341.89068766143
gene-LOC117900417	0	0	0	1.01548319241822	0	0
gene-LOC117901291	9.12374718704364	14.514918232985	10.3764675826965	5.07741596209108	15.0594086531005	10.3303515115193
gene-LOC117900218	1368.56207805655	1364.40231390059	1338.56431816784	1382.07262488119	1228.847746093	1221.04754866158
gene-LOC117900219	3.42140519514136	2.902983646597	3.45882252756549	11.1703151166004	7.02772403811355	6.19821090691159
gene-LOC117900220	4551.60937793639	4178.36112866862	4528.46339421511	4038.57665624724	3602.21054982163	3841.85772713404
gene-LOC117900221	200.72243811496	235.141675374357	274.976390941456	246.762415757626	211.83568172028	179.748116300436
gene-LOC117900217	3611.8634176709	3171.02580329946	4018.2870713992	3756.27232875498	3300.01841618275	3271.62232369817
gene-LOC117900363	869.036919565906	899.924930445071	967.605602086444	1010.40577645612	1163.59030859623	955.557514815537
gene-LOC117900362	1523.66578023629	1524.06641446343	1884.1935718913	1834.97812869972	1715.76862587658	1856.36416662002
gene-LOC117901445	486.980006108454	524.472378818525	524.011612926171	473.215167666888	363.433728828158	475.196169529889
gene-LOC117901443	0	0	0	0	0	0
gene-LOC117900960	127.732460618611	182.887969735611	147.864663053424	115.765083935677	183.724785567826	229.333803555729
gene-LOC117900962	5377.30849836384	4640.90318969308	6153.245276539	4966.72829411749	4824.03057187652	4779.85364437999
gene-LOC117901500	4981.56596412583	4045.79154214069	5184.77496882066	4730.12071028405	3907.41456519113	4205.48610033951
gene-LOC117901501	106.063561049382	127.731280450268	73.4999787107666	85.3005881631301	87.3445701879827	178.715081149284
gene-LOC117901006	5655.58278756867	6863.62100177085	7582.60368605543	5148.49978556035	5096.1038882092	5308.76764176978
gene-LOC117901007	3.42140519514136	4.83830607766167	3.45882252756549	4.06193276967286	9.03564519186028	2.06607030230386
gene-LOC117901516	144.839486594318	150.955149623044	98.5764420356163	162.477310786914	153.605968261625	178.715081149284
gene-LOC117901002	17.1070259757068	8.70895093979101	5.18823379134823	4.06193276967286	10.0396057687336	11.3633866626713
gene-LOC117900776	3451.05737349926	3377.13764220785	3393.96960517363	3023.09346382903	3243.79662387784	3038.15637953783
gene-LOC117901948	14.8260891789459	12.5795958019204	15.5647013740447	8.12386553934572	12.0475269224804	4.13214060460773
gene-LOC117901053	14.8260891789459	10.6442733708557	7.78235068702234	3.04644957725465	10.0396057687336	7.23124605806352
gene-LOC117901054	24898.7060734421	26429.7307798347	28602.7328917028	28623.4247446922	27017.5830842391	29309.2733084826
gene-LOC117899985	702.52853340236	796.385180383111	607.888059219634	759.581427928825	775.057565346237	982.416428745487
gene-LOC117899987	567.953262393466	511.892783016605	569.841011416414	593.042184372238	590.328819201538	535.112208296701
gene-LOC117899986	2368.7528634362	2829.44139421655	3222.75789005914	2489.96478780946	3058.06391715627	2416.26921854437
gene-LOC117899984	2991.44860895193	2927.17517698531	3246.9696477521	3405.93062737069	3587.15114116853	3248.89555037283
gene-LOC117900712	453.906422555421	906.698558953798	958.093840135639	452.905503818524	707.792206695722	624.986266446919
gene-LOC117900746	0	1.93532243106467	0	0	3.01188173062009	0
gene-LOC117901828	0	5.80596729319401	0	0	0	2.06607030230386
gene-LOC117901296	10.2642155854241	26.126852819373	33.7235196437635	18.2786974635279	50.1980288436682	69.2133551271794
gene-LOC117901937	1.14046839838045	9.67661215532335	0.864705631891371	3.04644957725465	1.00396057687336	2.06607030230386
gene-LOC117900502	47.8996727319791	85.1541869668455	74.3646843426579	69.0528570844387	78.3089249961224	64.0481793714198
gene-LOC117900503	2.28093679676091	11.611934586388	8.64705631891371	5.07741596209108	12.0475269224804	18.5946327207348
gene-LOC117900501	11200.5401404944	10658.7882890887	12906.5962616106	11341.931776119	10890.9643379223	10784.8869780262
gene-LOC117901421	383.197381855833	498.345525999152	319.076378167916	247.777898950045	250.990144218341	362.595338054328
gene-LOC117901420	1770.00695428647	1430.20327655679	1760.54066653083	1612.58730956013	1539.07156434687	1453.48045767077
gene-LOC117900196	12020.53691893	11107.7830930957	10474.1793191002	10543.7619868783	9089.85906301144	12170.1871157209
gene-LOC117900195	4907.4355182311	4308.99539276549	4689.29864174691	4078.18050075155	3825.08979788752	3904.8728713543
gene-LOC117900194	14918.4671192147	11825.7877150207	14656.7604605587	13300.7988542938	13041.447893585	10281.7988594152
gene-LOC117900198	924.919871086549	1212.47950306202	821.470350296803	1199.28565024591	1098.33287109946	1643.55892548272
gene-LOC117900197	7378.83053752154	7656.13553729183	6333.1040479724	6843.34123370635	5989.62880162649	7133.10771870409
gene-LOC117900793	1002.47172217642	759.614054192883	692.629211144988	904.79552444463	982.877404759024	827.461156072697
gene-LOC117900794	4762.59603163678	3788.39365880909	5064.58088598776	4606.23176080903	4319.03840170921	3849.0889731921
gene-LOC117902165	1816.76615862006	1630.50914817198	2167.81701915167	1804.51363292717	1902.50529317503	1664.21962850576
gene-LOC117902164	3554.83999775188	2977.49356019299	3214.11083374023	3282.04167789567	3018.90945465821	3134.22864859496
gene-LOC117902167	99935.8243448841	86674.3827364468	90466.3679141072	100017.986070847	85547.4807553794	93819.2193924673
gene-LOC117902161	10483.1855179131	8773.78424123168	10209.5793957414	9594.2852019673	10544.5979389009	8386.17935705138
gene-LOC117902166	2864.8566167317	1736.95188188054	2281.09345692944	2683.92207756134	1702.71713837723	2088.79707562921
gene-LOC117902163	42566.8425011521	31579.6237688977	42511.5229806755	36119.7216711235	37045.1413260503	29268.9849375877
gene-LOC117902302	7442.69676783085	6592.6758614218	8229.40349871018	6759.05612873564	6650.23486120917	6033.95831787843
gene-LOC117902307	1565.86311097636	884.442350996554	1612.67600347741	2382.32356941313	2001.89739028549	2223.09164527896
gene-LOC117902305	164.227449366785	77.4128972425868	66.5823336556356	431.580356777742	165.653495184105	199.375784172323
gene-LOC117902304	295.381315180538	242.882965098616	373.552832977072	348.310734999448	339.338674983197	574.367544040474
gene-LOC117902313	49.0401411303595	26.126852819373	58.7999829686133	83.2696217782937	70.2772403811355	107.435655719801
gene-LOC117902312	3543.43531376807	2992.00847842598	3165.68731835431	3598.87243393016	3331.14119406582	3738.55421201884
gene-LOC117902310	0	0	0	0	0	0
gene-LOC117902311	0	0	0	0	0	0
gene-LOC117902308	0	0	0	0	0	0
gene-LOC117902309	1035.54530572945	1172.80539322519	1144.00555099228	1206.39403259284	1250.93487878421	1183.85828322011
gene-LOC117901749	4526.51907317202	3822.26180135272	4280.29287786229	4654.9749540451	4241.73343728996	4500.93415356897
gene-LOC117901454	2597.98701151068	2060.15072786834	2542.23455776063	2443.25256095823	2107.31325085719	2114.622954408
gene-LOC117901453	593.043567157836	490.604236274894	561.1939550975	591.011217987401	495.956524975442	533.046137994397
gene-LOC117901760	2976.62251977299	2384.31723507167	1871.22298741293	2183.28886369916	2320.15289315435	3171.41791403643
gene-LOC117901184	1178.10385552701	812.835421047161	1077.42321733665	987.049663030505	856.37837207298	821.262945165786
gene-LOC117901183	1908.0036304905	1381.82021578017	1717.30538493626	2155.87081750387	1929.61222875061	1902.85074842186
gene-LOC117901787	5745.67979104073	4368.02272691296	5300.64552349411	4810.34388248509	4335.10177093919	4434.81990389524
gene-LOC117901511	2008.36484954798	1654.70067856029	2041.56999689553	1883.72132193579	1545.09532780811	1498.93400432145
gene-LOC117901310	5962.36878673302	5326.00733028997	6291.59817764162	5952.76247395558	5441.46632665364	5181.70431817809
gene-LOC117900847	9112.34250305983	7439.37942501259	8864.96213815034	7744.07482538131	7296.78547271561	7300.4594131907
gene-LOC117900846	586.200756767554	538.98729705151	601.835119796394	514.849978556035	536.114948050377	478.295274983344
gene-LOC117900848	960.274391436343	834.123967788873	860.382103731914	839.804600129864	789.113013422465	825.395085770394
gene-LOC117901841	597.605440751358	796.385180383111	659.770397133116	620.46023056753	720.843694195076	658.043391283781
gene-LOC117901847	6025.09454864394	3713.8837452131	5551.4101567426	5380.02995343171	4587.0958757344	4216.84948700219
gene-LOC117901836	13374.2729078076	10866.8354504281	13421.096112586	11730.8618388152	11746.3387494184	10525.595155087
gene-LOC117901844	2485.08064007101	2220.78248964671	2363.24049195912	2228.98560735798	1948.6874797112	2125.98634107068
gene-LOC117901848	2254.70602359816	1732.11357580288	1991.41707024583	1915.20130090075	1698.70129606973	1779.91956543478
