C_NL1_G23_C	C_NL2_G23_C	C_NL3_G23_C	W_NL1_G23_C	W_NL2_G23_C	W_NL3_G23_C	C_NL1_G23_W	C_NL2_G23_W	C_NL3_G23_W	W_NL1_G23_W	W_NL2_G23_W	W_NL3_G23_W
gene-LOC117901667	40727.5572751586	39664.4643783258	35037.8418422835	39774.0113997667	35737.1344967459	36432.3512711665	21027.0303645517	25962.011026685	24964.2338512698	26578.5252485106	25173.6460530741	28622.8716903622
gene-LOC117900979	18457.3898859118	14550.9283841618	18950.7946237147	18980.8452965462	18836.3877864821	18613.2733869475	14777.043371561	14449.2151396172	13383.8183864391	17067.491633858	17070.8461526945	15878.0579240687
gene-LOC117900304	821.668330176063	640.248839528263	907.929941731729	923.912783898888	876.024367667384	956.097616232271	888.301449530811	838.3720432657	941.505821934448	971.557197195697	1069.00096931324	992.175969933637
gene-LOC117900765	1002.55358847382	921.918375794988	1067.62512911142	848.958288194025	1015.8154901675	1002.04281060499	947.804895910865	971.749413785243	1221.72852429149	1161.10783004241	1176.09060542352	1360.72935310071
gene-LOC117901751	358.22374682496	301.64609912252	221.599501588673	340.056712092588	378.367971566976	327.086026605777	353.832993652823	282.63299943427	331.172284603774	306.807535956536	285.256464329153	313.432495948534
gene-LOC117901414	6526.05637780125	5832.15752574966	5885.39566972346	5455.10929793076	6682.94759632214	6805.35843315899	7382.67759729674	5696.06056163224	7994.83861421676	7741.60049779983	8201.36027343685	8253.00185883796
gene-LOC117901127	0	1.9976562855796	0	0	2.79582245000229	0	0	5.29275279839457	2.1228992602806	0	1.89539178956248	2.16160342033472
gene-LOC117900528	3664.9954295623	3024.45161636752	3647.86871845969	4042.80879991281	3605.67901968628	3987.3865116323	3376.82058206808	3349.25397082408	3157.8126496674	3626.14768790009	3786.04509965105	3614.20091879965
gene-LOC117900530	803.934481323343	559.343759962289	798.475936898457	845.013314735875	781.898345183973	813.886300316716	759.731502888194	690.174964910652	682.512112180214	902.789990860611	835.867779197054	803.035670654349
gene-LOC117900529	244.727114167547	164.806643560317	202.759058133766	213.028566740137	171.477110266807	216.598773471384	224.200485467705	218.061415293856	249.440663082971	203.656726453907	239.767061379654	248.584393338493
gene-LOC117900527	3149.53155624321	2438.13949654991	3401.14862559781	3585.98087345896	3198.42088280262	3481.9893735324	3090.99152713532	2930.06794919123	2766.13773614563	3002.83467663207	3017.46372898347	3153.77939026836
gene-LOC117900828	1292.20645306826	1026.79533078792	1224.62882456898	1357.07086960383	1250.66457596769	1418.8313595575	1311.2009434462	1106.18533486447	1074.18702570199	1164.63435344421	1360.89130490586	1289.39644022966
gene-LOC117900827	320.391535939156	223.737503984916	519.457940971019	436.314064471465	232.05326335019	322.710293808375	348.520185940318	394.839358760235	396.982161672473	352.652340179926	369.601398964684	315.594099368869
gene-LOC117901795	1493.19007339909	1270.50939762863	1575.41993841988	1491.98896187259	1522.79129443458	1615.73933544058	1445.08369780132	1183.45952572103	1478.59933478544	1562.24986699707	1871.69939219295	1502.31437713263
gene-LOC117901474	3324.50553159006	2976.50786551361	3335.65565549266	3259.33707112409	3348.46335428607	3498.39837152266	2926.29448804767	2887.72592680408	3088.81842370828	3433.07053165158	3460.98540774109	3225.1123031394
gene-LOC117901475	2235.647212033	2349.24379184162	2494.11584784012	2430.10365022082	2545.13037031875	2667.00914001634	2251.56790855956	2316.10862457746	2443.45704858298	2868.8267873637	2686.71786170482	2720.37790449125
gene-LOC117900959	6358.1759419955	5037.09032408897	6086.36039990914	6517.09615286492	5906.64089603817	6377.63055221298	5762.27124498276	5378.49539372856	5173.50549730383	5705.03323326076	6150.54635713025	5549.91678170939
gene-LOC117900076	1690.62692395938	1493.24807347075	1661.54767992803	1756.30218356868	1749.25291288476	1882.65903608208	1430.20783620631	1396.22818821649	1325.75058804524	1641.59664353756	1585.49523196901	1616.87935841037
gene-LOC117900075	2071.31354599779	2142.48636628413	2303.91708534296	2058.48715046302	2296.30217226855	2028.15215159569	2182.50140829699	2269.53239995159	1933.96122611563	2464.15822700723	2286.79019410713	2334.5316939615
gene-LOC117900077	8058.26091867633	5896.0825268882	7581.03558066513	7716.36808414272	6934.57161682234	7060.24486860764	7153.16430411653	6840.35371664514	6398.41837048574	6830.87582928517	7160.79018096705	7016.5647024065
gene-LOC117902112	1.18225659018139	1.9976562855796	0.89716397404321	5.52296284141095	3.72776326666972	2.18786639870085	3.18768462750291	0	1.0614496301403	3.52652340179926	0	2.16160342033472
gene-LOC117902105	2.36451318036277	0	0.89716397404321	0.788994691630135	0	0	0	1.05855055967891	0	3.52652340179926	0	3.24240513050208
gene-LOC117902107	5233.849924733	4976.1618073788	5325.5653499205	4914.64793416411	5748.2109572047	5229.00069289503	4879.28260316445	5084.21833813783	4575.90935553484	4882.47164979108	5073.01612476398	5046.26318477141
gene-LOC117902111	3147.16704306285	2775.74340881286	2846.70128963911	2988.71189189495	3382.94516450277	3118.80355134806	3417.19792068312	3008.40069060747	3700.21341066909	4982.97756674236	4604.85435274205	4029.22877550392
gene-LOC117902108	2517.02428049617	2088.54964657348	2565.88896576358	2821.44501726936	2515.30826418539	2531.36142329688	2667.02947167743	2344.6894896888	2360.66397743203	2539.97848014592	2278.2609310541	2572.30807019832
gene-LOC117902109	3335.14584090169	3475.92193690851	3251.32224193259	3245.92416136638	3566.53750538625	3509.33770351616	3161.12058894039	3312.20470123532	3836.07896332705	3947.94294831427	4196.39742209133	4038.95599089543
gene-LOC117902106	170.24494898612	236.722269841183	157.003695457562	151.486980792986	186.388163333486	208.941241075931	222.075362382703	203.241707458352	261.116609014514	321.795260414183	326.007387804747	264.796418991003
gene-LOC117902104	24222.0730196362	18504.2901733239	21930.2761815122	21844.8960271636	15915.6852670464	17744.6904266632	20600.9431860088	22861.5164373855	16875.9876696007	11313.9687038225	12905.7226951309	12943.6812809643
gene-LOC117900156	4243.118902161	5364.70595492403	4865.32023123633	3710.64203473653	5020.36517938744	4801.27281194901	3970.79248432612	4413.09728330139	3987.86626043712	3552.97232731276	3660.94924153993	4207.56105768153
gene-LOC117900157	3638.98578457831	2979.50434994198	2721.9954972471	3415.55802006686	3445.38519921949	3041.13429419418	3431.01122073563	3497.45104917913	3327.64459048985	4408.15425224908	4348.02876525633	3774.15957190442
gene-LOC117900159	20.0983620330836	29.9648442836941	16.1489515327778	23.6698407489041	27.9582245000229	37.1937287779144	28.6891616475262	19.0539100742205	30.7820392740688	39.6733882702417	27.483180948656	17.2928273626778
gene-LOC117901697	0	1.9976562855796	4.48581987021605	3.94497345815068	10.2513489833417	5.46966599675212	4.25024617000388	3.17565167903674	0	9.69793935494797	5.68617536868744	2.16160342033472
gene-LOC117900743	29.5564147545347	42.9496101399615	53.8298384425926	30.7707929735753	27.0262836833554	33.9119291798632	24.4389154775223	40.2249212677987	36.0892874247703	55.5427435783384	43.594011159937	42.1512666965271
gene-LOC117900742	4019.67240661671	3390.02271662859	4561.18164403568	4762.3719586795	4927.1710977207	5359.17874361773	4258.74666234389	3445.58207175487	3667.30847213474	5504.0213993582	5156.41336350473	4911.16297100049
gene-LOC117900741	4953.65511286001	4215.05476257297	5932.94536034775	5019.58422815092	5388.48180197108	5229.00069289503	4784.71462588187	5271.58178720099	4539.82006811007	5104.64262410443	5004.78202033973	5429.94779188082
gene-LOC117900655	73675.8661869236	66831.5910340657	66413.4603425227	79891.2354903926	79899.945916982	79326.5659508961	73228.5538245393	60228.3511940512	71518.3531795933	84126.0973807719	82281.8006725916	81088.2291070164
gene-LOC117900654	438.617194957294	338.602740405743	323.876194629599	387.396393590396	450.127414450368	355.528289788888	363.396047535332	341.911830776289	287.652849768022	355.297232731276	372.444486649027	315.594099368869
gene-LOC117900653	6680.93199111501	4794.37508539105	5971.52341123161	6353.77425169748	6296.19215740515	6383.10021820973	6389.18255505833	5229.23976481384	5237.19247511225	6150.25681273791	6263.32216860922	6145.43852401161
gene-LOC117901130	67.388625640339	32.9613287120635	44.8581987021605	29.192803590315	28.8901653166903	32.8179959805127	46.7527078700427	44.4591235065144	53.0724815070151	60.8325286810373	34.1170522121246	43.2320684066944
gene-LOC117900972	3.54676977054416	6.99179699952862	2.69149192212963	7.10095222467122	3.72776326666972	1.09393319935042	2.12512308500194	2.11710111935783	2.1228992602806	0.881630850449816	1.89539178956248	1.08080171016736
gene-LOC117902190	2667.17086744921	2061.58128671815	2559.60881794528	2778.05030922971	2661.62297240218	2632.00327763712	2450.26691700724	2230.36602924347	2080.44127507499	2470.32964296038	2568.25587485716	2416.67262393422
gene-LOC117902846	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117902189	404.331753842034	381.552350545705	419.872739852222	396.075335198328	436.148302200357	453.982277730426	430.337424712893	345.087482455326	448.993193549348	425.827700767261	461.527900758464	436.643890907614
gene-LOC117902186	1060.4841613927	850.002749514122	1012.00096272074	1066.72082308394	1018.6113126175	979.07021341863	965.868442133382	1058.55055967891	971.226411578377	995.361230157842	1022.56387046896	1058.10487425385
gene-LOC117902188	136141.575385747	122664.08655973	120356.341445845	138083.538971573	135211.565327011	139760.90554901	131862.824862828	116003.380183533	130869.309248888	140870.503808273	143223.385186499	135419.050275419
gene-LOC117902183	2210.81982363919	2257.35160270495	2565.88896576358	2467.97539541906	2640.18833361883	2463.53756493716	2587.33735598986	2540.52134322939	2446.6413974734	2651.94559815305	2715.14873854825	2842.50849774016
gene-LOC117902187	786.200632470622	666.218371240798	922.28456531642	646.186652445081	753.008179867283	839.046763901776	716.166479645654	738.868290655882	682.512112180214	614.496702763522	724.039663612867	719.813938971462
gene-LOC117902184	6377.0920474384	5630.39424090612	6403.95644672044	6348.25128885607	5768.71365517139	6250.73430108833	6103.35350012557	6091.95847095215	5723.33640571651	5742.06172897965	5552.55024752329	6373.48768485692
gene-LOC117901858	8810.17611003169	8540.9794489956	10070.665608635	9276.2105894955	7837.62226817308	9027.1367610397	9601.30609803876	9050.60728525472	8526.62487891705	7660.49045955845	7232.81506897042	9272.19787152578
gene-LOC117901862	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117901861	1001.37133188363	1411.34416576199	1227.32031649111	978.353417621368	1260.91592495103	1115.81186333743	1321.82655887121	1397.28673877617	1129.38240646928	1290.70756505853	1326.77425269374	1151.05382132824
gene-LOC117901864	100.491810165418	100.88164242177	80.7447576638889	89.9453948458354	109.969016366757	96.2661215428374	94.5679772825863	119.616213243717	90.2232185619257	102.269178652179	104.246548425936	121.049791538744
gene-LOC117901859	3318.59424863915	3452.94888962435	3756.42555931892	3061.29940352492	2213.35943958514	2766.55706115722	3978.23041512363	4313.59353069158	3270.32631046227	1934.2980858869	1978.78902830323	2393.9757880207
gene-LOC117901860	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117901865	938.711732604021	990.837517647484	892.678154172994	927.857757357039	976.673975867466	933.125019045912	834.110810863261	708.170324425194	848.098254482102	849.892139833622	862.403264250928	923.004660482926
gene-LOC117900375	88.669244263604	97.8851579934006	96.8937091966667	52.0736496475889	58.712271450048	79.857123552581	53.1280771250485	60.3373819016981	63.6869778084181	69.6488371855354	53.0709701077494	67.0097060303763
gene-LOC117901606	85.1224744930598	87.8968765655026	58.3156583128087	63.908570022041	68.0316796167223	55.7905931668717	79.6921156875728	85.7425953339921	101.899164493469	93.4528701476805	72.0248880033742	98.3529556252298
gene-LOC117901607	0	0	0	0	4.65970408333715	0	0	0	0	0.881630850449816	0	0
gene-LOC117901688	918.613370570937	1208.58205277566	887.295170328735	981.509396387888	1094.09851876756	792.007636329707	659.850717893102	664.769751478358	546.646559522256	1046.49581948393	513.651174971432	623.622586766567
gene-LOC117902173	1162.1582281483	1286.49064791327	1019.17827451309	1166.13415422934	1357.83776988444	1250.36564685754	1282.51178179867	1440.687311723	1488.1523814567	1734.16788283479	1524.84269470302	1571.48568658334
gene-LOC117902174	582.852498959423	978.851579934006	415.386919982006	460.772899911999	799.605220700654	723.089844770631	572.720671408023	633.013234687991	533.909163960572	783.769826049886	751.522844561523	545.804863634517
gene-LOC117902175	9216.87237705409	8491.03804185611	11043.1913564979	10151.9946972049	10078.0079914416	11390.0324716366	9569.42925176374	8716.10530839618	9446.90170824869	10135.2282567711	9865.51426467271	9867.719613828
gene-LOC117902172	1006.10035824436	902.940641081981	823.596528171667	1001.23426367864	1038.18206976752	924.373553451109	988.182234525902	1063.84331247731	1007.31569900315	1035.91624927853	1135.33968194793	988.933564803135
gene-LOC117902288	423.247859284936	447.475007969831	549.961516088488	500.222634493506	475.289816500389	466.015542923281	555.719686728007	497.51876304909	467.037837261733	457.566411383454	423.620064967214	506.896002068492
gene-LOC117902287	11536.45980699	9713.60368863083	12368.3025461597	11421.4871560378	12345.4199983934	13536.3294087622	11829.4976526633	9423.21708226169	11396.7846788164	11848.2369991951	12164.624505412	11903.9500357833
gene-LOC117902289	837.037665848422	837.017983657854	784.121313313766	845.802309427505	920.75752686742	874.052626280989	658.788156350601	786.503065841433	855.528401893084	810.218751563381	896.520316463053	823.570903147529
gene-LOC117902290	1452.99334933292	1320.45080476812	1207.58270906216	1372.06176874481	1632.76031080134	1472.43408632567	1193.25661222859	1089.2485259096	1090.10877015409	1545.49888083853	1484.09177122742	1361.81015481087
gene-LOC117902285	7937.67074647783	7394.32474107291	8269.16034875627	6561.2798555962	4626.15421393712	5805.5034889527	6668.63624073609	8811.37485876728	6854.84171144607	3378.40941892369	3985.06123755511	4874.41571285479
gene-LOC117900881	0	0	0	0	10.2513489833417	0	1.06256154250097	0	0	0	0	0
gene-LOC117901766	10.6403093116325	6.99179699952862	3.58865589617284	1.57798938326027	14.9110530666789	1.09393319935042	3.18768462750291	4.23420223871566	11.6759459315433	7.93467765404834	18.9539178956248	11.888818811841
gene-LOC117901765	3607.06485664341	3187.26060364226	3699.9042289542	4410.48032621246	3953.29294430323	3922.84445287062	3404.44718217311	3325.96585851115	2457.2558937748	3441.00520930563	3387.06512794815	3364.53572375099
gene-LOC117901422	2282.93747564026	1940.72308144059	2373.89587531833	2430.89264491245	2105.25430485172	2216.30866188396	2120.87283883194	2295.99616394357	2111.22331434906	1809.98813597347	2049.86622041182	1934.63506119957
gene-LOC117901539	455.168787219834	523.385946821856	397.443640501142	468.6628468283	418.441426683676	417.882482151862	416.52412466038	414.951819394134	473.406535042575	420.537915664562	359.17674412209	424.755072095773
gene-LOC117900468	0	0	0.89716397404321	0	4.65970408333715	6.56359919610255	2.12512308500194	0	2.1228992602806	0	2.84308768434372	0
gene-LOC117900626	0	1.9976562855796	0	0	1.86388163333486	0	0	0	0	0	0	0
gene-LOC117900872	1068.75995752397	1356.40861790855	1160.93018241191	1171.65711707075	1272.09921475104	1173.79032290301	946.742334368364	1240.62125594369	1126.19805757886	938.055224878604	1092.69336668277	1116.46816660288
gene-LOC117900873	576.941216008517	1008.8164242177	773.355345625247	695.104323326149	993.44891056748	936.406818643964	576.970917578027	809.791178154369	958.489016016693	1117.90791837037	1260.43554005905	1153.21542474857
gene-LOC117900376	1092.4050893276	1451.29729147358	687.227604117099	841.857335969354	1367.15717805112	1128.93906172964	791.608349163223	1072.31171695474	1419.15815549758	1666.28230735015	1196.93991510871	1346.67893086853
gene-LOC117900469	1.18225659018139	2.99648442836941	5.38298384425926	0	15.8429938833463	2.18786639870085	0	7.4098539177524	20.1675429726657	0	20.8493096851873	12.9696205220083
gene-LOC117901304	53.2015465581624	51.9390634250697	90.6135613783643	77.3214797797532	85.7385551334035	78.7631903532306	66.9413771775611	52.9275279839457	98.7148156030481	116.375272259376	96.6649812676865	104.837765886234
gene-LOC117901299	8228.50586766245	11360.6712960912	7753.29106368142	5165.54824610249	9511.38797490778	9057.76689062152	6392.37023968584	7307.17451346354	11628.180698187	11519.3886919773	11754.2721829717	10597.260768191
gene-LOC117901305	902.061778308398	1008.8164242177	1265.00120340093	1054.88590270949	1160.26631675095	1337.88030280557	995.620165323409	720.872931141341	1547.59356074456	1894.62469761665	1286.97102511292	1678.48505588991
gene-LOC117901297	2083.1361118996	1850.8285485895	1872.38121382818	1961.44080339252	2146.25970078509	2214.12079548526	1985.92752293431	1821.76551320741	2201.44653291099	2258.73823885243	2264.99318852716	2345.33971106317
gene-LOC117901301	10.6403093116325	0.998828142789802	5.38298384425926	4.73396814978081	4.65970408333715	13.1271983922051	2.12512308500194	7.4098539177524	4.24579852056121	6.17141595314871	3.79078357912496	5.4040085508368
gene-LOC117901298	6767.23672219825	6670.1743375503	6336.6691486672	6422.4167898693	5325.10982643769	5968.49953565592	6882.21111077878	6664.63432373844	6854.84171144607	5370.01351008983	5224.64746792898	5903.33894093412
gene-LOC117901308	414.972063153667	995.831658361433	771.561017677161	542.039353149903	699.887553317239	881.710158676442	553.594563643005	801.322773676938	1301.33724655201	957.4511035885	1062.36709804977	1220.22513077895
gene-LOC117901307	158.422383084306	149.82422141847	102.276693040926	165.688885242328	133.267536783442	115.956919131145	112.631523505103	89.9767975727077	135.865552657959	110.203856306227	82.4495428459679	103.756964176067
gene-LOC117901300	955.26332486656	802.058998660211	1338.56864927247	1267.91446944963	620.672583900508	1159.56919131145	1151.81671207105	920.938986920655	942.567271564588	905.434883411961	555.349794341807	1231.03314788062
gene-LOC117901306	986.001996211276	803.057826803001	928.564713134723	1109.32653643197	1006.49608200082	1201.13865288677	1152.87927361355	1023.61839120951	1141.05835240083	1216.65057362075	1156.18899163311	1450.4358950446
gene-LOC117901303	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117901302	1437.62401366057	1267.51291320026	1500.95532857429	1423.34642370076	1398.84316581781	1570.88807426721	1393.01818221877	1295.66588504699	1384.13031770295	1394.74000541161	1389.3221817493	1367.21416336171
gene-LOC117901890	620.684709845228	484.431649253054	506.897645334414	716.407180000163	479.017579767059	493.363872907042	703.415741135642	598.081066218587	496.758426905661	770.545363293139	695.60878676943	614.976173085228
gene-LOC117901892	202.165876921017	217.744535128177	183.918614678858	233.54242872252	277.718363366894	246.134969853846	240.138908605219	221.237066972893	228.211670480165	246.856638125948	349.699785174278	237.776376236819
gene-LOC117902662	20871.5578430622	19372.2718294082	23053.5254770143	20229.8238933967	18360.166029165	20188.5371940121	24324.1588309322	23596.1505258027	21081.4511042165	16851.4920754978	17258.4899398612	18465.4972182094
gene-LOC117902664	749.550678174999	1144.65705163711	760.795049988642	661.177551586053	898.390947267402	884.991958274494	921.240857348341	973.866514904601	1113.46066201718	1150.52825983701	1214.94613710955	933.812677584599
gene-LOC117902663	1851.41382022405	2163.46175728271	2826.96368221016	2001.67953266565	1865.74551496819	2053.31261518075	2851.9151800726	2757.52420796357	2091.0557713764	1947.52254864364	1935.19501714329	2278.3300050328
gene-LOC117901546	2603.32901157941	2963.52309965734	2506.67614347673	2613.15041867901	1874.1329823182	2213.02686228591	3056.98955777529	2898.31143240087	2835.13196210475	1724.46994347984	1624.35076365505	2081.62409378234
gene-LOC117901776	853.589258110961	758.11056037746	814.624888431235	802.407601387848	780.966404367306	735.123109963485	744.85564129318	665.828302038037	721.785748495406	789.941242003035	683.288740137274	684.147482535939
gene-LOC117901951	6171.37940074684	13135.5889058287	8462.05060317556	7122.25508134523	8843.18640935724	8844.44991674818	4875.03235699445	7526.29447931708	5940.93357989527	5974.8122734984	6790.24108610759	5973.591052095
gene-LOC117901084	2.36451318036277	0.998828142789802	12.5602956366049	1.57798938326027	1.86388163333486	4.3757327974017	3.18768462750291	1.05855055967891	8.49159704112242	4.40815425224908	0	1.08080171016736
gene-LOC117900762	8515.79421907653	17920.9745379346	10970.5210746004	9727.51555310794	13522.4612498444	12052.955990443	6225.54807751318	10304.9896984742	8633.83129156122	10326.5421513187	12823.273152285	9604.00399654716
gene-LOC117900760	614.773426894321	820.037905230428	527.532416737408	757.43490396493	741.824890067274	693.553648388169	434.587670882897	529.275279839457	521.171768398888	568.651898540131	745.836669192836	566.340096127697
gene-LOC117900759	677.433026173934	626.265245529206	557.138827880834	703.783264934081	647.698867583863	700.117247584272	665.163525605607	563.148897749182	605.026289179972	670.92107719231	661.491734557306	602.00655256322
gene-LOC117900758	693.984618436474	561.341416247869	625.323289908118	589.379034647711	758.599824767287	625.729790028443	514.279786570469	455.176740661933	589.104544727868	592.455931502276	658.648646872962	607.410561114056
gene-LOC117900606	6176.10842710756	6043.90909202109	6080.08025209084	5840.92770213789	4514.32131593703	5188.52516451906	6210.67221591817	6893.28124462909	6033.27969771748	4149.83641306728	4310.12092946508	4974.93027190036
gene-LOC117902098	1400.97405936494	1347.41916462344	1493.77801678195	1185.07002682846	1169.58572491762	1283.18364283805	1284.63690488367	1395.16963765681	1237.65026874359	912.487930215559	994.132993625521	1052.70086570301
gene-LOC117902097	2884.70608004258	2806.70708123934	2791.97428722247	2399.33285724724	1953.34795173493	2485.41622892416	2709.53193337747	3385.24468985317	2727.92554946058	1493.48266066199	1820.52381387476	2008.12957749096
gene-LOC117902099	3927.45639258257	3934.38405444903	4416.73824421472	4079.89155041943	4218.89607705345	4389.95392899325	3953.79149964611	4201.38717136561	4288.25650576682	4336.74215336264	4482.60158231527	4348.06528000329
gene-LOC117902102	2480.37432620055	2564.99067068421	2088.59773157259	2083.73498059519	2548.85813358542	2482.13442932611	2442.82898620973	2049.35388353838	2414.79790856919	3173.87106161934	2991.87593982438	2460.98549405108
gene-LOC117902100	3046.67523289743	3228.21255749664	3125.71928556654	3085.75823896546	3334.48424203606	3359.46885520515	3293.94078175301	3349.25397082408	2896.69604065288	3396.04203593269	3392.75130331684	3519.09036830493
gene-LOC117902103	820.486073585882	743.128138235613	776.94400152142	838.701357202834	835.018971734017	750.438174754391	801.171403045731	781.210313043039	712.232701824143	816.390167516529	767.633674772805	666.854655173261
gene-LOC117900422	6719.946458591	6321.58331571666	6148.26471411812	6263.03986216001	6063.20695323829	6017.72652962669	6258.48748533071	6495.26623418982	6246.63107337568	5873.42472569667	5727.87398805782	6190.83219583864
gene-LOC117902436	1092.4050893276	935.901969794045	1177.97629791874	1031.21606196059	1198.47589023431	1117.99972973613	1043.43543473595	1121.00504269997	1056.1423819896	1104.68345561362	1190.30604384524	1292.63884536016
gene-LOC117902435	6124.08913713958	6776.05012068602	6817.54903875436	5957.69891649915	6606.52844935541	6278.08263107209	6513.50225553095	7341.04813137327	6571.43466019861	5980.98368945155	6645.24361420606	6829.58600654755
gene-LOC117902439	1191.71464290284	1811.8742510207	1318.83104184352	1050.15193455971	1293.53385353439	1232.86271566793	1556.65265976392	1779.42349082025	1447.81729551137	1444.1113330368	1633.82772260286	1309.93167272284
gene-LOC117902437	182.067514887933	186.780862701693	214.422189796327	166.477879933959	191.97980823349	204.565508278529	217.825116212699	208.534460256746	212.28992602806	236.277067920551	220.813143484029	247.503591628326
gene-LOC117902457	1353.68379575769	1028.7929870735	1482.11488511938	1570.8884310356	1309.37684741774	1500.87634950878	1589.59206758145	1248.03110986144	1217.48272577093	1511.99690852143	1378.8975269067	1526.09201475631
gene-LOC117902456	5.91128295090693	3.99531257115921	2.69149192212963	3.15597876652054	2.79582245000229	2.18786639870085	7.43793079750679	3.17565167903674	12.7373955616836	8.81630850449816	9.4769589478124	11.888818811841
gene-LOC117902453	3737.11308156336	3409.0004513416	3785.1348064883	3229.35527284214	2573.08859481877	3098.0188205604	3588.27032902578	4177.040508493	3608.92874247703	2159.99558360205	2276.36553926454	2754.9635592166
gene-LOC117902455	1619.6915285485	2024.62464543493	1642.70723647312	2221.80905163046	1963.59930071827	2060.9701475762	1677.78467560903	1677.80263709108	2046.4748869105	2756.85966935657	1852.74547429732	2070.81607668066
gene-LOC117902454	1430.53047411948	1294.48127305558	1519.7957720292	1540.90663275365	1366.22523723445	1316.00163881856	1459.95955939633	1476.67803075209	1463.73903996348	1441.46644048545	1424.3869298562	1395.31500782606
gene-LOC117901423	5840.34755549605	5169.93446708002	5834.257323203	5723.367493085	5949.51017360487	6219.01023830716	5462.62888999749	5339.32902302044	6324.11689637592	6822.94115163112	6815.82887526668	7225.1594324688
gene-LOC117901292	1892.7928008804	1683.02542060082	1971.96641494698	2288.87360041902	2001.80887420164	2067.5337467723	1755.3516682116	1752.95972682828	1656.92287264901	1969.56331990489	1968.36437346064	1821.150881632
gene-LOC117901293	398.420470891127	330.612115263425	393.854984604969	393.708351123437	367.184681766967	416.788548952512	304.955162697778	267.813291598765	353.462726836721	359.705386983525	384.764533281184	461.502330241463
gene-LOC117901295	148.964330362855	140.834768133362	168.666827120124	160.954917092548	214.346387833509	178.311111494119	134.945315897623	127.02606716147	147.541498589502	176.326170089963	192.382266640592	185.897894148786
gene-LOC117901521	1341.86122985587	1405.35119690525	1712.68602644849	1717.6414436788	1764.16396595144	1621.20900143733	1777.66546060412	1546.54236769089	1297.09144803145	1888.45328166351	1513.47034396564	1884.91818253188
gene-LOC117901522	1348.95476939696	1326.44377362486	1690.25692709741	1680.55869317219	1960.80347826827	1873.90757048728	1488.64872104386	1245.91400874208	1743.96174232052	1887.57165081306	1938.03810482764	1972.46312105543
gene-LOC117902126	6354.62917222495	7950.67201660683	5587.53723034111	6349.82927823933	6664.30877998879	5523.26872352029	5631.57617525514	6819.18270545157	6505.62478312991	5689.16387795266	6095.57999523294	6397.26532248061
gene-LOC117902133	1093.58734591778	1078.73439421299	767.972361780988	735.343052599286	1066.14029426754	1075.33633496147	779.920172195712	660.535549239642	1165.47169389405	1295.11571931078	1190.30604384524	1064.58968451485
gene-LOC117902132	2214.36659340974	2468.1043408336	1160.93018241191	1048.57394517645	2036.29068441833	1425.3949587536	1208.1324738236	1800.59450201383	2553.84781011757	3365.18495616695	3032.62686329997	2442.61186497823
gene-LOC117902130	12933.8870965844	17035.0139752801	6916.23707589911	6403.48091727018	15361.1804811292	8229.65945871325	7600.50271350944	12290.8305484319	14050.4087541672	17205.0260465282	19818.2165516653	16073.683033609
gene-LOC117902129	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117902128	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117902131	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117902125	3263.02818890063	3319.10591849051	3012.6766248371	2982.39993436191	2617.82175401881	2738.11479797411	3853.91071465102	3906.05156521519	4090.82687456072	2753.33314595477	2700.93330012653	3255.37475102409
gene-LOC117901190	5355.62235352168	6566.29621070016	4290.23812387463	3688.55018337088	5023.16100183744	3973.16538004074	5930.15596869791	6384.11842542353	7273.05286572135	7893.2410040772	6967.46021843168	7133.29128710458
gene-LOC117901136	0	4.99414071394901	0	0	0	2.18786639870085	2.12512308500194	1.05855055967891	0	0	2.84308768434372	0
gene-LOC117900516	0	0	0	0	1.86388163333486	0	0	0	0	0	0	0
gene-LOC117900123	553.296084204889	591.306260531563	565.213303647223	422.112160022122	538.661792033774	569.939196861571	708.728548848147	766.390605207534	987.148156030481	583.639622997778	711.719616980711	836.540523669537
gene-LOC117900126	17.7338488527208	9.98828142789803	0.89716397404321	2.36698407489041	2.79582245000229	3.28179959805127	15.9384231375145	6.35130335807349	4.24579852056121	1.76326170089963	1.89539178956248	2.16160342033472
gene-LOC117900130	61.4773426894321	44.9472664255411	12.5602956366049	13.4129097577123	19.570757150016	29.5361963824615	54.1906386675495	30.6979662306885	98.7148156030481	68.7672063350856	71.077192108593	50.7976803778659
gene-LOC117900125	0	0.998828142789802	4.48581987021605	0	0	0	1.06256154250097	0	0	0	0	0
gene-LOC117900129	21.280618623265	14.982422141847	10.7659676885185	4.73396814978081	15.8429938833463	8.7514655948034	20.1886693075184	10.5855055967891	0	0.881630850449816	13.2677425269374	7.56561197117152
gene-LOC117900127	16.5515922625394	16.9800784274266	11.6631316625617	5.52296284141095	11.1832898000092	9.84539879415382	13.8133000525126	6.35130335807349	6.36869778084181	15.8693553080967	7.58156715824992	1.08080171016736
