C_PT1_G23_C	C_PT2_G23_C	C_PT3_G23_C	W_PT1_G23_C	W_PT2_G23_C	W_PT3_G23_C	W_PT1_G23_W	W_PT2_G23_W	W_PT3_G23_W	C_PT1_G23_W	C_PT2_G23_W	C_PT3_G23_W
gene-LOC117903615	1143.62954437008	953.419530327132	937.128228796893	864.028228977454	926.538055923912	866.971291137267	811.150432493078	711.874196431095	672.277290358326	705.080450934092	738.40467426432	667.609607835162
gene-LOC117903623	107.316895632832	355.262277371896	266.638769148856	197.610283947954	345.261678236386	141.211233026146	274.77720900703	94.6589840573233	484.591043681001	304.466558357903	194.593824414386	552.614651461641
gene-LOC117903620	2862.86789258899	3119.04389207019	2828.90110188221	2639.21349942204	3889.60469750483	3004.022683969	4225.07981524832	5285.44857920075	4874.54054223537	3450.93520169747	4057.01827441237	4124.91167584277
gene-LOC117890277	2.16801809359257	0	0	0	0	0	0	0	0	0	2.10371702069607	0
gene-LOC117891579	2693.76248128877	2329.06770979914	3187.98761945859	2581.33601039963	2221.01169134152	2797.13180767488	2598.7231980997	1888.35014114354	2131.35229277639	1995.52849549127	1889.13788458507	2417.02362007307
gene-LOC117891588	0	0	0	0	0	0	0	0	1.06037427501313	0	0	0
gene-LOC117894541	1.08400904679628	0	0	0	0	0	2.02787608123269	0.965908000584932	1.06037427501313	0	0	1.06476811456964
gene-LOC117894551	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117895376	1.08400904679628	0	0	3.30728508699504	1.03063187533249	0	5.06969020308174	0	0	1.88524184741736	0	2.12953622913927
gene-LOC117903094	3.25202714038885	0	0	0	0	0	0	0	0	0	0	1.06476811456964
gene-LOC117891143	3.25202714038885	10.215209253505	15.5701471035828	9.92185526098512	4.12252750132998	6.56796432679748	4.05575216246539	9.65908000584932	5.30187137506566	0.942620923708679	8.41486808278427	11.712449260266
gene-LOC117901075	2846.60775688704	2788.75212620686	2742.29215861853	2830.20921319601	3133.12090101078	3706.79486693633	2785.28779757311	3113.12148588524	3473.78612494302	2526.22407553926	2769.54345774637	2770.52663411019
gene-LOC117902678	310.026587383737	242.894975583341	283.182050446413	198.437105219702	310.220194475081	341.534144993469	280.860837250728	414.374532250936	410.364844430082	301.638695586777	331.335430759631	320.49520248546
gene-LOC117892748	1.08400904679628	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117900354	0	0	0	0	2.06126375066499	0	0	1.93181600116986	0	0	3.1555755310441	0
gene-LOC117894561	1.08400904679628	1.13502325038944	0	2.48046381524628	0	1.64199108169937	1.01393804061635	0	2.12074855002626	1.88524184741736	1.05185851034803	0
gene-LOC117900346	11.9240995147591	14.7553022550628	14.5970129096089	13.2291403479802	13.3982143793224	9.85194649019622	22.3066368935596	9.65908000584932	30.7508539753808	16.9671766267562	7.36300957243624	13.8419854894053
gene-LOC117894590	6.50405428077771	9.08018600311554	8.75820774576535	3.30728508699504	4.12252750132998	1.64199108169937	6.08362824369808	20.2840680122836	8.48299420010505	2.82786277112604	6.3111510620882	2.12953622913927
gene-LOC117896378	0	0	0	1.65364254349752	0	0	1.01393804061635	0.965908000584932	0	1.88524184741736	1.05185851034803	0
gene-LOC117903158	1608.66942544569	2237.13082651759	1417.85652062001	1986.02469474052	1713.94080867794	1984.34622223369	1810.8933405408	1092.44194866156	1148.38533983922	1138.68607584008	1344.27517622479	1374.6156359094
gene-LOC117894598	6.50405428077771	2.27004650077889	6.8119393578175	9.92185526098512	1.03063187533249	4.92597324509811	4.05575216246539	10.6249880064343	8.48299420010505	5.65572554225207	12.6223021241764	4.25907245827854
gene-LOC117889748	364.227039723552	454.009300155777	224.793998807977	451.444414374823	387.517585125018	305.410341196083	399.491588002841	330.340536200047	206.772983627561	314.835388518699	296.624099918145	194.852564966243
gene-LOC117889586	1515.44464742121	1516.3910625203	1820.73407692522	1558.55809724641	1372.80165794288	1279.93204818466	646.89246991323	1083.74877665629	963.880215986937	1343.23481628487	1174.92595605875	1042.40798416367
gene-LOC117889587	3338.74786413256	3483.3863554452	3535.39652670728	3824.87520310976	3520.6384861358	3842.25913117653	5097.06653017838	2815.62182170508	2947.84048453651	3367.0419394874	2885.24789388466	3136.80686552215
gene-LOC117898953	1088.34508298347	1095.29743662581	1242.69236570471	1010.37559407698	1132.66443099041	976.163698070276	670.213044847406	869.317200526439	858.903162760637	821.965445473968	961.398678458103	872.045085832532
gene-LOC117896690	6.50405428077771	3.40506975116833	2.91940258192178	5.78774890224132	2.06126375066499	6.56796432679748	6.08362824369808	11.5908960070192	6.36224565007879	8.48358831337811	4.20743404139213	4.25907245827854
gene-LOC117903121	626.557229048253	765.005670762484	501.164109896573	723.468612780165	694.645883974101	684.710281068637	1767.29400479429	515.794872312354	593.809594007354	673.031339527997	502.78836794636	707.006028074238
gene-LOC117893135	7.58806332757399	1.13502325038944	1.94626838794786	0	1.03063187533249	0.820995540849685	0	0	1.06037427501313	0	1.05185851034803	0
gene-LOC117894631	1.08400904679628	1.13502325038944	4.86567096986964	0	0	5.7469687859478	4.05575216246539	2.8977240017548	1.06037427501313	0	0	0
gene-LOC117903096	8.67207237437028	0	0	0	1.03063187533249	0	0	0	0	0	0	0
gene-LOC117890122	3402.70439789354	3498.14165770026	4247.7307566962	3287.44137647307	3578.35387115442	3944.06257824189	3970.58136705362	2567.38346555475	3173.7002051143	3008.8459884781	2619.1276907666	3660.67277789041
gene-LOC117894648	137.669148943128	87.3967902799871	68.119393578175	130.637760936304	82.4505500265995	86.2045317892169	142.965263726905	73.4090080444548	132.546784376641	115.942373616167	109.393285076195	101.152970884115
gene-LOC117902928	2411.92012912173	2411.92440707757	2464.94891333596	2271.27803349384	2386.94342327006	2302.89249208337	2003.5415682579	2017.78181322192	2217.24260905246	2150.1183269795	2110.02817175816	2233.8835043671
gene-LOC117902911	897.559490747324	883.048088802987	957.564046870345	888.006045858168	910.047945918592	920.336001292497	815.206184655543	822.953616498362	887.533268185991	851.186694108937	865.679554016432	855.008795999418
gene-LOC117902943	1370.1874351505	1117.9979016336	1427.58786255975	1108.76732541509	1149.15454099573	1485.18093339708	1383.0114874007	1686.47536902129	1992.44326274967	1563.8081124327	1575.68404850135	1557.75575161538
gene-LOC117902904	4510.56164371934	4398.21509525909	5085.59929770775	4532.6342117267	4169.93656759527	4444.04886261935	4060.82185266847	4469.25631870648	4287.09319387809	4700.85054653518	4364.16095943399	4320.82900892358
gene-LOC117902890	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117902937	1645.52573303676	1846.68282838362	1659.19380072555	1719.78824523742	1897.39328248712	1566.4594919412	725.979637081305	1596.64592496689	1289.41511841597	1491.22630130713	1790.26318461235	1398.04053442993
gene-LOC117902957	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117902919	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117894666	6.50405428077771	1.13502325038944	6.8119393578175	1.65364254349752	7.21442312732746	4.10497770424843	8.11150432493078	10.6249880064343	3.1811228250394	7.54096738966943	4.20743404139213	4.25907245827854
gene-LOC117896570	2321.94737823764	2323.39259354719	2627.46232372961	2459.79328345256	2387.97405514539	2605.8398466569	3934.07959759143	2179.08844931961	2561.86424843173	2599.74850758854	2119.49489835129	3007.96992365922
gene-LOC117896586	1050.4047663456	1192.9094361593	1180.41177729037	1207.98587802494	1295.50426729295	1161.7086903023	980.478085276008	1363.86209682592	1133.54009998904	1128.31724567929	1132.85161564483	1226.61286798422
gene-LOC117896541	586.44889431679	650.368322473151	473.916352465303	520.897401201719	697.737779600099	680.605303364389	954.115696219983	565.056180342185	670.156541808299	578.769247157129	502.78836794636	638.860868741782
gene-LOC117896578	1286.71873854719	1371.10808647045	1392.55503157669	1403.94251942939	1289.32047604095	1408.82834809806	1661.84444857019	1232.49860874637	1502.55034769361	1332.86598612407	1239.08932518998	1403.36437500278
gene-Trnae-cuc	0	0	0	0	0	0	0	0.965908000584932	0	0	0	0
gene-LOC117896594	35.7722985442774	70.3714415241455	58.3880516384357	44.648348674433	65.9604400212796	50.0807279918308	60.8362824369808	46.3635840280767	55.1394623006829	52.786771727686	43.1261989242694	74.5337680198745
gene-LOC117894677	1976.14849230963	2546.99217387391	1784.72811174818	2041.42171994769	2903.28999281164	2499.11042634644	4102.39331233374	1699.0321730289	2022.13374245004	1755.16015994556	1197.01498477606	2389.33964909426
gene-LOC117895804	0	0	2.91940258192178	0	0	1.64199108169937	1.01393804061635	0	1.06037427501313	2.82786277112604	0	1.06476811456964
gene-LOC117890728	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117894688	0	0	0	0	0	0	0	0	0	0	0	2.12953622913927
gene-LOC117903779	2652.57013751051	2593.52812713988	2727.69514570892	2948.44465505608	2766.21595339241	2792.20583442978	2013.68094866407	2408.00864545824	2374.1780017544	2660.07624670589	2461.3489142144	2164.67357692007
gene-LOC117903782	99.7288323052582	86.2617670295976	106.071627143158	96.7380887946049	106.155083159247	119.865348964054	112.547122508415	86.9317200526439	151.633521326878	93.3194714471592	106.237709545151	124.577869404647
gene-LOC117903780	6108.39097869706	6114.37024984793	6477.18119509046	6981.67881864653	6296.13012640621	6512.95762556055	3931.03778346958	6693.74244405358	5852.20562379747	6142.11793888575	6558.33781201999	5698.63894917669
gene-LOC117903781	1015.71647684812	1240.58041267566	1264.10131797213	1145.97428264378	1153.27706849706	1118.19592663727	754.369902218562	1042.21473263114	1019.01967828762	1034.05515330842	1010.83602844446	1076.4805638299
gene-LOC117903784	42.2763528250551	34.0506975116833	27.24775743127	29.7655657829554	35.0414837613048	22.9878751437912	21.2926988529433	20.2840680122836	29.6904797003677	18.8524184741736	27.3483212690489	27.6839709788105
gene-LOC117903786	197.289646516924	222.464557076331	224.793998807977	202.571211578446	224.677748822484	189.649969936277	209.885174407584	218.295208132195	258.731323103204	216.802812452996	204.060551007519	201.241173653661
gene-LOC117903783	243.902035529164	303.051207853981	268.585037536804	292.694730199061	287.546293217766	288.16943483824	253.484510154087	293.636032177819	310.689662578848	256.392891248761	253.497900993876	313.041825683473
gene-LOC117901919	3156.63434427078	3086.12821780889	3325.19954080891	3394.10132052866	3015.62886722288	3070.52332277782	1971.09555095818	2915.11034576532	2771.81835488433	3088.02614606963	3254.45023101682	2428.73606933334
gene-LOC117891842	20.5961718891294	11.3502325038944	22.3820864614003	7.44139144573884	19.5820056313174	13.135928653595	14.1951325686289	28.977240017548	32.8716025254071	17.9097975504649	23.1408872276567	18.1010579476838
gene-LOC117890934	18.4281537955368	21.5654417573994	11.6776103276871	10.7486765327339	7.21442312732746	16.4199108169937	12.1672564873962	11.5908960070192	22.2678597752758	23.565523092717	13.6741606345244	19.1658260622534
gene-LOC117903275	4291.59181626649	4300.6030957256	3990.82332948708	4064.6533719169	4255.47901324787	4167.373365353	4235.21919565448	3440.56429808353	3752.66455927147	3713.92643941219	3603.66725645236	3721.36456042088
gene-LOC117903286	153548.797469647	167487.435897217	175279.95788439	188646.714540925	183287.572709131	184153.404790289	113775.001475601	197380.402195529	183029.082861467	180421.415281536	198962.192807862	178127.187422584
gene-LOC117901283	570.188758614846	653.773392224319	681.19393578175	646.57423450753	711.135993979421	687.994263232036	605.321010247959	606.590224367337	700.90739578368	656.06416290124	598.507492388031	627.148419481516
gene-LOC117889781	2913.81631778841	2885.22910248996	3059.53390585403	3244.44667034213	2742.51142025977	2640.32165937259	1457.02896436569	2750.90598566589	2685.92803860826	3043.72296265532	3147.16066296132	2708.77008346515
gene-LOC117889635	5465.57361394687	4414.10542076454	4400.5128251501	3947.24475132858	4329.68450827181	4737.14427070268	5998.45744828631	3411.58705806598	3835.3737527225	3920.3604217044	3219.73890017533	3885.3388500646
gene-LOC117889636	4192.94699300803	4324.43858398378	4212.69792571313	4110.95536313483	4410.07379454774	4093.48376667653	2998.21478610254	4871.07404694981	4721.84664663348	4413.35116480403	4977.39447096689	4348.51297990239
gene-LOC117894697	0	0	0.973134193973928	0.82682127174876	0	0.820995540849685	0	0	0	0	0	2.12953622913927
gene-LOC117891490	71.5445970885548	95.3419530327132	50.6029780866443	253.834130426869	202.003847565169	87.8465228709163	636.753089507066	441.419956267314	252.369077453125	295.040349120816	265.068344607704	258.738651840422
gene-LOC117903790	0	3.40506975116833	0	4.1341063587438	3.09189562599748	2.46298662254906	28.3902651372577	9.65908000584932	5.30187137506566	10.3688301607955	6.3111510620882	9.58291303112672
gene-LOC117903787	3287.79943893313	3393.71951866443	3591.83830995777	3092.31155634036	3352.6454904566	2983.49779544776	3201.00239422581	2761.53097367232	2696.53178135839	3246.38646125269	2909.44063962266	2879.1329817963
gene-LOC117903789	402.167356361422	472.169672162008	404.823824693154	381.991427547927	516.34656954158	415.423743669941	695.561495862814	472.329012286032	478.228798030922	424.179415668905	325.024279697542	412.065260338449
gene-LOC117903788	511.652270087846	651.50334572354	456.399936973772	498.573226864502	726.595472109408	487.671351264713	1170.08449887126	627.840200380206	620.318950882682	556.146344988121	449.14358391861	636.731332512642
gene-LOC117903791	45.528379965444	62.4262787714194	34.0596967890875	39.6874210439405	45.3478025146297	40.2287815016346	90.2404856148549	58.9203880356809	41.3545967255121	41.4753206431819	47.3336329656615	58.56224630133
gene-LOC117902315	373.983121144718	410.878416640978	329.892491757162	379.510963732681	423.589700761655	270.928528480396	490.746011658312	733.124172443963	568.360611407039	432.663003982284	540.655274318889	518.542071795413
gene-LOC117903898	5520.85807533348	6072.37438958352	6457.71851121099	6446.72545582508	5446.88946113223	5755.17874135629	6492.24527406647	4940.61942299193	5224.4640529897	5721.70900691168	5348.70052511975	5652.8539202502
gene-LOC117903899	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117901242	1682.38204062783	1473.2601790055	1619.29529877262	1527.13888891996	1549.03970862474	1623.10818425983	1169.07056083065	1634.3163369897	1654.18386902049	1508.19347793389	1479.96492405968	1617.38276603128
gene-LOC117889575	93.2247780244805	76.0465577760927	77.8507355179142	68.6261655551471	94.8181325305895	59.1116789411773	69.961724802528	144.88620008774	85.8903162760637	81.0653994389464	99.9265584830632	88.3757535092798
gene-LOC117903901	1852.57146097485	1501.63576026523	1776.94303819639	1604.03326719259	1503.69190611011	1413.75432134316	1072.7464469721	1612.10045297625	1419.84115424258	1554.38190319561	1594.61750168762	1572.66250521935
gene-LOC117903887	2022.76088132187	2405.11426757523	2544.74591724182	2468.8883174418	2437.44438516135	2453.95567159971	1975.15130312064	2525.8494215296	2802.56920885971	2718.51874397583	2583.36450141477	2568.22069234196
gene-LOC117903872	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117903882	96.4768051648693	141.87790629868	184.895496855046	163.710611806254	192.728160687176	263.539568612749	188.592475554641	97.5567080590781	79.5280706259849	84.8358831337811	73.6300957243623	149.067536039749
gene-LOC117903910	3779.93954617864	3406.20477441872	5102.1425790053	4134.93318001555	3115.60015913013	3907.9387744445	2777.17629324818	3385.50754205019	3680.55910857058	3803.47542716452	3458.51078202433	3875.75593703348
gene-LOC117903844	4670.99498264519	3948.74588810487	4634.06503170385	3690.93015708646	3694.81527306699	4481.81465749843	5855.49218455941	3125.67828989284	3755.84568209651	4015.56513499897	2831.60310985691	4090.83909617654
gene-LOC117903831	14263.3910377455	14402.3100241916	13611.2279711133	12776.0422910618	14720.515075374	14649.8444309218	17379.9119542048	13240.6668720182	13464.6325441167	13667.0607728521	12018.5353392366	13724.8609968026
gene-LOC117890134	58.5364885269994	61.2912555210299	61.3074542203575	68.6261655551471	53.5928575172897	61.5746655637264	85.1707954117732	74.3749160450398	71.0450764258798	53.7293926513947	59.9559350898379	64.9508549887478
gene-LOC117901440	2465.03657241475	2734.27101018817	2867.82646964117	2284.50717384182	2572.45716082991	3126.3510195556	4216.96831092339	2203.23614933423	2254.35570867792	2589.37967742774	2265.70323128966	2375.49766360486
gene-LOC117899107	4618.96254839897	3712.66105202387	3817.60544295972	4522.71235646572	3920.52365376481	4453.90080910954	4251.44220430434	4247.09747857195	4360.259018854	4291.75306564561	4376.78326155817	3852.33103851294
