C_NL1_G23_C	C_NL2_G23_C	C_NL3_G23_C	C_PT1_G23_C	C_PT2_G23_C	C_PT3_G23_C
gene-LOC117903358	865.400545501543	1007.28434107638	703.983546203598	990.136738502492	1057.850666237	946.937254691789
gene-LOC117903361	4342.61562394717	4489.42572162887	3304.22192795923	3995.08660767866	4059.34930370273	3579.51704534737
gene-LOC117893606	3222.94790786013	2998.79248428507	3600.59135814627	3344.06646883241	3129.15113129286	3741.57993868766
gene-LOC117903357	5592.76254599257	5170.17283125741	4933.82919595043	4709.9527730034	7356.11370949903	5733.44596497466
gene-LOC117893643	0	0	0.849196075034497	3.1399685153356	0	1.88445224814286
gene-LOC117903356	287.723377241492	365.278936873851	315.900939912833	357.956410748258	371.857264626856	281.725611097358
gene-LOC117903355	1187.69533628756	755.463255807282	641.99223272608	1045.60951560675	521.710192163052	1341.73000067772
gene-LOC117903360	0	0	0	0	0	0
gene-LOC117893652	1.11520688853292	3.689686231049	5.09517645020698	1.04665617177853	2.2200433709066	0.942226124071432
gene-LOC117902052	0	0.922421557762249	2.54758822510349	0	2.2200433709066	0.942226124071432
gene-LOC117901983	12069.8841545917	10793.2546473761	10079.1082145844	6836.75811405738	7172.96013139924	6849.04169587524
gene-LOC117891241	10.0368619967962	7.37937246209799	9.34115682537947	7.32659320244973	12.2102385399863	4.71113062035716
gene-Trnaq-uug	0	0	0	0	0	0
gene-LOC117891230	0	0	0	0	0	0
gene-LOC117898844	0	0	0	4.18662468711413	2.2200433709066	0
gene-LOC117898826	1.11520688853292	1.8448431155245	0	7.32659320244973	1.1100216854533	0.942226124071432
gene-LOC117898835	0	0	0	1.04665617177853	0	1.88445224814286
gene-LOC117898818	204.082860601524	243.519291249234	206.354646233383	143.391895533659	233.104553945193	163.947345588429
gene-LOC117903833	221.92617081805	241.674448133709	174.085195382072	183.164830061243	217.564250348847	165.831797836572
gene-LOC117903834	2008.48760624778	1893.7314580859	1713.67767941962	1882.93445302958	2023.56953258137	1896.70118775579
gene-LOC117903838	1702.92091878976	1227.74309338155	1558.2747976883	1553.23775891934	1575.12077165824	1780.80737449501
gene-LOC117903837	404.820100537448	419.701808781823	279.38550868635	396.682689104064	442.898652495868	337.316952417573
gene-LOC117903840	59990.3241548511	53600.0718784488	51742.3660479269	40981.8224059884	64793.0758015947	59802.1498686897
gene-LOC117903835	21645.0504995354	20439.9392984537	21683.3725799308	23132.1480524774	22603.3715808856	22410.848361039
gene-LOC117903836	64.6819995349091	95.9318420072739	44.1581959017938	54.4261209324837	56.6111059581184	49.9379845757859
gene-LOC117903839	41.2626548757179	61.8022443700707	63.6897056275873	55.4727771042622	49.9509758453986	76.320316049786
gene-LOC117892679	205.198067490057	257.355614615667	197.013489408003	172.698268343458	162.063166076182	217.654234660501
gene-LOC117889915	241.999894811643	234.295075671611	223.338567734073	173.744924515236	135.422645625303	139.449466362572
gene-LOC117889865	24750.9016840995	37659.7049387593	27720.3074773511	20351.1826040618	29093.6683757311	18095.4527127918
gene-LOC117903652	0	0.922421557762249	0	0	1.1100216854533	0
gene-LOC117889907	873.206993721273	876.300479874137	1129.43077979588	1102.12894888279	1088.93127342969	1367.17010602765
gene-LOC117889886	2859.3904621984	3041.22387594214	2991.71777234653	1995.97331958166	2349.91590810464	2407.38774700251
gene-LOC117889875	3415.87869957632	3596.52165371501	3824.77912195537	3736.56253324936	3986.08787246281	3974.3097913333
gene-LOC117889900	1288.06395625552	1140.11304539414	1360.41211220526	1900.72760794982	1476.32884165289	1373.76568889615
gene-LOC117893662	80.2948959743699	101.466371353847	94.2607643288292	81.6391813987256	91.0217782071708	74.4358638016431
gene-LOC117889922	1120.78292297558	1180.69959393568	1166.7954070974	477.275214331011	546.130669243025	526.70440335593
gene-LOC117890041	417.08737631131	345.908084160843	427.994821817386	354.816442232923	458.438956092214	431.539564824716
gene-LOC117890067	75.8340684202383	71.0264599476932	41.6106076766904	47.099527730034	62.1612143853849	59.3602458165002
gene-LOC117890050	2706.60711846939	2466.55524545625	2360.7650885959	1752.10243155726	1660.59244143814	1648.89571712501
gene-LOC117889967	4134.07193579152	3279.2086378448	4446.39064888063	4708.90611683162	4405.67606956416	4570.73892787051
gene-LOC117890016	1889.16046917476	1582.87539312002	1976.92846268031	1760.47568093149	1421.93777906568	1419.93476897565
gene-LOC117889975	10219.7559265156	9270.3366555106	11257.7923667323	9380.13261147921	10151.1483134705	9225.33598078339
gene-LOC117890075	5632.90999397976	7133.08590617547	5165.65972443485	4339.4364881938	5080.56925431976	4695.11277624794
gene-LOC117890031	4.46082755413166	0.922421557762249	2.54758822510349	4.18662468711413	1.1100216854533	4.71113062035716
gene-LOC117893674	0	0	0	0	0	0
gene-LOC117890053	6324.33826487017	5765.13473601406	7041.53385418605	8399.41577852273	7257.32177949369	7754.52100110788
gene-Trnar-ucg	0	0.922421557762249	0	0	0	0
gene-Trnas-cga	1.11520688853292	1.8448431155245	0	4.18662468711413	1.1100216854533	0
gene-Trnas-aga	0	0	0	0	0	0
gene-Trnas-aga-2	0	0.922421557762249	0.849196075034497	1.04665617177853	0	0
gene-LOC117893695	0	0	0	1.04665617177853	0	0
gene-Trnas-aga-3	0	0	0	1.04665617177853	1.1100216854533	0
gene-LOC117893707	0	0	0	0	1.1100216854533	0.942226124071432
gene-LOC117893717	0	0	0	0	0	0
gene-LOC117893723	0	0	0	0	0	1.88445224814286
gene-Trnas-aga-4	0	0	0.849196075034497	2.09331234355707	5.55010842726651	9.42226124071432
gene-Trnas-cga-2	1.11520688853292	0	0	0	0	0
gene-Trnas-cga-3	11.1520688853292	7.37937246209799	6.79356860027598	3.1399685153356	11.100216854533	10.3644873647857
gene-Trnar-ucg-2	2.23041377706583	2.76726467328675	2.54758822510349	0	0	3.76890449628573
gene-Trnas-aga-5	1.11520688853292	2.76726467328675	0	0	1.1100216854533	0
gene-Trnas-aga-6	0	0	0	0	0	0
gene-LOC117893725	0	0	0	0	0	0
gene-LOC117903155	0	0	0	0	0	0.942226124071432
gene-LOC117893760	0	0	0	0	0	0
gene-LOC117890174	1.11520688853292	2.76726467328675	2.54758822510349	8.37324937422826	4.44008674181321	2.8266783722143
gene-LOC117893780	2.23041377706583	0	0	0	1.1100216854533	0
gene-LOC117893933	0	0	0	0	0	0
gene-LOC117903087	0	0	2.54758822510349	0	0	0
gene-LOC117903091	0	0	0	0	0	0
gene-LOC117893940	0	0	2.54758822510349	0	0	0
gene-LOC117903082	112854.476291977	85814.7223617376	113812.654760423	86915.3751606611	98529.9648875769	107898.082371916
gene-LOC117903088	615.594202470169	572.823787370357	583.397703548699	885.471121324639	990.139343424346	1146.68919299493
gene-LOC117903092	0	0	0	0	0	0
gene-LOC117903085	2164.61657064239	2042.24132888562	2201.96542256445	1632.78362797451	1578.4508367146	1657.37575224165
gene-LOC117903086	0	0	0	0	0	0
gene-LOC117903090	0	0	0	0	0	0
gene-LOC117903093	0	0	0	0	0	0
gene-LOC117903084	0	0	0	0	0	0
gene-LOC117890205	1004.80140656816	820.032764850639	982.519858814913	1199.4679728582	1202.15348534593	1176.84042896522
gene-LOC117894707	3222.94790786013	3136.23329639165	3519.06853494296	2748.51910709043	2870.51607858224	3207.33772633915
gene-LOC117889756	1986.18346847712	1095.83681062155	1283.98446545216	1309.36687089494	1247.66437444951	1177.78265508929
gene-LOC117903743	4099.500522247	4553.07280911446	4164.45755196917	3637.1301969304	3423.30687793798	3203.56882184287
gene-LOC117903444	5.57603444266458	3.689686231049	5.94437252524148	5.23328085889266	6.66013011271981	2.8266783722143
gene-LOC117903447	7.80644821973041	3.689686231049	4.24598037517249	3.1399685153356	1.1100216854533	0
gene-LOC117893979	1.11520688853292	0	0	2.09331234355707	0	0
gene-LOC117903446	2.23041377706583	5.53452934657349	4.24598037517249	8.37324937422826	7.77015179817312	6.59558286850002
gene-LOC117903442	33.4562066559875	13.8363233664337	29.7218626262074	12.5598740613424	27.7505421363326	21.6712008536429
gene-LOC117903443	7613.51742801422	8694.74560346696	6469.1756996128	6477.75504713734	7682.46008502231	6650.23198369616
gene-LOC117903445	3.34562066559875	0	0.849196075034497	0	0	0.942226124071432
gene-LOC117903439	434.930686527837	551.608091541825	512.914429320836	307.716914502889	408.487980246815	306.223490323215
gene-LOC117903441	0	0	0	0	0	0
gene-Trnap-cgg	0	0	0	0	0	0
gene-Trnaq-cug	0	0	0	0	0	0
gene-LOC117901976	337.907687225473	397.563691395529	353.265567214351	357.956410748258	415.148110359535	340.143630789787
gene-LOC117901984	8.92165510826332	1.8448431155245	0	5.23328085889266	11.100216854533	0.942226124071432
gene-LOC117901993	7.80644821973041	2.76726467328675	2.54758822510349	12.5598740613424	14.4302819108929	0.942226124071432
gene-LOC117889630	952.38668280711	895.671332587144	884.862310185946	675.093230797154	684.883379924688	667.096095842574
gene-LOC117889633	50.1843099839812	75.6385677365044	64.5389017026218	43.9595592146984	101.011973376251	68.7825070572145
gene-LOC117889632	2553.82377474038	2882.56736800703	2792.15669471343	2954.7103729308	2953.76770499124	2668.38438337029
gene-LOC117894451	1133.05019874944	916.887028415676	1003.74976069078	1194.23469199931	1204.37352871683	1125.96021826536
gene-LOC117894443	2463.49201676921	1860.52428200646	2047.41173690817	1829.55498826888	1794.90506537799	1722.38935480258
gene-LOC117901954	1041.60323388974	1173.32022147358	875.521153360566	481.461839018125	507.279910252159	532.357760100359
gene-LOC117901930	8662.92711012369	15029.0144406203	11199.1978375549	6789.65858632734	11697.4085213069	7299.42578318138
gene-LOC117889590	1882.46922784356	2006.26688813289	1927.67509032831	1825.36836358176	1613.9715306491	1451.97045719408
gene-LOC117889591	24.5345515477241	97.7766851227984	95.1099604038637	42.9129030429198	78.8115396671845	40.5157233350716
gene-LOC117889588	41.2626548757179	55.3452934657349	44.1581959017938	10.4665617177853	47.730932474492	30.1512359702858
gene-LOC117889589	1721.87943589482	1628.99647100813	1810.48603197355	1609.75719219538	1486.31903682197	1695.06479720451
gene-LOC117889852	4.46082755413166	2.76726467328675	1.69839215006899	6.2799370306712	1.1100216854533	3.76890449628573
gene-LOC117903512	4403.95200281648	4691.4360427788	4475.2633154318	3309.52681516372	3122.49100118014	3250.68012804644
gene-LOC117897289	2317.3999143714	2306.05389440562	2253.76638314156	2097.49896824418	1889.25690864152	1706.37151069336
gene-LOC117902986	10.0368619967962	19.3708527130072	13.587137200552	7.32659320244973	7.77015179817312	22.6134269777144
gene-LOC117893990	0	0	0	0	0	0
gene-LOC117897487	5.57603444266458	0	0.849196075034497	0	0	0
gene-LOC117897493	1353.86116267896	918.7318715312	1248.31823030071	959.783709520914	1204.37352871683	1202.28053431515
gene-LOC117897691	2889.50104818878	2870.57588775612	2867.7351453915	1793.9686784284	1346.45630445486	1889.16337876322
gene-LOC117897757	932.312958813518	989.758331478893	1046.2095644425	1291.57371597471	1305.38550209308	1284.25420710936
gene-LOC117897748	1176.54326740223	1124.43187891218	1402.87191595699	1398.33264549612	1357.55652130939	1375.65014114429
gene-LOC117897734	4444.09945080367	4173.95754887418	3633.71000507261	3438.26552429248	3287.88423231268	3818.84248086151
gene-LOC117897766	23.4193446591912	45.1986563303502	21.2299018758624	36.6329660122486	23.3104553945193	21.6712008536429
gene-LOC117897711	144.976895509279	103.311214469372	73.0308624529667	170.604955999901	89.9117565217175	107.413778144143
gene-LOC117897701	2806.97573843735	2752.50592836255	3095.31969350074	2364.39629204771	2678.48232699882	2484.65028917637
gene-LOC117897727	0	0	0	0	0	0
gene-LOC117893999	0	2.76726467328675	1.69839215006899	2.09331234355707	0	0.942226124071432
gene-LOC117897845	1679.50157413057	1465.72785528421	1794.35130654789	1786.64208522596	1576.23079334369	1753.48281689693
gene-LOC117903699	1638.23891925485	1285.85565152058	1667.82109136775	1901.77426412159	1800.45517380526	1822.26532395415
gene-LOC117903698	5768.96523438077	5493.94279803196	5230.19862613747	5453.07865496616	5217.10192163052	5588.34314186766
gene-LOC117903697	622.285443801367	537.771768175391	726.91184022953	646.833514159133	612.731970370223	661.442739098145
gene-LOC117903696	814.101028629029	862.464156507703	878.917937660704	668.813293766482	742.604507568259	756.60757762936
gene-LOC117903695	1207.76906028115	1122.58703579666	1407.9670924072	1895.49432709092	1378.646933333	1536.77080836051
gene-LOC117903694	296.645032349756	465.822886669936	330.337273188419	347.489849030473	415.148110359535	285.494515593644
gene-LOC117903693	131.594412846884	163.268615723918	123.982626955037	88.9657746011753	103.232016747157	73.4936376775717
gene-LOC117892190	1988.41388225419	1835.61889994688	1837.66030637465	1058.1693896681	1323.14584906034	1382.24572401279
gene-LOC117892177	1455.34498953545	2179.68214099219	1428.34779820802	1890.26104623203	2091.28085539402	2002.23051365179
gene-LOC117903313	27.8801722133229	16.6035880397205	16.9839215006899	12.5598740613424	17.7603469672528	30.1512359702858
gene-LOC117903315	3564.2012157512	3891.69655219893	3778.92253390351	3533.51123592433	3314.52475276356	3688.81527573966
gene-LOC117903311	298.875446126821	273.036781097626	260.703195035591	245.964200367955	279.725464734232	314.703525439858
gene-LOC117903314	0	0	0	0	0	0
gene-LOC117903308	0	0	0	0	0	0
gene-LOC117903317	1059.44654410627	884.602273893997	1212.65199514926	1263.31399933669	1264.31469973131	1188.14714245408
gene-LOC117903309	0	0	0	0	0	0
gene-LOC117903312	1951.6120549326	1623.46194166156	1888.61207087672	2319.39007666123	2029.11964100864	1954.17698132415
gene-LOC117903310	401.47447987185	389.261897375669	375.344665165248	511.814867999702	418.478175415895	452.268539554287
gene-LOC117903316	1450.88416198132	1290.46775930939	1678.8606403432	1527.07135462488	1640.61205109998	1677.16250084715
gene-LOC117902874	63.5667926463762	48.8883425613992	17.8331175757244	29.3063728097989	34.4106722490524	51.8224368239287
gene-LOC117901234	2079.86084711389	1863.29154667974	1935.31785500362	1537.53791634266	1292.06524186764	1699.77592782486
gene-LOC117901135	2543.78691274358	2483.15883349597	2998.51134094681	2802.94522802291	3041.45941814205	3156.4575156393
gene-LOC117901207	469.502100072358	467.66772978546	605.476801499596	606.01392345977	646.032620933822	579.469066303931
gene-LOC117901176	989.188510128696	924.266400877774	1174.43817177271	1154.46175747172	1182.17309500777	1245.62293602243
gene-LOC117901197	238.654274146044	207.544850496506	272.591940086074	203.051297325035	189.813708212515	147.929501479215
gene-LOC117901224	199.622033047392	176.18251753259	134.172979855451	148.625176392552	130.98255888349	213.885330164215
gene-LOC117901152	21193.3917096795	20570.9231596559	22301.587322556	21340.2726863925	22692.1733157219	23266.3896816959
gene-LOC117901146	12.2672757738621	3.689686231049	15.2855293506209	8.37324937422826	7.77015179817312	5.65335674442859
gene-LOC117894137	12.2672757738621	11.9914802509092	18.6823136507589	38.7262783558057	13.3202602254396	13.191165737
gene-LOC117901080	4154.14565978511	3678.61717235585	3733.06594585165	2698.27961084506	2412.07712249003	2654.25099150922
gene-LOC117901186	6.69124133119749	2.76726467328675	0	1.04665617177853	2.2200433709066	1.88445224814286
gene-LOC117901216	1334.9026455739	986.068645247844	1233.03270095009	1281.10715425692	1266.53474310222	1445.37487432558
gene-LOC117897400	3.34562066559875	0.922421557762249	0	0	1.1100216854533	0
gene-LOC117894148	0	0	0	1.04665617177853	0	0
gene-LOC117894188	0	0	0	1.04665617177853	0	0
gene-LOC117897408	0	0	0	0	0	0
gene-LOC117897394	312.257928789216	374.503152451473	201.259469783176	177.931549202351	265.295182823339	232.729852645644
gene-LOC117903499	281.032135910295	139.2856552221	138.418960230623	121.41211592631	176.493447987075	189.387450938358
gene-LOC117903493	27883.5178339885	24020.7797856867	30652.5815244452	27159.6810014811	25665.9214110513	27090.8855193018
gene-LOC117903492	6365.60091974588	5817.7127648065	6614.3882284437	4064.16591501604	3897.28613762654	4709.24616810902
gene-LOC117903497	1.11520688853292	4.61210778881125	0	6.2799370306712	8.88017348362642	0
gene-LOC117903496	240.88468792311	276.726467328675	152.855293506209	397.729345275842	339.666635748711	205.405295047572
gene-LOC117903494	2473.52887876601	3066.12925800172	2584.95285240501	2206.35121010915	2548.60978980078	1908.95012736872
gene-LOC117903498	0	0	0	0	0	0
gene-LOC117894215	7.80644821973041	4.61210778881125	2.54758822510349	6.2799370306712	4.44008674181321	3.76890449628573
gene-LOC117899965	4195.40831466083	3709.057083762	3653.24151479841	4095.5656001694	3958.33733032648	4368.16031119516
gene-LOC117899973	897.741545268997	723.178501285603	894.203467011325	834.184968907491	839.176394202697	757.549803753431
gene-LOC117890221	1372.81967978402	1439.90005166687	1782.46256149741	1854.67473639156	1915.8974290924	1864.66549953736
gene-LOC117890213	5545.92385667419	7192.12088587226	4818.33852974574	5829.87487680643	5808.74347997713	6257.32368995838
gene-LOC117897071	1043.83364766681	1285.85565152058	1012.24172144112	1262.26734316491	1253.21448287678	1130.67134888572
gene-LOC117897123	24.5345515477241	15.6811664819582	13.587137200552	8.37324937422826	18.8703686527061	16.9600702332858
gene-LOC117897107	21.1889308821254	35.0520191949655	20.3807058008279	10.4665617177853	24.4204770799727	4.71113062035716
gene-LOC117897113	23.4193446591912	30.4399114061542	50.9517645020698	33.492997496913	32.1906288781458	20.7289747295715
