C_NL1_G23_W	C_NL2_G23_W	C_NL3_G23_W	C_PT1_G23_W	C_PT2_G23_W	C_PT3_G23_W
gene-LOC117903358	873.435572659155	966.507786718976	1078.90498591599	1030.92015402356	1258.99569700701	1219.86845537396
gene-LOC117903361	4092.66954046004	4220.14830046501	4903.11273284085	4945.84173803629	5227.1074360074	5695.12551059205
gene-LOC117893606	3774.23988597059	3782.29404218104	4018.37061080956	3536.94818231454	3450.35607886579	3137.83576475314
gene-LOC117903357	10115.8812495176	8434.24331625327	10777.0397851052	9011.58482540305	10534.1029523871	10453.9530013366
gene-LOC117893643	0.998212083039034	1.00888077945613	2.00167900912058	0	4.04496609480162	3.093495660289
gene-LOC117903356	274.508322835734	326.877372543787	348.29214758698	359.580535435513	280.113902065013	287.695096406877
gene-LOC117903355	1463.37891373522	1352.90912525067	709.595208733244	1014.36657438714	574.385185461831	1657.08250869481
gene-LOC117903360	0	0	0	0	0	0
gene-LOC117893652	1.99642416607807	2.01776155891227	5.00419752280144	11.0357197576117	1.01124152370041	4.12466088038533
gene-LOC117902052	0.998212083039034	0	0	0	0	0
gene-LOC117901983	10691.8496214311	11599.1023214072	10376.7039832811	7144.70889974041	5362.61380018325	6839.71890489898
gene-LOC117891241	6.98748458127324	7.06216545619293	11.0092345501632	9.19643313134305	8.08993218960325	3.093495660289
gene-Trnaq-uug	0	0	0	0	0	0
gene-LOC117891230	0	0	0	0	0	0
gene-LOC117898844	0	1.00888077945613	1.00083950456029	2.75892993940291	0	0
gene-LOC117898826	0.998212083039034	1.00888077945613	2.00167900912058	2.75892993940291	1.01124152370041	7.21815654067433
gene-LOC117898835	0	0	0	0	1.01124152370041	0
gene-LOC117898818	246.558384510641	192.696228876121	269.225826726717	149.901860040892	176.967266647571	222.731687540808
gene-LOC117903833	251.549444925837	238.095863951647	192.161184875575	131.508993778206	141.573813318057	247.47965282312
gene-LOC117903834	1938.5278652618	1938.05997733523	2072.73861394436	2164.84035911815	2208.55148776169	1856.0973961734
gene-LOC117903838	1601.13218119461	1451.77944163738	1510.26681238147	1642.48295725787	1762.59397580981	1498.28306479997
gene-LOC117903837	363.349198226208	317.797445528682	237.198962580788	343.026955799096	411.575300146065	315.536557349478
gene-LOC117903840	58889.5218388878	49802.3907970726	57506.236253025	69218.7932496797	74255.4650853208	68682.8218149565
gene-LOC117903835	18414.0182958211	17805.7368766213	17111.3530094672	20651.510239744	22978.4411430443	18668.215144624
gene-LOC117903836	77.8605424770447	87.7726278126836	70.0587653192202	38.6250191516408	40.4496609480163	53.6205914450093
gene-LOC117903839	41.9249074876394	26.2309002658595	94.0789134286671	65.2946752325357	86.9667710382349	70.1192349665506
gene-LOC117892679	149.731812455855	162.429805492437	136.114172620199	123.232203959997	120.337741320348	215.513531000134
gene-LOC117889915	173.688902448792	299.637591498472	162.135999738767	122.312560646863	61.6857329457248	140.238469933101
gene-LOC117889865	24424.2532477991	30205.8905369166	27644.1879554597	21225.3676671398	15628.7377487898	22038.0630838988
gene-LOC117903652	0	0	4.00335801824115	0	0	0
gene-LOC117889907	840.494573918867	1049.23601063438	880.738764013053	1021.72372089221	890.903782380058	963.108315569975
gene-LOC117889886	2667.2226858803	3364.6173994862	2930.45806935252	1899.98308493547	1543.15456516682	2165.4469622023
gene-LOC117889875	4036.76966380985	3915.46630506925	4044.39243792812	3891.93050118438	3758.78474359441	4210.24759365333
gene-LOC117889900	1366.55234168044	1381.15778707545	1429.19881251209	1637.8847406922	1669.55975562937	1384.85489058938
gene-LOC117893662	99.8212083039034	86.7637470332275	78.0654813557025	97.4821911922363	96.0679447515386	102.085356789537
gene-LOC117889922	1382.52373500906	1571.83625439266	1382.15935579776	693.411058103266	439.890062809677	683.662540923869
gene-LOC117890041	429.231195706785	463.076277770365	519.435702866789	490.169885900585	475.283516139191	440.307548981134
gene-LOC117890067	43.9213316537175	67.5950122235609	60.0503702736173	64.3750319194013	73.8206312301296	87.6490437081883
gene-LOC117890050	2666.22447379726	2613.00121879139	2210.85446557368	1774.91159434921	1509.78359488471	1784.94699598675
gene-LOC117889967	4483.96867701134	4318.00973607225	3910.27994431705	4520.04688405511	4726.5428817757	4190.6554544715
gene-LOC117890016	2103.23285896324	1910.82019628992	1855.55644145477	1556.03648582324	1332.81632823714	1249.77224675676
gene-LOC117889975	9661.69475173481	9005.26983742545	9384.87203426182	8990.43302920096	9021.28563293132	8178.17136058402
gene-LOC117890075	5212.66349762984	6144.08394688785	5743.81791667149	4481.42186490347	2748.5544614177	4541.25162930425
gene-LOC117890031	0	1.00888077945613	4.00335801824115	0	4.04496609480162	9.280486980867
gene-LOC117893674	0	0	0	0	0	0
gene-LOC117890053	6556.25696140038	6466.92579631381	6100.11678029496	7228.39644123564	7548.91797442353	6909.83813986553
gene-Trnar-ucg	0	0	0	0	0	0
gene-Trnas-cga	0	0	0	1.83928662626861	3.03372457110122	0
gene-Trnas-aga	0	0	0	0	0	0
gene-Trnas-aga-2	0	1.00888077945613	0	3.67857325253722	0	0
gene-LOC117893695	0	0	0	0	0	0
gene-Trnas-aga-3	0	0	0	0	0	0
gene-LOC117893707	0	0	2.00167900912058	1.83928662626861	0	3.093495660289
gene-LOC117893717	0	0	0	0	0	0
gene-LOC117893723	0	0	0	1.83928662626861	0	0
gene-Trnas-aga-4	0	0	0	0	2.02248304740081	2.06233044019267
gene-Trnas-cga-2	0	0	0	0	0	0
gene-Trnas-cga-3	14.9731812455855	15.133211691842	6.00503702736173	12.8750063838803	13.1461398081053	11.3428174210597
gene-Trnar-ucg-2	0.998212083039034	0	1.00083950456029	0.919643313134305	0	0
gene-Trnas-aga-5	0	2.01776155891227	0	0.919643313134305	2.02248304740081	2.06233044019267
gene-Trnas-aga-6	0	0	0	0	0	0
gene-LOC117893725	0	0	0	0	0	0
gene-LOC117903155	0.998212083039034	0	0	0	0	0
gene-LOC117893760	0	0	0	0	0	0
gene-LOC117890174	7.98569666431227	11.0976885740175	4.00335801824115	7.35714650507444	6.06744914220244	6.186991320578
gene-LOC117893780	0	0	0	0	0	0
gene-LOC117893933	0	2.01776155891227	0	0	0	0
gene-LOC117903087	1.99642416607807	0	1.00083950456029	0	0	0
gene-LOC117903091	0	0	1.00083950456029	0.919643313134305	0	0
gene-LOC117893940	0	0	1.00083950456029	0	0	0
gene-LOC117903082	107532.39664538	103422.386463607	93942.7992560469	88194.713372893	80786.0628453781	88448.196753763
gene-LOC117903088	945.306842637965	685.030049250714	418.3509129062	695.250344729535	845.39791381354	772.342749852154
gene-LOC117903092	0	3.0266423383684	6.00503702736173	0.919643313134305	3.03372457110122	0
gene-LOC117903085	2038.34907356571	2412.23394367961	1933.62192281048	1464.99179782295	1292.36666728912	1470.44160385737
gene-LOC117903086	0	0	0	0	0	0
gene-LOC117903090	0	0	0	0	0	0
gene-LOC117903093	0	0	0	0	0	0
gene-LOC117903084	0	0	0	0	0	0
gene-LOC117890205	712.72342728987	658.799148984855	803.674122161911	1026.32193745788	1006.1853160819	851.742471799571
gene-LOC117894707	3262.15708737156	3705.61910294238	2939.46562489357	2675.24239790769	2408.77730945437	2555.22741539871
gene-LOC117889756	1488.3342158112	1176.35498884585	1112.93352907104	1104.4916190743	1096.18581169124	1069.3183332399
gene-LOC117903743	4671.63254862268	5199.77153731691	4368.66443740566	3313.4748572229	2581.69961000714	3452.34115688252
gene-LOC117903444	4.99106041519517	9.0799270151052	14.011753063844	0.919643313134305	6.06744914220244	12.373982641156
gene-LOC117903447	2.9946362491171	6.0532846767368	4.00335801824115	0	0	3.093495660289
gene-LOC117893979	0	3.0266423383684	4.00335801824115	1.83928662626861	0	0
gene-LOC117903446	1.99642416607807	12.1065693534736	20.0167900912058	9.19643313134305	12.1348982844049	13.4051478612523
gene-LOC117903442	25.9535141590149	29.2575426042279	45.037777705213	21.151796202089	7.07869066590284	29.9037913827937
gene-LOC117903443	6014.22780031018	6701.99501792709	6715.63307559953	6523.03002006162	6390.03518826287	7375.92481934907
gene-LOC117903445	0	2.01776155891227	1.00083950456029	0.919643313134305	0	3.093495660289
gene-LOC117903439	485.131072356971	544.795620906312	468.392888134215	339.348382546559	273.03521139911	362.970157473909
gene-LOC117903441	0	0	0	0	0	0
gene-Trnap-cgg	0	0	0	0	0	0
gene-Trnaq-cug	0	0	0	0	0	0
gene-LOC117901976	364.347410309247	443.907542960699	493.413875748222	321.875159597007	333.709702821134	435.151722880653
gene-LOC117901984	0	0	1.00083950456029	3.67857325253722	0	3.093495660289
gene-LOC117901993	0.998212083039034	5.04440389728067	12.0100740547235	14.7142930101489	4.04496609480162	2.06233044019267
gene-LOC117889630	924.344388894146	1162.23065793347	931.781578745628	618.000306426253	551.126630416721	680.56904526358
gene-LOC117889633	52.9052404010688	70.6216545619293	74.0621233374613	61.6161019799984	94.0454617041378	121.677495971367
gene-LOC117889632	2305.86991182017	2921.71873730496	2565.15165018802	2601.67093285695	2695.96990218528	2346.93204093925
gene-LOC117894451	924.344388894146	1025.02287192743	1249.04770169124	1327.96494416594	1404.61447641986	1291.01885556061
gene-LOC117894443	2423.65893761877	2142.86277556483	1945.6319968652	1936.76881746085	1644.27871753686	1820.00661347003
gene-LOC117901954	990.226386374722	1183.41715430204	1034.86804771534	640.99138925461	422.69895690677	585.701845014717
gene-LOC117901930	6309.69857688973	10133.1985488574	7909.63460453996	5885.71720405955	5607.33424891875	5900.32738939122
gene-LOC117889590	2112.2167677106	2428.37603615091	2024.69831772546	1563.39363232832	1342.92874347414	1454.97412555593
gene-LOC117889591	22.9588779098978	110.976885740175	86.0721973921848	58.8571720405955	72.8093897064292	62.9010784258763
gene-LOC117889588	38.9302712385223	87.7726278126836	51.0428147325747	31.2678726465664	34.3822118058138	53.6205914450093
gene-LOC117889589	1989.4366814968	1920.90900408448	1707.43219477985	1557.87577244951	1323.71515452383	1466.31694297699
gene-LOC117889852	4.99106041519517	6.0532846767368	4.00335801824115	10.1160764444774	8.08993218960325	10.3116522009633
gene-LOC117903512	4654.66294321102	5546.82652544982	4955.15638707799	3356.69809294021	2895.18448235426	3462.65280908349
gene-LOC117897289	2861.87404207291	2666.47190010256	2244.88300872873	1788.70624404622	1670.57099715307	1840.62991787195
gene-LOC117902986	16.9696054116636	15.133211691842	10.0083950456029	8.27678981820874	7.07869066590284	14.4363130813487
gene-LOC117893990	0	0	0	0	0	0
gene-LOC117897487	5.9892724982342	0	1.00083950456029	1.83928662626861	0	2.06233044019267
gene-LOC117897493	1343.59346377054	1223.77238548029	993.833628028366	1005.1701412558	1168.99520139767	866.17878488092
gene-LOC117897691	2817.95271041919	3842.82688894841	2902.43456322484	1654.43832032861	1119.44436673635	1582.83861284787
gene-LOC117897757	1130.97429008323	861.584185655538	969.813479918919	1302.21493139818	1354.05240023484	1249.77224675676
gene-LOC117897748	1579.17151536775	1422.52189903315	1244.04350416844	1275.54527531728	1346.97370956894	1411.66518631188
gene-LOC117897734	5155.76540889661	5011.11083155861	4327.63001771869	3819.27867944677	3368.44551544605	4795.94943866805
gene-LOC117897766	28.948150408132	31.2753041631401	21.017629595766	34.0268025859693	36.4046948532146	32.9972870430827
gene-LOC117897711	118.787237881645	219.936009921437	139.11669113388	217.035821899696	191.124647979377	270.165287665239
gene-LOC117897701	3084.47533659062	3088.18406591522	3010.52522971735	2567.64413027098	2157.98941157667	2460.36021514985
gene-LOC117897727	0	0	0	0	0	0
gene-LOC117893999	0	1.00888077945613	1.00083950456029	4.59821656567152	3.03372457110122	2.06233044019267
gene-LOC117897845	1748.86756948439	1887.61593836243	1657.39021955184	1550.51862594444	1758.54900971501	1663.26950001539
gene-LOC117903699	1340.59882752142	1416.46861435641	1283.07624484629	1591.90257503548	1618.99767944435	1466.31694297699
gene-LOC117903698	5452.2343975592	5850.49964006612	4542.81051119915	4921.01136858167	4955.08346613199	5812.67834568303
gene-LOC117903697	615.896855235084	578.088686628364	582.488591654088	652.027109012222	570.340219367029	498.052801306529
gene-LOC117903696	1035.14593011148	1080.51131479752	901.75639360882	737.553937133712	699.779134400681	759.968767210998
gene-LOC117903695	1432.43433916101	1172.31946572803	1114.93520808016	1316.92922440832	1395.51330270656	1294.1123512209
gene-LOC117903694	398.286621132575	397.499027105716	396.332443805874	377.973401698199	312.473630823426	450.619201182098
gene-LOC117903693	135.756843293309	144.269951462227	124.104098565476	65.2946752325357	44.4946270428179	114.459339430693
gene-LOC117892190	1925.5511081823	2436.44708238656	1859.55979947302	1313.25065115579	1277.19804443361	1502.40772568036
gene-LOC117892177	2169.11485644382	2303.27481949835	2370.98878630332	2675.24239790769	2778.89170712872	3414.18804373896
gene-LOC117903313	9.98212083039034	13.1154501329297	22.0184691003263	14.7142930101489	24.2697965688097	39.1842783636607
gene-LOC117903315	3645.47052725855	3937.66168221729	3317.78295761735	3124.02833471723	2914.39807130457	3217.23548670056
gene-LOC117903311	279.49938325093	291.566545262823	270.226666231278	240.946548041188	245.731690259199	254.697809363794
gene-LOC117903314	0	0	0	0	0	0
gene-LOC117903308	0	0	0	0	0	0
gene-LOC117903317	853.471330998374	798.024696549801	892.748838067777	1122.88448533699	1173.04016749247	879.583932742172
gene-LOC117903309	0	0	0	0	0	0
gene-LOC117903312	1792.78890113811	1688.86642480957	1730.45150338474	1786.86695741995	1735.2904546699	1632.3345434125
gene-LOC117903310	445.202589035409	393.463503987892	502.421431289265	494.768102466256	488.429655947296	576.42135803385
gene-LOC117903316	1598.13754494549	1393.26435642892	1480.24162724467	1806.17946699577	1906.19027217527	1823.10010913032
gene-LOC117902874	77.8605424770447	86.7637470332275	50.0419752280144	44.1428790304466	69.775665135328	100.023026349344
gene-LOC117901234	1982.44919691552	2477.81119434426	1746.4649354577	1325.20601422653	1017.30897284261	1265.2397250582
gene-LOC117901135	2736.09931960999	2852.10596352249	2473.07441576847	2652.25131507934	2848.66737226404	2445.9239020685
gene-LOC117901207	548.01843358843	543.786740126856	504.423110298385	629.955669496999	696.74540982958	570.234366713272
gene-LOC117901176	989.228174291683	969.534429057344	927.778220727387	1041.03623046803	1147.75912939996	1009.51075047431
gene-LOC117901197	191.656719943495	214.891606024156	254.213234158313	205.08045882895	205.282029311182	155.705948234546
gene-LOC117901224	155.721084954089	134.181143667666	272.228345240398	180.250089374324	214.383203024486	223.762852760904
gene-LOC117901152	17532.5970264976	18856.9906488146	16699.0071335884	19179.1612954159	18717.0693621708	18157.7883606763
gene-LOC117901146	4.99106041519517	3.0266423383684	4.00335801824115	3.67857325253722	5.05620761850203	8.24932176077067
gene-LOC117894137	34.9374229063662	12.1065693534736	21.017629595766	48.7410955961182	22.2473135214089	14.4363130813487
gene-LOC117901080	3663.43834475326	4353.32056335322	3644.05663610401	2588.79592647307	2027.53925501931	2411.89544980532
gene-LOC117901186	3.99284833215614	0	4.00335801824115	3.67857325253722	2.02248304740081	2.06233044019267
gene-LOC117901216	1160.9206525744	1083.53795713589	1009.84706010133	1075.063033054	1166.97271835027	1001.26142871354
gene-LOC117897400	0	0	1.00083950456029	0	0	1.03116522009633
gene-LOC117894148	0	0	0	0	0	0
gene-LOC117894188	0	0	0	0	0	0
gene-LOC117897408	0	0	0	0	0	0
gene-LOC117897394	360.354561977091	412.632238797559	355.298024118902	231.750114909845	205.282029311182	299.037913827937
gene-LOC117903499	321.424290738569	246.166910187297	147.123407170362	131.508993778206	186.068440360875	256.760139803987
gene-LOC117903493	31453.66273656	28876.1856695934	22234.6504333114	23688.1724597134	25099.0146182441	22209.2365104348
gene-LOC117903492	5635.90542083839	7275.03930065818	5765.83638577182	4009.64484526557	3088.33161338104	4203.02943711265
gene-LOC117903497	1.99642416607807	4.03552311782453	2.00167900912058	6.43750319194013	0	1.03116522009633
gene-LOC117903496	193.653144109573	159.403163154069	241.202320599029	442.348433617601	379.215571387652	276.352278985817
gene-LOC117903494	2553.42650841385	2666.47190010256	3067.57308147728	2292.67077964382	1971.92097121579	2330.43339741771
gene-LOC117903498	0	0	0	0	0	0
gene-LOC117894215	7.98569666431227	11.0976885740175	2.00167900912058	7.35714650507444	2.02248304740081	6.186991320578
gene-LOC117899965	3329.03729693518	3399.92822676717	3436.88285866003	3753.98400421423	4107.66306927105	3994.73406265319
gene-LOC117899973	862.455239745726	747.580657576995	692.580937155719	930.679032891917	903.038680664463	647.571758220497
gene-LOC117890221	1686.97842033597	1641.44902817513	1691.41876270689	2195.18858845159	2087.20250491764	1829.28710045089
gene-LOC117890213	5271.55801052914	5178.58504094833	5917.96399046498	5606.14563686672	5212.95005467559	6684.01295666443
gene-LOC117897071	1062.09765635353	1079.50243401806	1147.96291173065	1160.58986117549	1278.20928595731	1223.99311625435
gene-LOC117897123	48.9123920689127	16.1420924712981	29.0243456322484	18.3928662626861	19.2135889503077	30.93495660289
gene-LOC117897107	39.9284833215614	40.3552311782453	47.0394567143335	5.51785987880583	1.01124152370041	18.560973961734
gene-LOC117897113	56.8980887332249	44.3907542960699	54.0453332462556	23.9107261414919	16.1798643792065	21.654469622023
