C_NL1_G23_W	C_NL2_G23_W	C_NL3_G23_W	W_NL1_G23_W	W_NL2_G23_W	W_NL3_G23_W
gene-LOC117903361	4278.81073556782	4398.79885840654	5130.60215648194	4980.59818411577	5380.0475630938	4668.21689266152
gene-LOC117893606	3945.89838809316	3942.4090174913	4204.8107079557	3486.67719272038	3259.03157246762	3854.1524153327
gene-LOC117903357	10575.9678034742	8791.2881798419	11277.0614453965	12979.1924656122	8531.40392553402	11145.9346183493
gene-LOC117893643	1.04361237452874	1.0515894951964	2.0945507885209	4.30773065569605	0.92823456920183	0
gene-LOC117903356	286.993402995403	340.714996443633	364.451837202636	357.541644422772	313.743284390218	228.823823290614
gene-LOC117903355	1529.93574105913	1410.18151305837	742.518254530658	1206.16458359489	736.090013377051	537.78870911619
gene-LOC117903360	0	0	0	0	0	0
gene-LOC117893652	2.08722474905748	2.1031789903928	5.23637697130225	19.8155610162018	2.78470370760549	8.43590131946965
gene-LOC117902052	1.04361237452874	0	0	0	0.92823456920183	0
gene-LOC117901983	11178.1321435773	12090.124426273	10858.1512876923	6490.88855200281	6872.64875037035	8600.40139519931
gene-LOC117891241	7.30528662170116	7.3611264663748	11.5200293368649	12.0616458359489	8.35411112281647	9.49038898440336
gene-Trnaq-uug	0	0	0	0	0	0
gene-LOC117891230	0	0	0	0	0	0
gene-LOC117898844	0	1.0515894951964	1.04727539426045	0	1.85646913840366	4.21795065973483
gene-LOC117898826	1.04361237452874	1.0515894951964	2.0945507885209	0	2.78470370760549	0
gene-LOC117898835	0	0	0	0	0	1.05448766493371
gene-LOC117898818	257.772256508598	200.853593582512	281.717081056061	224.001994096195	183.790444701962	277.330255877565
gene-LOC117903833	262.990318381242	248.17512086635	201.076875698006	199.878702424297	193.072790393981	202.461631667272
gene-LOC117903834	2026.69523133481	2020.10342027228	2168.90734151339	2199.5272727984	2030.9772374136	2414.77675269819
gene-LOC117903838	1673.9542487441	1513.23728358762	1580.33856993902	1759.27719978627	1763.64568148348	1655.54563394592
gene-LOC117903837	379.874904328461	331.250690986866	248.204268439726	365.295559603025	345.303259743081	259.403965573692
gene-LOC117903840	61567.9120353229	51910.6638408751	60174.3496034169	68031.1286992766	73028.854731954	59964.4955541202
gene-LOC117903835	19251.5174729316	18559.5030007213	17905.2674156709	21968.5647979187	23374.8029216405	19844.4033663874
gene-LOC117903836	81.4017652132415	91.4882860820868	73.3092775982314	48.2465833437958	34.3446790604677	67.4872105557572
gene-LOC117903839	43.831719730207	27.3413268751064	98.4438870604822	68.0621443599976	58.4787778597153	50.6154079168179
gene-LOC117892679	156.541856179311	169.30590872662	142.429453619421	181.786233670373	155.015173056706	134.974421111514
gene-LOC117889915	181.588553168	312.322080073331	169.658613870193	131.816558064299	124.383432273045	122.32056913231
gene-LOC117889865	25535.1075799692	31484.5894861802	28926.7936648679	21598.0999615289	19660.0081756948	21646.5227857591
gene-LOC117903652	0	0	4.1891015770418	0	0	0
gene-LOC117889907	878.721619353197	1093.65307500426	921.602346949195	989.054958547813	1108.31207562698	980.673528388347
gene-LOC117889886	2788.53226474079	3507.05096647999	3066.4223543946	1912.63241112905	2068.10662018168	2470.66459893967
gene-LOC117889875	4220.36844259422	4081.21883085723	4232.03986820648	4025.14352468239	3978.41336359904	4217.95065973483
gene-LOC117889900	1428.70534072984	1439.62601892387	1495.50926300392	1686.04577863943	1492.60118727654	1693.50718988353
gene-LOC117893662	104.361237452874	90.4366965868904	81.687480752315	80.1237901959465	102.105802612201	90.6859391842988
gene-LOC117889922	1445.4031387223	1638.37643351599	1446.28731947368	567.758900420739	631.199507057244	914.240805497524
gene-LOC117890041	448.753321047357	482.679578295147	543.535929621173	551.389523929094	517.026655045419	574.69577738887
gene-LOC117890067	45.9189444792645	70.4564961781588	62.8365236556269	86.154613113921	80.7564075205592	78.0320872050943
gene-LOC117890050	2787.48865236626	2723.61679255868	2313.43134592133	1610.22971909918	1623.482261534	1905.45921053521
gene-LOC117889967	4687.90678638309	4500.80303944059	4091.70496537557	4440.40875989149	4221.61082072992	4108.28394258172
gene-LOC117890016	2198.89127313205	1991.71050390198	1941.64858095887	1368.13525624907	1368.2177550035	1678.74436257446
gene-LOC117889975	10101.1241730637	9386.48783412306	9820.30137198023	9372.76036066347	8793.16607404893	9777.20962926533
gene-LOC117890075	5449.74381978907	6404.18002574607	6010.31348766072	4289.63818694213	3772.34528923624	4756.79385651595
gene-LOC117890031	0	1.0515894951964	4.1891015770418	3.44618452455684	1.85646913840366	15.8173149740056
gene-LOC117893674	0	0	0	0	0	0
gene-LOC117890053	6854.44607590475	6740.68866420892	6383.14352801744	7514.40535579619	7747.97394912767	7151.5353435804
gene-Trnar-ucg	0	0	0	0	0	0
gene-Trnas-cga	0	0	0	0	0	0
gene-Trnas-aga	0	0	0	0	0	0
gene-Trnas-aga-2	0	1.0515894951964	0	1.72309226227842	0.92823456920183	1.05448766493371
gene-LOC117893695	0	0	0	0	0	0
gene-Trnas-aga-3	0	0	0	0	0	0
gene-LOC117893707	0	0	2.0945507885209	0	0	1.05448766493371
gene-LOC117893717	0	0	0	0	0	0
gene-LOC117893723	0	0	0	0	0	0
gene-Trnas-aga-4	0	0	0	0	0.92823456920183	0
gene-Trnas-cga-2	0	0	0	0	0	0
gene-Trnas-cga-3	15.6541856179311	15.773842427946	6.28365236556269	20.677107147341	3.71293827680732	8.43590131946965
gene-Trnar-ucg-2	1.04361237452874	0	1.04727539426045	0	0	2.10897532986741
gene-Trnas-aga-5	0	2.1031789903928	0	0	3.71293827680732	0
gene-Trnas-aga-6	0	0	0	0	0.92823456920183	0
gene-LOC117893725	0	0	0	0	0	0
gene-LOC117903155	1.04361237452874	0	0	0	0	0
gene-LOC117893760	0	0	0	0	0	0
gene-LOC117890174	8.3488989962299	11.5674844471604	4.1891015770418	5.16927678683526	12.0670493996238	0
gene-LOC117893780	0	0	0	0	0	0
gene-LOC117893933	0	2.1031789903928	0	0	0	0
gene-LOC117903087	2.08722474905748	0	1.04727539426045	0	0	0
gene-LOC117903091	0	0	1.04727539426045	0	0	0
gene-LOC117893940	0	0	1.04727539426045	0	0.92823456920183	0
gene-LOC117903082	112423.143046108	107800.542331573	98301.4576068628	83786.2227994193	86905.0333069521	95158.0213712826
gene-LOC117903088	988.300918678715	714.029267238355	437.761114800868	930.469821630347	857.688741942491	728.650976469191
gene-LOC117903092	0	3.1547684855892	6.28365236556269	0	0.92823456920183	1.05448766493371
gene-LOC117903085	2131.05646878768	2514.35048301459	2023.33606171119	1344.01196457717	1655.97047145606	1717.76040617701
gene-LOC117903086	0	0	0	0	0	0
gene-LOC117903090	0	0	0	0	0	0
gene-LOC117903093	0	0	0	0	0	0
gene-LOC117903084	0	0	0	0	0	0
gene-LOC117890205	745.139235413519	686.687940363249	840.962141591141	883.08478441769	851.191099958078	856.24398392617
gene-LOC117894707	3410.52523995991	3862.48821585638	3075.84783294294	2589.80767020447	2945.28828807741	2868.20644861968
gene-LOC117889756	1556.02605042235	1226.153351399	1164.57023841762	1561.98313575539	1217.8437547928	1197.89798736469
gene-LOC117903743	4884.10591279449	5419.89225824224	4571.35709594686	3323.84497393507	3103.08816484172	3753.976087164
gene-LOC117903444	5.21806187264369	9.4643054567676	14.6618555196463	3.44618452455684	9.2823456920183	6.32692598960224
gene-LOC117903447	3.13083712358621	6.3095369711784	4.1891015770418	0	1.85646913840366	2.10897532986741
gene-LOC117893979	0	3.1547684855892	4.1891015770418	0	0	0
gene-LOC117903446	2.08722474905748	12.6190739423568	20.945507885209	11.2000997048097	6.49764198441281	11.5993643142708
gene-LOC117903442	27.1339217377472	30.4960953606956	47.1273927417202	27.5694761964547	18.5646913840366	34.7980929428123
gene-LOC117903443	6287.76455653565	6985.70901658968	7027.21789548761	7225.78740186455	6178.32929260738	6216.2047847842
gene-LOC117903445	0	2.1031789903928	1.04727539426045	2.58463839341763	0.92823456920183	3.16346299480112
gene-LOC117903439	507.195614020967	567.858327406056	490.12488451389	303.264238161002	293.322123867778	351.144392422924
gene-LOC117903441	0	0	0	0	0	0
gene-Trnap-cgg	0	0	0	0	0	0
gene-Trnaq-cug	0	0	0	0	0	0
gene-LOC117901976	380.918516702989	462.699377886416	516.306769370401	426.465334913909	376.863235095943	442.884819272157
gene-LOC117901984	0	0	1.04727539426045	0	6.49764198441281	2.10897532986741
gene-LOC117901993	1.04361237452874	5.257947475982	12.5673047311254	2.58463839341763	9.2823456920183	0
gene-LOC117889630	966.385058813611	1211.43109846625	975.013392056478	616.005483764535	671.113593532923	825.663841643092
gene-LOC117889633	55.3114558500231	73.611264663748	77.4983791752732	42.2157604258213	67.7611235517336	87.5224761894977
gene-LOC117889632	2410.74458516138	3045.40317808877	2684.16683548953	2591.53076246674	3044.609386982	2812.3186023782
gene-LOC117894451	966.385058813611	1068.41492711954	1306.99969203704	1315.58094224957	1380.28480440312	1343.41728512554
gene-LOC117894443	2533.89084535578	2233.57608779715	2035.90336644231	2158.17305850372	1782.21037286751	1900.18677221054
gene-LOC117901954	1035.26347553251	1233.51447786538	1082.8827576653	550.527977797955	560.653679797905	665.381716573169
gene-LOC117901930	6596.67381939615	10562.1648897526	8276.61744084033	6994.03149258811	7268.07667685033	7738.88497294847
gene-LOC117889590	2208.28378450281	2531.17591493773	2118.63812258889	1497.36717591995	1603.06110101156	1737.79567181075
gene-LOC117889591	24.003084614161	115.674844471604	90.0656839063986	52.5543139994918	93.7516914893848	170.82700171926
gene-LOC117889588	40.7008826066208	91.4882860820868	53.4110451072829	32.73875298329	37.1293827680732	39.0160436025471
gene-LOC117889589	2079.91946243577	2002.22639885395	1786.65182260833	1480.13625329716	1609.55874299597	1601.7667630343
gene-LOC117889852	5.21806187264369	6.3095369711784	4.1891015770418	9.47700744253131	1.85646913840366	11.5993643142708
gene-LOC117903512	4866.3645024275	5781.63904458981	5185.06047698348	3131.72018669103	3676.73712860845	4202.13334476082
gene-LOC117897289	2992.03667777389	2779.35103580408	2349.03870932619	1384.50463274071	1823.9809284816	1832.69956165478
gene-LOC117902986	17.7414103669885	15.773842427946	10.4727539426045	14.6462842293666	17.6364568148348	2.10897532986741
gene-LOC117893990	0	0	0	0	0	0
gene-LOC117897487	6.26167424717243	0	1.04727539426045	0	0.92823456920183	2.10897532986741
gene-LOC117897493	1404.70225611568	1275.57805767323	1039.94446650063	1169.11809995591	1015.4886187068	1097.72165919599
gene-LOC117897691	2946.11773329463	4005.50438720309	3037.0986433553	1715.33834709817	1893.59852117173	1938.14832814815
gene-LOC117897757	1182.41282034106	898.057428897725	1014.80985703838	1411.21256280603	1215.0590510852	1260.11275959578
gene-LOC117897748	1650.99477650446	1482.74118822692	1301.76331506574	1587.82951968956	1460.11297735448	1621.80202866804
gene-LOC117897734	5390.25791444093	5223.24502264052	4528.41880478218	5499.24895506158	4032.25096861275	4023.92492938702
gene-LOC117897766	30.2647588613334	32.5992743510884	21.9927832794694	23.2617455407587	26.9188025068531	34.7980929428123
gene-LOC117897711	124.18987256892	229.246509952815	145.571279802202	105.970174130123	92.823456920183	103.339791163503
gene-LOC117897701	3224.7622372938	3218.91544479618	3150.20438593543	2929.25684587331	2264.89234885246	2968.38277678838
gene-LOC117897727	0	0	0	0	0	0
gene-LOC117893999	0	1.0515894951964	1.04727539426045	3.44618452455684	4.64117284600915	1.05448766493371
gene-LOC117897845	1828.40888017435	1967.52394551246	1734.2880528953	1563.70622801767	1924.23026195539	1853.78931495346
gene-LOC117903699	1401.57141899209	1476.43165125575	1342.6070554419	1651.58393339387	1617.91285411879	1654.49114628099
gene-LOC117903698	5700.21078967597	6098.16748264392	4753.58301454818	5824.9133926322	5463.58867432197	5161.71711985049
gene-LOC117903697	643.908835084231	602.560780747537	609.514279459581	544.497154879981	483.610210554153	632.692598960224
gene-LOC117903696	1082.2260323863	1126.25234935534	943.595130228665	910.654260614145	831.698174004839	958.529287424739
gene-LOC117903695	1497.58375744874	1221.94699341822	1166.66478920614	1532.69056729665	1387.71068095674	1295.96534020353
gene-LOC117903694	416.401337436966	414.326261107381	414.721056127138	381.66493609467	388.002049926365	371.179658056665
gene-LOC117903693	141.931282935908	150.377297813085	129.862148888296	75.8160595402505	62.1917161365226	103.339791163503
gene-LOC117892190	2013.12827046593	2539.58863089931	1945.83768253591	1336.25804939691	1538.08468116743	1456.24746527345
gene-LOC117892177	2267.76968985095	2400.77881753338	2480.995409003	2526.05325650016	2857.10600400323	2652.03647730827
gene-LOC117903313	10.4361237452874	13.6706634375532	23.0400586737299	30.1541145898723	23.2058642300457	22.1442409636078
gene-LOC117903315	3811.27239177895	4104.35379975155	3471.71793197339	2829.31749466117	3060.38937465843	3180.33479744006
gene-LOC117903311	292.211464868047	303.909364111759	282.764356450321	288.617953931635	280.326839898953	259.403965573692
gene-LOC117903314	0	0	0	0	0	0
gene-LOC117903308	0	0	0	0	0	0
gene-LOC117903317	892.288580222071	831.807290700352	934.169651680321	1121.73306274325	1087.89091510454	1062.92356625318
gene-LOC117903309	0	0	0	0	0	0
gene-LOC117903312	1874.32782465361	1760.36081495877	1810.73915667632	1760.13874591741	1723.7315950078	1904.40472287027
gene-LOC117903310	465.451119039817	410.119903126596	525.732247918745	498.835209929603	569.936025489923	480.84637520977
gene-LOC117903316	1670.82341162051	1452.24509286623	1548.9203081112	2015.15640073461	1718.16218759259	1798.9559563769
gene-LOC117902874	81.4017652132415	90.4366965868904	52.3637697130225	153.355211342779	64.9764198441281	37.9615559376134
gene-LOC117901234	2072.61417581407	2582.70380020236	1827.49556298448	1399.15091697008	1371.0024587111	1442.53912562931
gene-LOC117901135	2860.54151858327	2972.84350292022	2587.81749921757	2919.77983843078	3234.89747366838	2992.63599308186
gene-LOC117901207	572.943193616277	566.806737910859	527.826798707266	667.698251632888	709.171210870198	534.625246121389
gene-LOC117901176	1034.21986315798	1010.57750488374	970.824290479436	955.454659433384	991.354519907554	1171.53579574135
gene-LOC117901197	200.373575909518	223.988562476833	266.007950142154	161.970672654171	134.594012534265	227.769335625681
gene-LOC117901224	162.803530426483	139.861402861121	284.858907238842	225.725086358473	227.417469454448	320.564250139847
gene-LOC117901152	18330.0077462227	19655.2592547159	17473.7899532356	21449.9140269729	23036.925538451	20641.5960410773
gene-LOC117901146	5.21806187264369	3.1547684855892	4.1891015770418	12.0616458359489	7.42587655361464	1.05448766493371
gene-LOC117894137	36.5264331085058	12.6190739423568	21.9927832794694	38.7695759012645	13.9235185380274	28.4711669532101
gene-LOC117901080	3830.05741452047	4537.60867177246	3813.12971050229	2262.42014037157	2576.77916410428	2743.7769041575
gene-LOC117901186	4.17444949811495	0	4.1891015770418	1.72309226227842	0	8.43590131946965
gene-LOC117901216	1213.72119157692	1129.40711784093	1056.70087280879	1088.13276362882	1267.0401869605	1129.356289144
gene-LOC117897400	0	0	1.04727539426045	0	0	0
gene-LOC117894148	0	0	0	0	0	0
gene-LOC117894188	0	0	0	1.72309226227842	0	0
gene-LOC117897408	0	0	0	1.72309226227842	0	0
gene-LOC117897394	376.744067204874	430.100103535327	371.782764962459	291.202592325053	242.269222561678	271.003329887963
gene-LOC117903499	336.043184598254	256.587836827922	153.949482956286	286.033315538218	237.628049715668	218.278946641277
gene-LOC117903493	32884.2259214005	30098.5945315113	23266.2701588901	26085.893758633	24523.0290837431	24725.6267673656
gene-LOC117903492	5892.23546658925	7583.01184986124	6033.35354633445	3566.80098291633	4031.32273404355	4597.56621911096
gene-LOC117903497	2.08722474905748	4.2063579807856	2.0945507885209	2.58463839341763	0.92823456920183	3.16346299480112
gene-LOC117903496	202.460800658575	166.151140241031	252.393370016768	246.402193505814	395.427926479979	256.240502578891
gene-LOC117903494	2669.56045404451	2779.35103580408	3209.89908340828	2432.14472820599	2367.92638603387	2640.437112994
gene-LOC117903498	0	0	0	0	0	0
gene-LOC117894215	8.3488989962299	11.5674844471604	2.0945507885209	0.86154613113921	7.42587655361464	3.16346299480112
gene-LOC117899965	3480.44726905334	3543.85659881187	3596.34370389038	4569.64067956237	4231.82140099114	4162.06281349334
gene-LOC117899973	901.681091592829	779.227815940532	724.714572828231	847.761393040983	893.889890141362	791.920236365214
gene-LOC117890221	1763.70491295357	1710.93610868454	1769.89541630016	2217.61974155233	2013.34078059877	1996.14514971951
gene-LOC117890213	5511.31694988626	5397.80887884312	6192.53940626204	6642.52067108331	6093.85994681001	5975.78159717932
gene-LOC117897071	1110.40356649858	1125.20075986015	1201.22487721674	1162.22573090679	1169.57555719431	1167.31784508161
gene-LOC117897123	51.1370063519081	16.8254319231424	30.370986433553	64.6159598354407	40.8423210448805	20.0352656337404
gene-LOC117897107	41.7444949811495	42.063579807856	49.2219435302411	23.2617455407587	8.35411112281647	30.5801422830775
gene-LOC117897113	59.485905348138	46.2699377886416	56.5528712900643	25.8463839341763	32.488209922064	26.3621916233427
gene-LOC117897075	801.494303638071	660.398202983339	711.099992702845	1078.65575618629	979.28747050793	927.949145141662
gene-LOC117897067	28689.9477881695	27543.2320581841	24210.9125645131	21090.6492902879	22100.3368581264	23003.6484105288
gene-LOC117896964	10721.0299235337	11180.4995129281	10814.1657211334	9319.34450053283	8911.98009890677	10427.8285185294
