C_PT1_G23_W	C_PT2_G23_W	C_PT3_G23_W	W_PT1_G23_W	W_PT2_G23_W	W_PT3_G23_W
gene-LOC117895719	146.950498024685	117.400877105673	140.436303207909	199.604272036406	133.951194907369	122.185864448363
gene-LOC117895716	1592.57602234252	1373.48636755487	1683.17039874186	2592.78709842109	1549.74090774776	1429.2665824548
gene-LOC117895718	1.83688122530856	0	2.06523975305749	2.06843805219074	0	0
gene-LOC117895720	0	0	0	0	0	0
gene-LOC117895005	0.918440612654282	0	0	0	0	0
gene-LOC117893339	0	0	0	0	0	0
gene-Trnap-ugg	0.918440612654282	1.03894581509445	0	0	5.58129978780705	0
gene-LOC117893340	0	1.03894581509445	1.03261987652875	6.20531415657222	0	0
gene-LOC117893737	431.667087947512	336.618444090603	494.624920857269	959.755256216504	351.621886631844	456.913526718669
gene-LOC117894493	0	1.03894581509445	4.13047950611498	1.03421902609537	0.930216631301174	1.02677197015431
gene-LOC117894491	11.0212873518514	12.4673497811334	4.13047950611498	6.20531415657222	3.7208665252047	7.18740379108019
gene-LOC117893342	78.067452075614	62.3367489056672	89.8379292580009	55.84782740915	38.1388818833481	88.3023894332709
gene-LOC117894492	14.6950498024685	4.15578326037781	4.13047950611498	22.7528185740981	21.394982519927	12.3212636418518
gene-LOC117894494	8.26596551388854	3.11683744528336	16.5219180244599	15.5132853914306	5.58129978780705	5.13385985077156
gene-LOC117893110	2868.29003331932	2531.91095138518	3202.15423711564	4090.33624820719	2662.27999878396	2461.17241245989
gene-LOC117893112	0	1.03894581509445	2.06523975305749	0	0	2.05354394030863
gene-LOC117893111	132.255448222217	90.3882859132174	116.686046047748	148.927539757733	108.835345862237	154.015795523147
gene-LOC117893343	5.51064367592569	2.07789163018891	2.06523975305749	5.17109513047685	0	0
gene-LOC117894179	328.801739330233	287.787990781164	345.92765863713	341.292278611472	359.993836313554	464.100930509749
gene-LOC117894178	4131.14587571896	4680.45089700051	4278.14414845859	4567.11121923716	5886.41084287383	6074.38297543291
gene-LOC117893344	1.83688122530856	1.03894581509445	1.03261987652875	1.03421902609537	0.930216631301174	3.08031591046294
gene-LOC117893738	0	0	0	0	0	0
gene-LOC117893930	0	0	0	0	0	3.08031591046294
gene-LOC117893849	64.2908428857997	79.9988277622729	103.261987652875	208.912243271265	94.8820963927198	77.0078977615735
gene-LOC117893850	3.67376245061713	6.23367489056672	3.09785962958624	1.03421902609537	6.51151641910822	0
gene-LOC117893151	0	0	0	0	0	0
gene-LOC117893847	33.0638620555541	33.2462660830225	30.9785962958624	48.6082942264824	36.2784486207458	27.7228431941664
gene-LOC117893848	1.83688122530856	4.15578326037781	0	0	2.79064989390352	0
gene-LOC117893750	115.72351719444	85.1935568377452	236.469951725083	130.311597288017	114.416645650044	278.255203911819
gene-LOC117894230	1735.85275791659	1808.80466407944	1861.81363738133	1524.43884446458	1864.15412912755	1838.94859854637
gene-LOC117894028	0	1.03894581509445	3.09785962958624	2.06843805219074	0	0
gene-LOC117893345	4.59220306327141	2.07789163018891	5.16309938264373	5.17109513047685	0	3.08031591046294
gene-LOC117893841	0	0	0	2.06843805219074	0.930216631301174	0
gene-LOC117894862	0.918440612654282	1.03894581509445	0	1.03421902609537	6.51151641910822	3.08031591046294
gene-LOC117893347	0	1.03894581509445	1.03261987652875	2.06843805219074	3.7208665252047	0
gene-LOC117893351	0	0	2.06523975305749	3.10265707828611	1.86043326260235	0
gene-LOC117893757	403.19542895523	349.085793871736	298.427144316807	292.68398438499	266.972173183437	380.93240092725
gene-LOC117893756	4015.42235852452	3600.98619511737	3773.19302883604	2975.44813807638	3177.62001252481	3537.22943718161
gene-LOC117893758	0	0	0	0	0	0
gene-LOC117894153	0.918440612654282	0	0	0	0	0
gene-LOC117895380	0	1.03894581509445	4.13047950611498	1.03421902609537	1.86043326260235	1.02677197015431
gene-LOC117895375	2723.17641651995	2164.12413284175	3186.66493896771	5082.15229423265	2461.35320642291	2929.38043085025
gene-LOC117895381	2.75532183796285	0	0	2.06843805219074	1.86043326260235	2.05354394030863
gene-LOC117893353	0	0	0	0	0	0
gene-LOC117893354	324.209536266961	181.815517641529	227.176372836324	306.12883172423	190.694409416741	394.280436539256
gene-LOC117895444	0	0	0	0	0	0
gene-LOC117893355	0	0	0	0	0	0
gene-LOC117893356	0	0	0	0	0	0
gene-LOC117895446	0	0	0	0	0	0
gene-LOC117893357	0	0	0	0	0	0
gene-LOC117895447	518.918946149669	581.809656452894	567.94093209081	322.676336141756	700.453123369784	535.974968420551
gene-LOC117895440	0	0	0	0	0	0
gene-LOC117895441	4008.07483362329	4087.21283658158	3858.90047858792	2502.8100431508	3526.45124926275	3648.12080995827
gene-LOC117895448	537.287758402755	528.823419883077	446.091786660418	543.999207726165	466.968748913189	486.689913853144
gene-LOC117895449	1192.13591522526	872.714484679341	799.247784433249	970.097446477457	995.331795492256	908.693193586567
gene-LOC117895442	1873.61884981473	1703.8711367549	1936.1622684914	2409.73033080221	1598.11217257542	1836.89505460607
gene-LOC117895445	0	0	0	0	0	0
gene-LOC117895443	217.670425199065	197.399704867946	232.339472218968	196.50161495812	229.76350793139	285.442607702899
gene-LOC117894423	2168.43828647676	2495.54784785688	2198.4477171297	1449.97507458571	2246.47316459234	2080.24001153264
gene-LOC117894424	902.827122239159	1080.50364769823	1015.06533862776	843.922725293822	1245.56006931227	903.559333735795
gene-LOC117893518	2028.83531335331	1645.69017110961	1891.75961380066	2929.94250092818	1626.94888814575	1661.31704770968
gene-LOC117893807	1838.71810653387	1823.34990549077	1711.05113540813	1023.87683583442	1870.66564554666	1855.37695006884
gene-LOC117893810	551.982808205223	814.533519034051	736.257971964996	650.523767413988	866.961900372694	1002.12944287061
gene-LOC117893808	4644.5541781927	4707.46348819297	4479.5050243817	3254.68727512213	5041.77414165236	4510.6092648879
gene-LOC117893806	684.23825642744	667.003213290639	617.50668616419	668.105490857609	874.403633423104	707.445887436322
gene-LOC117895564	2639.59832076841	1911.66029977379	2641.44164416053	5921.93814342209	2296.7048626826	2350.28103968322
gene-LOC117895575	436.259291010784	496.616099615149	475.005143203223	401.276982125004	505.107630796538	458.967070658978
gene-LOC117895572	19.2872528657399	14.5452414113223	35.1090758019773	66.1900176701037	22.3251991512282	34.9102469852466
gene-LOC117895566	403.19542895523	401.033084626459	435.765587895131	488.151380317015	394.411851671698	479.502510062064
gene-LOC117895567	2547.75425950298	2714.76541484181	3068.94627304343	3670.44332361247	2875.29960735193	3052.59306726877
gene-LOC117895579	0	0	0	0	0	0
gene-LOC117895570	2468.76836681471	2297.10919717384	2339.91664021414	2457.3044060026	1907.87431079871	2427.2889374448
gene-LOC117895571	0	0	0	0	0	0
gene-LOC117895573	0	0	0	0	0	0
gene-LOC117895578	709.036152969106	694.015804483095	869.465936037204	1246.23392644492	715.336589470603	816.283716272679
gene-LOC117895574	0	0	0	0	0	0
gene-LOC117895577	1627.47676562339	1764.12999403038	1319.68820220374	1010.43198849518	1626.01867151445	1384.08861576801
gene-LOC117895565	0	0	0	0	0	0
gene-LOC117895569	848.639126092556	717.911558230267	815.769702457709	722.919099240664	890.217316155224	734.141958660334
gene-LOC117894642	80.8227739135768	87.2714484679341	131.142724319151	96.1823694268695	60.4640810345763	128.346496269289
gene-LOC117894643	2588.16564645977	2691.90860690973	2304.80756441216	1543.05478693429	2141.3586852553	2418.04798971341
gene-LOC117895163	629.131819668183	561.030740151005	690.822697397731	1141.77780480929	677.197707587255	844.006559466845
gene-LOC117895164	140.521413736105	206.750217203796	121.849145430392	52.7451703308639	125.579245225659	266.960712240121
gene-LOC117895162	3975.92941218039	3593.71357441171	3964.22770599385	5091.46026546751	3970.16458239341	3959.23271691503
gene-LOC117894840	42.248268182097	7.27262070566117	15.4892981479312	55.84782740915	35.3482319894446	35.937018955401
gene-LOC117893358	3.67376245061713	0	6.19571925917247	2.06843805219074	0	0
gene-LOC117894850	0	0	0	0	0	0
gene-LOC117893359	0	0	1.03261987652875	1.03421902609537	0.930216631301174	0
gene-LOC117894845	1424.50139022679	1629.0670380681	1613.98486701443	1132.46983357443	1771.13246599744	1735.24462956079
gene-LOC117894841	28398.1837432704	28315.4292445842	26909.0413624626	22163.3137292238	24210.7482628757	24911.5415398839
gene-LOC117894843	2.75532183796285	3.11683744528336	1.03261987652875	4.13687610438148	1.86043326260235	3.08031591046294
gene-LOC117894844	9548.10860915391	10669.97352102	9297.70936826482	9366.92171934577	11283.5277376832	10809.8553017846
gene-LOC117894849	0	0	0	0	0	0
gene-LOC117893362	0	0	0	0	0	0
gene-LOC117894848	59308.3025621502	64256.7207719617	58801.5062490529	43069.0171227156	58625.9729711252	59702.6829765927
gene-LOC117894842	314.106689527764	375.059439249098	364.514816414647	242.007252106317	390.690985146493	294.683555434288
gene-LOC117894846	117.560398419748	325.190040124564	226.143752959795	66.1900176701037	311.622571485893	178.65832280685
gene-LOC117894839	883.539869373419	1481.53673232469	1484.90738244834	1109.71701500033	1802.75983146168	1648.99578406783
gene-Trnaq-uug-2	0	0	0	0	0	0
gene-LOC117893364	551.064367592569	471.681400052882	615.441446411132	441.611524142723	394.411851671698	673.562412421229
gene-LOC117895036	1336.33109141198	1345.43483054732	1224.68717356309	1186.24922293139	1282.76873456432	993.915267109375
gene-LOC117895038	964.362643286996	1015.05006134728	935.553608135044	637.078920074748	1018.58721127479	1007.26330272138
gene-LOC117895035	10.1028467391971	6.23367489056672	7.22833913570122	10.3421902609537	5.58129978780705	3.08031591046294
gene-LOC117895033	5397.67548056921	4524.60902473634	4759.34501092099	6362.51544853872	4591.5492921026	5031.18265375613
gene-LOC117895037	829.351873226816	629.601163947239	940.716707517687	973.200103555744	829.753235120647	842.979787496691
gene-LOC117895039	0	0	0	1.03421902609537	0	0
gene-LOC117893134	6316.1160932235	5638.3589385176	6323.76412386204	5403.79441134831	4806.42933393317	7734.67325117244
gene-LOC117893138	22.961015316357	9.35051233585008	21.6850174071037	26.8896946784796	17.6741159947223	32.856703044938
gene-LOC117893137	929.461900006133	799.988277622729	1317.62296245068	1212.10469858377	794.405003131203	1228.01927630456
gene-LOC117893136	7.34752490123425	1.03894581509445	16.5219180244599	17.5817234436213	2.79064989390352	5.13385985077156
gene-LOC117893367	0.918440612654282	0	3.09785962958624	3.10265707828611	0.930216631301174	1.02677197015431
gene-LOC117894838	614.436769865714	1477.38094906431	2285.18778675811	494.356694473587	1082.77215883457	3231.25139007562
gene-LOC117894603	2411.82504883014	2605.67610425689	2406.00431231198	1641.30559441335	2288.33291300089	2406.75349804171
gene-LOC117895078	90.9256206527739	114.28403966039	74.3486311100697	72.3953318266759	85.579930079708	93.4362492840425
gene-LOC117895076	768.734792791634	815.572464849146	773.43228752003	601.915473187506	844.636701221466	641.732481346446
gene-LOC117895073	5490.4379824473	5539.65908608362	5422.28697165244	4509.19495377582	5719.90206587092	5546.6221827736
gene-LOC117895079	1754.22157016968	1859.71300901907	1701.75755651937	1359.99801931541	1953.45492573247	1808.14543944174
gene-LOC117895072	1074.57551680551	1086.7373225888	1197.83905677334	1328.97144853255	1053.00522663293	1260.8759793495
gene-LOC117895068	9.18440612654282	12.4673497811334	19.6197776540462	26.8896946784796	19.5345492573247	21.5622113732406
gene-LOC117895070	3062.08100258938	3539.6883920268	3269.27452909001	2712.75650544816	3107.85376517722	3362.67820225537
gene-LOC117895074	878.947666310148	716.872612415173	660.876720978397	697.06362358828	806.497819338118	790.614417018821
gene-LOC117895075	993.752742891933	1143.87934241899	1019.19581813387	869.778200946207	1158.11970596996	1141.7704308116
gene-LOC117895067	4121.04302897976	3790.07433346457	3591.45193056698	4886.68489830063	3847.37598706166	3508.47982201729
gene-LOC117895071	2046.28568499374	2256.59031038515	2044.58735552692	1510.99399712534	2002.75640719143	1970.37541072613
gene-LOC117895477	200.220053558633	268.048020294369	265.383308267888	435.406209986151	224.182208143583	257.719764508733
gene-LOC117895480	787.10360504472	792.715656917068	831.25900060564	505.733103760636	837.194968171057	761.8648018545
gene-LOC117895479	1924.13308351072	2225.42193593232	2016.70661886064	1430.3249130899	2012.05857350444	2160.32822520467
gene-LOC117895478	762.305708503054	681.548454701961	632.995984312121	1079.72466324357	787.893486712095	714.633291227402
gene-LOC117895481	2119.76093400608	1917.89397466436	2034.26115676163	2685.86681076968	1803.69004809298	2112.06994260742
gene-LOC117894711	614.436769865714	621.289597426483	552.451633942879	510.904198891113	532.083913104272	628.38444573444
gene-LOC117895829	1795.55139773912	2031.13906850966	1760.61688948151	1790.23313417109	2486.46905546804	2009.39274559199
gene-LOC117895824	3400.98558865881	2994.24183910221	3164.97992156061	3918.65588987536	3119.94658138414	2998.17415285059
gene-LOC117895821	2057.30697234559	1869.06352135492	2181.92579910524	2555.55521348166	1682.76188602382	1979.61635845752
gene-LOC117895826	1000.18182718051	1354.78534288317	1605.7239080022	1261.74721183635	1241.83920278707	1726.0036818294
gene-LOC117895820	5586.874246776	4179.67901412498	5037.11975770722	9375.19547155453	4308.76343618704	5025.02202193521
gene-LOC117895831	222.262628262336	142.33557666794	188.96943740476	183.056767618881	93.9518797614186	224.863061463795
gene-LOC117895832	1195.80967767587	1318.42223935486	983.054122455366	1333.10832463693	1365.55801475012	656.107288928606
gene-LOC117895833	270.021540120359	252.463833067952	267.448548020945	215.117557427837	261.39087339563	310.085134986602
gene-LOC117895830	459.220306327141	428.045675818915	449.189646290004	569.854683378549	500.456547640032	495.930861584533
gene-LOC117895834	1493.38443617586	1898.15400417757	1607.78914775526	991.81604602546	1782.29506557305	1771.18164851619
gene-LOC117895823	0	0	0	0	0	0
gene-LOC117895825	3303.63088371745	3026.44915937014	3100.95748921582	3329.151045001	3168.3178462118	3289.77739237442
gene-LOC117895827	563.922536169729	592.199114603838	568.973551967339	709.474251901424	543.246512679886	554.456863883329
gene-LOC117893361	1069.06487312958	1025.43951949823	926.260029246285	1025.94527388661	981.378546022739	989.808179228758
gene-LOC117893360	5122.14329677293	4282.53464981934	4899.7813141289	4137.91032340758	4665.03640597539	4908.99678930777
gene-LOC117894336	921.195934492245	680.509508886867	881.857374555549	1141.77780480929	710.685506314097	900.479017825332
gene-LOC117894672	370.131566899676	471.681400052882	535.929715918419	366.113535237761	449.294632918467	389.146576688485
gene-LOC117894673	114.805076581785	62.3367489056672	55.7614733325523	77.5664269571528	71.6266806101904	69.8204939704933
gene-LOC117893106	1470.42342085951	1672.70276230207	1438.43948800454	1006.2951123908	1572.06610689898	1509.35479612684
gene-LOC117893105	2315.38878450144	1629.0670380681	2065.23975305749	3678.71707582123	1593.46108941891	1928.2777599498
gene-LOC117893107	2007.71117926226	2335.55019233233	1877.30293552926	1451.0092936118	2403.67977528223	1876.93916144208
gene-LOC117894650	2255.69014467892	2274.25238924176	2010.51089960147	1758.17234436213	2269.72858037487	2048.41008045785
gene-LOC117894645	1915.86711799683	1681.01432882283	1853.5526783691	2603.12928868205	1425.0918791534	1844.08245839715
gene-LOC117894651	1752.38468894437	1986.46439846059	1601.59342849608	1305.18441093236	1955.31535899507	1689.03989090384
gene-LOC117894654	496.876371445966	534.018148958549	370.71053567382	281.307575097941	478.131348488804	425.083595643886
gene-LOC117894653	714.546796645031	704.405262634039	622.669785546834	426.098238751293	624.175359603088	744.409678361877
gene-LOC117894649	1540.22490742123	1634.26176714357	1608.82176763179	1863.66268502386	1713.45903485676	1565.82725448533
gene-LOC117894652	146.032057412031	129.868226886807	134.240583948737	169.611920279641	141.392927957778	108.837828836357
gene-LOC117894656	0	0	0	0	0	0
gene-LOC117893154	0	0	0	0	0	0
gene-LOC117894658	151.542701087956	114.28403966039	182.773718145588	526.417484282544	149.764877639489	232.050465254875
gene-LOC117894647	61.5355210478369	55.064128200006	56.794093209081	116.866749948777	39.9993151459505	65.713406089876
gene-LOC117894655	0	0	0	0	0	0
gene-LOC117894646	132.255448222217	122.595606181145	159.023460985427	232.699280871458	125.579245225659	127.319724299135
gene-LOC117895206	2186.80709872985	2081.00846763419	2453.5048266323	2595.88975549938	2297.6350793139	2185.99752445853
gene-LOC117895220	7.34752490123425	11.428403966039	28.9133565428049	34.1292278611472	8.37194968171057	15.4015795523147
gene-LOC117895217	1249.07923320982	1447.25152042657	1301.10104442622	1121.09342428738	1343.2328155989	1361.49963242462
